# N phi dphidN H a aH eps_H eta_H
0.0000000000000000e+00 6.2999999999999998e+00 -1.9056774797726658e-02 6.9775840878860806e-06 1.0000000000000000e+00 6.9775840878860806e-06 1.8158033284563496e-04 -4.9536847469247699e-05
1.0001000100010001e-02 6.2998094130461366e+00 -1.9056818845612018e-02 6.9775714166904822e-06 1.0100511772358554e+00 7.0477042236754766e-06 1.8158117225723668e-04 -2.7611131570528846e-04
2.0002000200020003e-02 6.2996188252177348e+00 -1.9056949258429330e-02 6.9775587454016059e-06 1.0202033806355373e+00 7.1185290206417769e-06 1.8158365751917509e-04 -7.2259511168357724e-04
3.0003000300030003e-02 6.2994282356638163e+00 -1.9057163497855748e-02 6.9775460739062984e-06 1.0304576256309239e+00 7.1900655600478595e-06 1.8158774029200276e-04 -1.1559449008351627e-03
4.0004000400040006e-02 6.2992376435584072e+00 -1.9057459100978103e-02 6.9775334020947249e-06 1.0408149378601792e+00 7.2623209943185458e-06 1.8159337369272658e-04 -1.5765454629986300e-03
5.0005000500050009e-02 6.2990470480998013e+00 -1.9057833678053249e-02 6.9775207298602770e-06 1.0512763532703375e+00 7.3353025477556956e-06 1.8160051225017031e-04 -1.9847706545138735e-03
6.0006000600060005e-02 6.2988564485098495e+00 -1.9058284910386667e-02 6.9775080570994726e-06 1.0618429182209215e+00 7.4090175172604961e-06 1.8160911186273606e-04 -2.3809832641261061e-03
7.0007000700070016e-02 6.2986658440332075e+00 -1.9058810548052463e-02 6.9774953837118571e-06 1.0725156895885979e+00 7.4834732730629806e-06 1.8161912975327792e-04 -2.7655354786594280e-03
8.0008000800080012e-02 6.2984752339366956e+00 -1.9059408407963177e-02 6.9774827095999140e-06 1.0832957348728884e+00 7.5586772594589114e-06 1.8163052443076873e-04 -3.1387699713505942e-03
9.0009000900090008e-02 6.2982846175086822e+00 -1.9060076372017402e-02 6.9774700346689892e-06 1.0941841323029422e+00 7.6346369955540673e-06 1.8164325565356803e-04 -3.5010196449489109e-03
1.0001000100010002e-01 6.2980939940584193e+00 -1.9060812385083645e-02 6.9774573588271923e-06 1.1051819709453796e+00 7.7113600760159784e-06 1.8165728438967904e-04 -3.8526074020569403e-03
1.1001100110011001e-01 6.2979033629153971e+00 -1.9061614453071512e-02 6.9774446819853179e-06 1.1162903508132236e+00 7.7888541718332525e-06 1.8167257277877237e-04 -4.1938465624485020e-03
1.2001200120012001e-01 6.2977127234287344e+00 -1.9062480641085001e-02 6.9774320040567613e-06 1.1275103829759225e+00 7.8671270310824976e-06 1.8168908409587020e-04 -4.5250412523191339e-03
1.3001300130013002e-01 6.2975220749665928e+00 -1.9063409071651782e-02 6.9774193249574374e-06 1.1388431896704807e+00 7.9461864797029798e-06 1.8170678271656773e-04 -4.8464867631121972e-03
1.4001400140014003e-01 6.2973314169156103e+00 -1.9064397923022305e-02 6.9774066446057118e-06 1.1502899044137056e+00 8.0260404222790586e-06 1.8172563408366859e-04 -5.1584698796601890e-03
1.5001500150015001e-01 6.2971407486803592e+00 -1.9065445427532586e-02 6.9773939629223200e-06 1.1618516721155829e+00 8.1066968428304718e-06 1.8174560467511161e-04 -5.4612691775890523e-03
1.6001600160016002e-01 6.2969500696828202e+00 -1.9066549870024565e-02 6.9773812798303022e-06 1.1735296491937914e+00 8.1881638056105825e-06 1.8176666197306686e-04 -5.7551552898087799e-03
1.7001700170017003e-01 6.2967593793618795e+00 -1.9067709586317826e-02 6.9773685952549374e-06 1.1853250036893694e+00 8.2704494559126483e-06 1.8178877443407836e-04 -6.0403911422368950e-03
1.8001800180018002e-01 6.2965686771728340e+00 -1.9068922961726634e-02 6.9773559091236714e-06 1.1972389153835423e+00 8.3535620208841735e-06 1.8181191146013264e-04 -6.3172321584496361e-03
1.9001900190019003e-01 6.2963779625869112e+00 -1.9070188429616036e-02 6.9773432213660615e-06 1.2092725759157255e+00 8.4375098103494628e-06 1.8183604337053066e-04 -6.5859264332370866e-03
2.0002000200020004e-01 6.2961872350908061e+00 -1.9071504469990976e-02 6.9773305319137054e-06 1.2214271889027140e+00 8.5223012176404359e-06 1.8186114137444290e-04 -6.8467148751970011e-03
