# MPBH  fPBH
1.201635780068009050e+21 0.000000000000000000e+00
1.074097066432521830e+21 0.000000000000000000e+00
9.600950032077598228e+20 0.000000000000000000e+00
8.581928430789676237e+20 0.000000000000000000e+00
7.671063316143388754e+20 0.000000000000000000e+00
6.856875220394526638e+20 0.000000000000000000e+00
6.129103078723886776e+20 0.000000000000000000e+00
5.478574910899601408e+20 0.000000000000000000e+00
4.897092228474635551e+20 0.000000000000000000e+00
4.377326710724616520e+20 0.000000000000000000e+00
3.912727847151764111e+20 0.000000000000000000e+00
3.497440382589728850e+20 0.000000000000000000e+00
3.126230524485258445e+20 0.000000000000000000e+00
2.794419982360536023e+20 0.000000000000000000e+00
2.497827008167147274e+20 0.000000000000000000e+00
2.232713694474386801e+20 0.000000000000000000e+00
1.995738866300180562e+20 0.000000000000000000e+00
1.783915972889117327e+20 0.000000000000000000e+00
1.594575448755257344e+20 0.000000000000000000e+00
1.425331069632773980e+20 0.000000000000000000e+00
1.274049879324538634e+20 0.000000000000000000e+00
1.138825308442250445e+20 0.000000000000000000e+00
1.017953146258432983e+20 0.000000000000000000e+00
9.099100628478779392e+19 0.000000000000000000e+00
8.133344108370550784e+19 0.000000000000000000e+00
7.270090648093578035e+19 0.000000000000000000e+00
6.498460820943489434e+19 0.000000000000000000e+00
5.808729916237222707e+19 0.000000000000000000e+00
5.192205380548942234e+19 0.000000000000000000e+00
4.641117267036720333e+19 0.000000000000000000e+00
4.148520312212522598e+19 0.000000000000000000e+00
3.708206406046778982e+19 0.000000000000000000e+00
3.314626352284306227e+19 0.000000000000000000e+00
2.962819932930936422e+19 0.000000000000000000e+00
2.648353395526233293e+19 0.000000000000000000e+00
2.367263575365856870e+19 0.000000000000000000e+00
2.116007948456001946e+19 0.000000000000000000e+00
1.891419985726342349e+19 0.000000000000000000e+00
1.690669245838806426e+19 0.000000000000000000e+00
1.511225703649048166e+19 0.000000000000000000e+00
1.350827864758655181e+19 0.000000000000000000e+00
1.207454264311654810e+19 0.000000000000000000e+00
1.079297990839776870e+19 0.000000000000000000e+00
9.647439140851066880e+18 0.000000000000000000e+00
8.623483298065532928e+18 0.000000000000000000e+00
7.708207650372935680e+18 0.000000000000000000e+00
6.890077144881374208e+18 0.000000000000000000e+00
6.158781031297184768e+18 0.000000000000000000e+00
5.505102917409965056e+18 0.000000000000000000e+00
4.920804616574003200e+18 0.000000000000000000e+00
4.398522323337126912e+18 0.000000000000000000e+00
3.931673808736777728e+18 0.000000000000000000e+00
3.514375465662935040e+18 0.000000000000000000e+00
3.141368158825424896e+18 0.000000000000000000e+00
2.807950944826194944e+18 0.000000000000000000e+00
2.509921827022784000e+18 0.000000000000000000e+00
2.243524798527182592e+18 0.000000000000000000e+00
2.005402505932604928e+18 0.000000000000000000e+00
1.792553937197783296e+18 0.000000000000000000e+00
1.602296600436814336e+18 0.000000000000000000e+00
1.432232716960694272e+18 0.000000000000000000e+00
1.280219002507645440e+18 0.000000000000000000e+00
1.144339655820509056e+18 0.000000000000000000e+00
1.022882214151152896e+18 0.000000000000000000e+00
9.143159714032270080e+17 0.000000000000000000e+00
8.172726869210132480e+17 0.000000000000000000e+00
7.305293418007283200e+17 0.000000000000000000e+00
6.529927254052256000e+17 0.000000000000000000e+00
5.836856578287283200e+17 0.000000000000000000e+00
5.217346746757917440e+17 0.000000000000000000e+00
4.663590189480520320e+17 0.000000000000000000e+00
4.168608013054533760e+17 0.000000000000000000e+00
3.726162046935358720e+17 0.000000000000000000e+00
3.330676224903158400e+17 0.000000000000000000e+00
2.977166310912082560e+17 0.000000000000000000e+00
2.661177083667912320e+17 0.000000000000000000e+00
2.378726188282600640e+17 0.000000000000000000e+00
2.126253947378262400e+17 0.000000000000000000e+00
1.900578499119179520e+17 0.000000000000000000e+00
1.698855696784513600e+17 0.000000000000000000e+00
1.518543264503287360e+17 0.000000000000000000e+00
1.357368757412942560e+17 0.000000000000000000e+00
1.213300922449136320e+17 0.000000000000000000e+00
1.084524098831956320e+17 0.000000000000000000e+00
9.694153356226211200e+16 0.000000000000000000e+00
8.665239379673156800e+16 0.000000000000000000e+00
7.745531842531982400e+16 0.000000000000000000e+00
6.923439837612384000e+16 0.000000000000000000e+00
6.188602688562296800e+16 0.000000000000000000e+00
5.531759376143897600e+16 0.000000000000000000e+00
4.944631823288824800e+16 0.000000000000000000e+00
4.419820567995098400e+16 0.000000000000000000e+00
3.950711509250317600e+16 0.000000000000000000e+00
3.531392550716831600e+16 0.000000000000000000e+00
3.156579091654490000e+16 0.000000000000000000e+00
2.821547426056536800e+16 0.000000000000000000e+00
2.522075210639984000e+16 0.000000000000000000e+00
2.254388251419472000e+16 0.000000000000000000e+00
2.015112938225387600e+16 0.000000000000000000e+00
1.801233727707087800e+16 0.000000000000000000e+00
1.610055138987293400e+16 0.000000000000000000e+00
1.439167783005747000e+16 0.000000000000000000e+00
1.286417997426128800e+16 0.000000000000000000e+00
1.149880704420440400e+16 0.000000000000000000e+00
1.027835149262495200e+16 0.000000000000000000e+00
9.187432139683778000e+15 0.000000000000000000e+00
8.212300326746032000e+15 0.000000000000000000e+00
7.340666644531444000e+15 0.000000000000000000e+00
6.561546051919376000e+15 0.000000000000000000e+00
5.865119433468960000e+15 0.000000000000000000e+00
5.242609850889127000e+15 0.000000000000000000e+00
4.686171928878120000e+15 0.000000000000000000e+00
4.188792981282194000e+15 0.000000000000000000e+00
3.744204631484685500e+15 0.000000000000000000e+00
3.346803813193004000e+15 0.000000000000000000e+00
2.991582156010981000e+15 0.000000000000000000e+00
2.674062865855592000e+15 0.000000000000000000e+00
2.390244304733565000e+15 0.000000000000000000e+00
2.136549558823944000e+15 0.000000000000000000e+00
1.909781359282278000e+15 0.000000000000000000e+00
1.707081787641602750e+15 0.000000000000000000e+00
1.525896257984645500e+15 0.000000000000000000e+00
1.363941321961062750e+15 0.000000000000000000e+00
1.219175890902284750e+15 0.000000000000000000e+00
1.089775512351409500e+15 0.000000000000000000e+00
9.741093768199892500e+14 0.000000000000000000e+00
8.707197649919745000e+14 0.000000000000000000e+00
7.783036763517171250e+14 0.000000000000000000e+00
6.956964077049323750e+14 0.000000000000000000e+00
6.218568746356915000e+14 0.000000000000000000e+00
5.558544909084594375e+14 0.000000000000000000e+00
4.968574404586468750e+14 0.000000000000000000e+00
4.441221941656904375e+14 0.000000000000000000e+00
3.969841392904798750e+14 0.000000000000000000e+00
