# k_modes P_scalar P_tensor
4.5677691840989835e-05 2.7447417951855019e-09 9.8352518996674322e-12
4.8789911055687465e-05 2.7384435117205808e-09 9.8349495023112209e-12
5.2114179260821203e-05 2.7321530170280829e-09 9.8346482947889057e-12
5.5664944273605510e-05 2.7258700623632510e-09 9.8343473283838017e-12
5.9457638303690594e-05 2.7195941510015997e-09 9.8340449169157987e-12
6.3508745024088269e-05 2.7133245340708586e-09 9.8337382412509376e-12
6.7835871211929750e-05 2.7070630015497370e-09 9.8334338325937771e-12
7.2457823270419611e-05 2.7008093604691119e-09 9.8331309792225505e-12
7.7394688964561452e-05 2.6945625497610294e-09 9.8328258392887472e-12
8.2667924725894436e-05 2.6883226328484304e-09 9.8325186122820292e-12
8.8300448905678626e-05 2.6820894094207534e-09 9.8322086087349547e-12
9.4316741381825000e-05 2.6758649270638212e-09 9.8319032304867851e-12
1.0074294995247751e-04 2.6696469008335793e-09 9.8315942066576174e-12
1.0760700397865022e-04 2.6634362253535520e-09 9.8312847551209443e-12
1.1493873576983223e-04 2.6572321377806698e-09 9.8309720604202741e-12
1.2277001024011815e-04 2.6510364138218109e-09 9.8306627013735766e-12
1.3113486339837358e-04 2.6448478605167931e-09 9.8303522465845289e-12
1.4006965027433692e-04 2.6386663585181302e-09 9.8300402863450872e-12
1.4961320292356648e-04 2.6324916421190814e-09 9.8297257786125925e-12
1.5980699919795129e-04 2.6263242751941035e-09 9.8294108288216987e-12
1.7069534301528776e-04 2.6201649818908766e-09 9.8290981959316603e-12
1.8232555691140387e-04 2.6140123702744666e-09 9.8287825955556231e-12
1.9474818771169570e-04 2.6078669065825390e-09 9.8284658308250305e-12
2.0801722621595711e-04 2.6017293130804114e-09 9.8281505687266390e-12
2.2219034185128926e-04 2.5955981596335980e-09 9.8278314526189170e-12
2.3732913331292967e-04 2.5894744771225123e-09 9.8275123503271032e-12
2.5349939628233021e-04 2.5833594498994950e-09 9.8271977520876741e-12
2.7077140938602524e-04 2.5772499206425233e-09 9.8268757039892394e-12
2.8922023963812100e-04 2.5711492523856608e-09 9.8265589718602259e-12
3.0892606869390257e-04 2.5650535404554171e-09 9.8262326369959515e-12
3.2997454133251795e-04 2.5589671377603274e-09 9.8259133530545385e-12
3.5245713768329383e-04 2.5528875250900823e-09 9.8255914935795142e-12
3.7647157081344883e-04 2.5468144121864024e-09 9.8252659161840188e-12
4.0212221140517899e-04 2.5407485341252343e-09 9.8249394314455388e-12
4.2952054136783415e-04 2.5346910651276213e-09 9.8246165661802189e-12
4.5878563835666085e-04 2.5286412195471584e-09 9.8242943373113035e-12
4.9004469330390791e-04 2.5225968656554512e-09 9.8239644525520467e-12
5.2343356321156930e-04 2.5165612844680055e-09 9.8236396154678401e-12
5.5909736160829218e-04 2.5105315686277894e-09 9.8233085513471945e-12
5.9719108923668017e-04 2.5045100255487976e-09 9.8229802361288867e-12
6.3788030771204894e-04 2.4984957402551849e-09 9.8226510828276030e-12
6.8134185908048299e-04 2.4924885812276467e-09 9.8223206081867552e-12
7.2776463440349653e-04 2.4864893118712738e-09 9.8219917928927487e-12
7.7735039470970112e-04 2.4804965011979039e-09 9.8216589841623793e-12
8.3031464788147207e-04 2.4745109297268321e-09 9.8213252636716725e-12
8.8688758528770735e-04 2.4685326899453628e-09 9.8209910144101744e-12
9.4731508223343350e-04 2.4625619669263872e-09 9.8206569566566222e-12
1.0118597665743820e-03 2.4565987088027605e-09 9.8203228475637402e-12
1.0808021601409134e-03 2.4506421862688589e-09 9.8199858301366224e-12
1.1544418979321032e-03 2.4446927886864525e-09 9.8196474157533831e-12
1.2330990303788033e-03 2.4387501631690203e-09 9.8193062192247582e-12
1.3171154143355379e-03 2.4328162758279126e-09 9.8189700978615682e-12
1.4068561988467006e-03 2.4268903527344451e-09 9.8186359784426206e-12
1.5027114121444550e-03 2.4209695868884867e-09 9.8182925257903731e-12
1.6050976567756820e-03 2.4150573856178886e-09 9.8179535006401063e-12
1.7144599202252718e-03 2.4091513226120016e-09 9.8176090715366078e-12
1.8312735089050303e-03 2.4032536722853064e-09 9.8172684654402144e-12
