# f_hz  Omega_gw
4.733847455721081422e-17 6.135730941538967007e-23
5.007015312357978180e-17 6.108685070473600026e-23
5.295946388785445971e-17 6.081728883351306976e-23
5.601550305561432623e-17 6.054862195587265057e-23
5.924789173126692876e-17 6.028084806161534803e-23
6.266680620746638147e-17 6.001396506496041945e-23
6.628301000239105184e-17 5.974797092682245973e-23
7.010788774573960630e-17 5.948286366483941438e-23
7.415348102012756791e-17 5.921864134633132129e-23
7.843252627072007330e-17 5.895530192048338713e-23
8.295849490245022060e-17 5.869284340355043546e-23
8.774563569105709744e-17 5.843126380490634561e-23
9.280901964146291809e-17 5.817056127583785720e-23
9.816458743471529041e-17 5.791073393712156589e-23
1.038291996128662140e-16 5.765177975365727455e-23
1.098206896597820303e-16 5.739369683657743529e-23
1.161579201449959160e-16 5.713648312778491443e-23
1.228608421073545274e-16 5.688013667263525002e-23
1.299505578654127413e-16 5.662465542818477063e-23
1.374493874523192075e-16 5.637003736601089815e-23
1.453809388843423577e-16 5.611628058045149124e-23
1.537701824842601775e-16 5.586338314713766202e-23
1.626435294935990462e-16 5.561134326700863183e-23
1.720289152212128237e-16 5.536015891167400756e-23
1.819558869899705886e-16 5.510982823700441610e-23
1.924556971584297224e-16 5.486034926984519156e-23
2.035614015103496801e-16 5.461172003377394662e-23
2.153079633217958865e-16 5.436393851253935973e-23
2.277323634334615481e-16 5.411700276223942392e-23
2.408737166747430036e-16 5.387091089628495793e-23
2.547733950060927440e-16 5.362566111205517495e-23
2.694751577673345842e-16 5.338125147542360831e-23
2.850252894419890613e-16 5.313767998915715379e-23
3.014727453713263385e-16 5.289494471105305790e-23
3.188693058768827145e-16 5.265304365244001178e-23
3.372697392766558697e-16 5.241197489476091856e-23
3.567319743081928688e-16 5.217173647753745539e-23
3.773172825013935543e-16 5.193232653039053161e-23
3.990904710751816259e-16 5.169374312728638320e-23
4.221200869653303700e-16 5.145598439766083792e-23
4.464786326257619402e-16 5.121904839610743235e-23
4.722427942827139708e-16 5.098293331528043310e-23
4.994936833603754699e-16 5.074763718299622082e-23
5.283170918380438437e-16 5.051315810482824664e-23
5.588037623427346043e-16 5.027949414476184146e-23
5.910496738275488425e-16 5.004664344614021840e-23
6.251563437351898795e-16 4.981460416092353427e-23
6.612311475978942746e-16 4.958337435493236640e-23
6.993876570799588219e-16 4.935295215917774026e-23
7.397459975271018794e-16 4.912333564674256070e-23
7.824332261482895863e-16 4.889452295866162267e-23
8.275837320206556208e-16 4.866651214375234797e-23
8.753396591767854869e-16 4.843930135065043671e-23
9.258513541063724496e-16 4.821288870574623416e-23
9.792778390810726985e-16 4.798727236298542465e-23
1.035787312792671444e-15 4.776245045294064480e-23
1.095557679880715772e-15 4.753842110968989062e-23
1.158777111016677422e-15 4.731518244705081361e-23
1.225644635307889144e-15 4.709273256488560219e-23
1.296370766886320904e-15 4.687106961852252187e-23
1.371178167654819930e-15 4.665019173226674375e-23
1.450302348277261387e-15 4.643009704141819612e-23
1.533992409619554734e-15 4.621078366892015760e-23
1.622511826975645416e-15 4.599224973224919390e-23
1.716139279547502923e-15 4.577449338035212321e-23
1.815169527790466036e-15 4.555751276697205695e-23
1.919914341385985696e-15 4.534130607066709785e-23
2.030703480763300045e-15 4.512587143583782210e-23
2.147885735260070341e-15 4.491120705949500180e-23
2.271830021190294545e-15 4.469731110761320199e-23
2.402926543276546008e-15 4.448418171990257655e-23
2.541588023102953516e-15 4.427181708054103751e-23
2.688250998456325097e-15 4.406021535043273731e-23
2.843377197646118121e-15 4.384937468806593478e-23
3.007454993129897424e-15 4.363929319183391472e-23
3.181000939020560996e-15 4.342996901087037543e-23
3.364561397315854358e-15 4.322140030158086422e-23
3.558714257969875749e-15 4.301358531152175789e-23
3.764070758221681419e-15 4.280652222514276040e-23
3.981277406908753437e-15 4.260020926225305704e-23
4.211018019823476499e-15 4.239464456850682992e-23
4.454015872520295911e-15 4.218982634507977458e-23
4.711035977351220501e-15 4.198575276414034738e-23
4.982887491898241968e-15 4.178242194020183385e-23
5.270426266384850658e-15 4.157983208255044086e-23
5.574557538086728369e-15 4.137798134716186685e-23
5.896238781223923179e-15 4.117686795342938957e-23
6.236482721306880051e-15 4.097649011030174323e-23
6.596360523426073861e-15 4.077684603232834014e-23
6.977005164522574507e-15 4.057793394791744177e-23
7.379615000256456223e-15 4.037975200859608820e-23
7.805457537702243108e-15 4.018229848275863868e-23
8.255873425748564273e-15 3.998557164460303855e-23
8.732280675764951957e-15 3.978956972193201689e-23
9.236179125823300495e-15 3.959429087554329688e-23
9.769155162528156863e-15 3.939973324463846065e-23
1.033288671532160948e-14 3.920589501379167349e-23
1.092914853898578439e-14 3.901277437371250532e-23
1.155981780097328373e-14 3.882036959534451595e-23
1.222687999115612811e-14 3.862867889663014689e-23
1.293243517259826332e-14 3.843770053286943800e-23
1.367870459303022255e-14 3.824743271314617016e-23
1.446803767784083439e-14 3.805787367178841791e-23
1.530291942660128892e-14 3.786902166067028398e-23
1.618597823640719917e-14 3.768087492833848152e-23
1.711999417666886915e-14 3.749343170813263539e-23
1.810790774140041669e-14 3.730669023738290927e-23
1.915282910656159456e-14 3.712064870819925713e-23
2.025804792159737222e-14 3.693530534763831002e-23
2.142704366600023906e-14 3.675065840019280670e-23
2.266349660350087614e-14 3.656670615532468650e-23
2.397129936837321316e-14 3.638344691869822693e-23
2.535456922032970114e-14 3.620087890196783282e-23
2.681766100658879448e-14 3.601900032553133589e-23
2.836518087192185271e-14 3.583780939160158797e-23
3.000200075984122859e-14 3.565730439758838657e-23
3.173327375058352982e-14 3.547748362715085489e-23
3.356445028417513596e-14 3.529834536940691794e-23
3.550129531965318568e-14 3.511988787929597980e-23
3.754990648446427692e-14 3.494210941395574829e-23
3.971673327117883251e-14 3.476500826874199148e-23
4.200859734195603345e-14 3.458858271774432113e-23
4.443271400468363465e-14 3.441283103262465345e-23
4.699671492840389290e-14 3.423775149335510894e-23
4.970867216953805055e-14 3.406334237951856080e-23
5.257712358455095004e-14 3.388960195932225311e-23
5.561109970905985608e-14 3.371652847204756439e-23
5.882015218800810245e-14 3.354412020644847485e-23
6.221438384640996850e-14 3.337237544704404645e-23
6.580448049533551501e-14 3.320129245809491268e-23
6.960174457326648486e-14 3.303086951359651644e-23
7.361813072873709687e-14 3.286110495837362460e-23
7.786628345627796234e-14 3.269199712940547262e-23
8.235957690415305531e-14 3.252354428428521947e-23
8.711215697921213034e-14 3.235574473054556158e-23
9.213898588141288017e-14 3.218859678329880055e-23
9.745588920822021205e-14 3.202209880558007972e-23
1.030796057771769565e-13 3.185624905111545788e-23
1.090278403234966490e-13 3.169104577273409166e-23
1.153193192385859296e-13 3.152648728685433920e-23
1.219738495249726110e-13 3.136257191025290219e-23
1.290123811532404508e-13 3.119929796174598267e-23
1.364570730172885714e-13 3.103666374618055459e-23
1.443313626955560495e-13 3.087466762945536541e-23
1.526600402378326728e-13 3.071330795133537824e-23
1.614693262099589779e-13 3.055258302301990911e-23
1.707869542421152230e-13 3.039249112037780391e-23
1.806422583405773148e-13 3.023303056975430599e-23
1.910662652378222995e-13 3.007419969990159507e-23
2.020917920717202857e-13 2.991599683822989475e-23
2.137535497013252479e-13 2.975842035125347073e-23
2.260882519845323795e-13 2.960146854512935602e-23
2.391347313616312818e-13 2.944513977289293980e-23
2.529340611086317086e-13 2.928943234574394366e-23
2.675296846452558112e-13 2.913434465883936341e-23
2.829675523046726637e-13 2.897987505326370746e-23
2.992962659955702118e-13 2.882602184956878350e-23
3.165672322119884849e-13 2.867278335839620014e-23
3.348348238726181619e-13 2.852015791598705291e-23
3.541565514990822031e-13 2.836814391240053014e-23
3.745932442721032121e-13 2.821673968001127368e-23
3.962092415355563196e-13 2.806594359499528409e-23
4.190725953513179991e-13 2.791575400110520098e-23
4.432552847425932032e-13 2.776616927657789569e-23
4.688334423002002792e-13 2.761718775068778483e-23
4.958875938652364423e-13 2.746880775003360708e-23
5.245029120426914027e-13 2.732102762683201397e-23
5.547694843441193375e-13 2.717384574711506576e-23
5.867825968035593776e-13 2.702726048118327783e-23
6.206430339595860025e-13 2.688127016370934237e-23
6.564573961478867579e-13 2.673587309752803973e-23
6.943384351032989583e-13 2.659106762382740997e-23
7.344054089278480656e-13 2.644685212682831657e-23
7.767844575422915843e-13 2.630322492520258735e-23
8.216089998032023002e-13 2.616018435999722070e-23
8.690201535357928711e-13 2.601772876410424350e-23
9.191671798048237840e-13 2.587585650036404024e-23
9.722079528223010542e-13 2.573456587665691864e-23
1.028309456971289152e-12 2.559385518710081888e-23
1.087648312510625263e-12 2.545372271203064844e-23
1.150411331615559005e-12 2.531416677355997092e-23
1.216796106504836049e-12 2.517518573408486919e-23
1.287011631505821072e-12 2.503677788442237188e-23
1.361278961016050945e-12 2.489894150956856831e-23
1.439831905432594724e-12 2.476167487801912481e-23
1.522917767240221163e-12 2.462497621035805965e-23
1.610798119575717180e-12 2.448884374561980055e-23
1.703749629719428569e-12 2.435327567031372035e-23
1.802064930106616589e-12 2.421827020811395630e-23
1.906053539600743067e-12 2.408382553815010418e-23
2.016042837929029243e-12 2.394993982976785877e-23
2.132379096348097896e-12 2.381661121481843306e-23
2.255428567784435459e-12 2.368383775812838872e-23
2.385578639881646894e-12 2.355161753838679237e-23
2.523239054584626247e-12 2.341994856574316741e-23
2.668843198100145862e-12 2.328882882225850566e-23
2.822849465294897812e-12 2.315825620376825849e-23
2.985742702826508972e-12 2.302822858851614881e-23
3.158035735550803518e-12 2.289874380061025868e-23
3.340270981010714001e-12 2.276979957099627599e-23
3.533022157089777000e-12 2.264139354550602489e-23
3.736896088206104599e-12 2.251352331290818765e-23
3.952534615733293674e-12 2.238618637798861406e-23
4.180616618662671335e-12 2.225938010391679447e-23
4.421860150868275886e-12 2.213310175204037250e-23
4.677024701703332987e-12 2.200734844797632075e-23
4.946913587045013931e-12 2.188211717647592009e-23
5.232376478314962202e-12 2.175740476368808688e-23
5.534312077437650030e-12 2.163320787312476187e-23
5.853670946157902545e-12 2.150952300087760333e-23
6.191458498624789913e-12 2.138634640361856425e-23
6.548738166663426177e-12 2.126367408838233968e-23
6.926634747699578260e-12 2.114150177721277463e-23
7.326337945876995471e-12 2.101982493377627368e-23
7.749106117515919498e-12 2.089863871877227623e-23
8.196270232704141616e-12 2.077793793492752946e-23
8.669238065492815406e-12 2.065771699733787219e-23
9.169498625888278553e-12 2.053796988278861201e-23
9.698626847593369750e-12 2.041869013380432380e-23
1.025828854625589729e-11 2.029987076228444412e-23
1.085024566383409618e-11 2.018150422979346366e-23
1.147636181558948406e-11 2.006358237365234282e-23
1.213860815717054505e-11 1.994609640340719456e-23
1.283906959025749776e-11 1.982903679117810744e-23
1.357995132630582745e-11 1.971239323121987422e-23
1.436358582905202562e-11 1.959615457378869441e-23
1.519244015763844702e-11 1.948030872781019870e-23
1.606912373347494987e-11 1.936484261346411820e-23
1.699639655528956979e-11 1.924974201593332393e-23
1.797717788823008093e-11 1.913499156065482475e-23
1.901455545437304733e-11 1.902057455925674177e-23
2.011179515357313552e-11 1.890647289586982272e-23
2.127235134525655206e-11 1.879266690168388338e-23
2.249987772352788947e-11 1.867913521612455203e-23
2.379823881982818076e-11 1.856585458221010021e-23
2.517152216935580034e-11 1.845279961138864915e-23
2.662405117955468355e-11 1.833994263606316999e-23
2.816039874118141005e-11 1.822725349381883096e-23
2.978540162480232849e-11 1.811469942393001213e-23
3.150417570804473647e-11 1.800224498861083845e-23
3.332213208153920998e-11 1.788985246140543105e-23
3.524499408426064964e-11 1.777748287818936299e-23
3.727881532189725825e-11 1.766509828097283928e-23
3.942999872497423288e-11 1.755266618023243843e-23
4.170531670673105780e-11 1.744016794236840804e-23
4.411193248421501987e-11 1.732761397324897174e-23
4.665742262971210991e-11 1.721507015344954062e-23
4.934980092351559545e-11 1.710270323366236017e-23
5.219754358312371433e-11 1.699085777952950857e-23
5.520961594829478863e-11 1.688018475496679598e-23
5.839550070596986964e-11 1.677185424873206424e-23
6.176522774392283012e-11 1.666790447069771364e-23
6.532940572712044596e-11 1.657181016360246717e-23
6.909925549620670398e-11 1.648940368210371768e-23
7.308664539325374631e-11 1.643036440992614776e-23
7.730412862599447963e-11 1.641060051567050870e-23
8.176498278816722458e-11 1.645606604393641081e-23
8.648325166039350139e-11 1.660883937957235487e-23
9.147378942318256888e-11 1.693678582378731165e-23
9.675230742126185961e-11 1.754891050376828027e-23
1.023354236264531845e-10 1.861955573975417212e-23
1.082407149548166016e-10 2.042665713957300320e-23
1.144867726027702424e-10 2.341210799424462165e-23
1.210932605763905791e-10 2.827659398587612672e-23
1.280809775981649846e-10 3.612863870191076251e-23
1.354719225860869934e-10 4.871813573912393959e-23
1.432893639112392793e-10 6.880230971830416450e-23
1.515579126519025412e-10 1.007195994738564232e-22
1.603036000748141846e-10 1.512821816118349316e-22
1.695539595874962312e-10 2.311772230104097121e-22
1.793381134196691152e-10 3.571460482707733937e-22
1.896868643066351734e-10 5.553775538586712451e-22
2.006327924632754451e-10 8.667983373557526724e-22
2.122103581539543610e-10 1.355285086513058637e-21
2.244560101812509920e-10 2.120393882120121300e-21
2.374083006350509953e-10 3.317248815502397879e-21
2.511080062632726916e-10 5.187215927161734870e-21
2.655982568463163703e-10 8.105128710687478278e-21
2.809246709793955119e-10 1.265308231119485928e-20
2.971354996902187743e-10 1.973342651373824270e-20
3.142817783441738826e-10 3.074388579333323178e-20
3.324174873152253783e-10 4.784582231900498500e-20
3.515997219283791747e-10 7.437760845858990995e-20
3.718888722087136592e-10 1.154884249067207994e-19
3.933488130028736227e-10 1.791086569850061608e-19
4.160471050715805427e-10 2.774292812245229018e-19
4.400552077862206021e-10 4.291628683543383395e-19
4.654487040991589552e-10 6.629738650618585760e-19
4.923075384960145548e-10 1.022688291988930238e-18
5.207162686790317153e-10 1.575147011223919289e-18
5.507643317739029100e-10 2.422041280508531241e-18
5.825463258981330495e-10 3.717735851335931485e-18
6.161623079773553452e-10 5.695819943527834811e-18
6.517181087472342972e-10 8.708739259634196677e-18
6.893256659326222148e-10 1.328639850441478340e-17
7.291033766529041831e-10 2.022268750988771682e-17
7.711764701629789930e-10 3.070239512141277937e-17
8.156774021033681154e-10 4.648618372820784212e-17
8.627462715005947327e-10 7.017806095208702917e-17
9.125312618307049439e-10 1.056111988665399356e-16
9.651891075344562687e-10 1.583957220696067358e-16
1.020885587452883190e-09 2.366962274835655319e-16
1.079796046736684302e-09 3.523210190653968331e-16
1.142105948872540883e-09 5.222332929973560010e-16
1.208011459564210998e-09 7.706197001565551084e-16
1.277720064306671468e-09 1.131691175292158818e-15
1.351451221597510940e-09 1.653452670342070588e-15
1.429437053842045153e-09 2.402633987402235114e-15
1.511923078127319089e-09 3.471078677842934237e-15
1.599168979165544929e-09 4.983908120381129179e-15
1.691449426840494863e-09 7.109652423359318634e-15
1.789054940930585864e-09 1.007265725099423726e-14
1.892292805731029419e-09 1.416767654860091232e-14
2.001488037454479297e-09 1.977684601572776463e-14
2.116984407455811497e-09 2.738833094700015416e-14
2.239145524502272487e-09 3.761651110150354537e-14
2.368355979496372489e-09 5.122210611142062125e-14
2.505022556255266853e-09 6.913158971839615321e-14
2.649575512158467756e-09 9.245354070092378431e-14
2.802469932695648481e-09 1.224918695363845479e-13
2.964187164179020309e-09 1.607526560997983999e-13
3.135236329130627809e-09 2.089448217975109611e-13
3.316155929115559586e-09 2.689762964817634803e-13
3.507515540066995722e-09 3.429451367191563327e-13
3.709917605440426452e-09 4.331299766476186519e-13
3.923999332842266419e-09 5.419840893047222189e-13
4.150434700103979453e-09 6.721383973801129995e-13
4.389936577117062056e-09 8.264179593797053571e-13
4.643258970109194575e-09 1.007876422196056541e-12
4.911199395426841793e-09 1.219851402121927386e-12
5.194601390297569147e-09 1.466040233213981445e-12
5.494357168476627422e-09 1.750594990605671589e-12
5.811410429138088086e-09 2.078233700631008991e-12
6.146759327853951961e-09 2.454363586198040037e-12
6.501459619014251726e-09 2.885213444824466974e-12
6.876627979581316908e-09 3.377973572256813864e-12
7.273445524642084909e-09 3.940942939820452500e-12
7.693161525826380320e-09 4.583685003686944092e-12
8.137097344297174428e-09 5.317195151519593419e-12
8.606650590695321605e-09 6.154082955636698745e-12
9.103299525134802771e-09 7.108772744144435480e-12
9.628607711100832059e-09 8.197726445057533658e-12
1.018422893790228975e-08 9.439692683281573630e-12
1.077191242717570114e-08 1.085598584197979865e-11
1.139350833983142631e-08 1.247079958401704607e-11
1.205097360077998966e-08 1.431155805211961936e-11
1.274637805977547922e-08 1.640930915354146231e-11
1.348191100777201299e-08 1.879916271099965430e-11
1.425988806930814732e-08 2.152077781175969744e-11
1.508275849261831391e-08 2.461890143255695694e-11
1.595311286042142459e-08 2.814396351395698250e-11
1.687369124566303689e-08 3.215273150891757258e-11
1.784739183788636769e-08 3.670902710577553567e-11
1.887728006739022002e-08 4.188450841718662229e-11
1.996659825589908606e-08 4.775951885527148975e-11
2.111877582412685674e-08 5.442400227629311800e-11
2.233744008837131605e-08 6.197848327086940227e-11
2.362642768012843330e-08 7.053510778105201552e-11
2.498979662467846915e-08 8.021873889746177136e-11
2.643183911666979836e-08 9.116809448409713173e-11
2.795709503292156733e-08 1.035369151570587682e-10
2.957036622498491796e-08 1.174951357655401966e-10
3.127673163646115184e-08 1.332300379792767969e-10
3.308156329266796316e-08 1.509473414834563229e-10
3.499054321299355697e-08 1.708721859955368005e-10
3.700968129918215447e-08 1.932499454996650330e-10
3.914533425586836235e-08 2.183467956619992541e-10
4.140422560292415344e-08 2.464499430295280590e-10
4.379346684262491181e-08 2.778674027537543022e-10
4.632057984827129930e-08 3.129271931182302696e-10
4.899352054475241950e-08 3.519757952692804718e-10
5.182070395560149377e-08 3.953757024440490056e-10
5.481103069539935555e-08 4.435018750344765745e-10
5.797391499092649991e-08 4.967368940053721880e-10
6.131931431928502839e-08 5.554646272971730903e-10
6.485776075629462260e-08 6.200622138630942940e-10
6.860039413385570878e-08 6.908902252652228995e-10
7.255899711066776339e-08 7.682809416693593620e-10
7.674603226670971242e-08 8.525247738191093484e-10
8.117468133826915033e-08 9.438550593354362745e-10
8.585888671703759461e-08 1.042431678444713842e-09
9.081339534392165858e-08 1.148324292459306089e-09
9.605380513575716181e-08 1.261496390218372460e-09
1.015966140910905278e-07 1.381791887450184727e-09
1.074592722296176257e-07 1.508926581081633100e-09
1.136602365288050074e-07 1.642487463296164647e-09
1.202190290306404891e-07 1.781943545538485401e-09
1.271562983014489935e-07 1.926672352190757092e-09
1.344938844382618772e-07 2.076006671537332129e-09
1.422548878263978873e-07 2.229305852426698882e-09
1.504637418647120635e-07 2.386055224281756652e-09
1.591462898874791714e-07 2.545995304232994057e-09
1.683298665250688844e-07 2.709279362625764105e-09
1.780433837595669102e-07 2.876653360374319972e-09
1.883174219462429484e-07 3.049645640367930894e-09
1.991843260874541236e-07 3.230746985548545594e-09
2.106783076620442645e-07 3.423552553559457662e-09
2.228355523308331629e-07 3.632830307643221495e-09
2.356943338572955287e-07 3.864474318779782251e-09
2.492951346020348807e-07 4.125301832178124024e-09
2.636807729704486493e-07 4.422660106286971499e-09
2.788965382147748694e-07 4.763825382043910121e-09
2.949903330149221927e-07 5.155205596589138807e-09
3.120128242869866470e-07 5.601392026968921938e-09
3.300176026941758163e-07 6.104157856907797164e-09
3.490613513623880190e-07 6.661524404408015007e-09
3.692040243315415429e-07 7.267062051944986749e-09
3.905090353044803537e-07 7.909569332230807397e-09
4.130434572877138434e-07 8.573265842046409872e-09
4.368782337524284472e-07 9.238543581181589094e-09
4.620884019806511774e-07 9.883241264287688754e-09
4.887533292996042204e-07 1.048430127423132367e-08
5.169569629480764961e-07 1.101959392865156773e-08
5.467880943613605698e-07 1.146965518442436649e-08
5.783406387068147566e-07 1.181910194492805445e-08
6.117139305501407309e-07 1.205756698331191614e-08
6.470130365830890864e-07 1.218008399317229656e-08
6.843490863972663171e-07 1.218695515010023441e-08
7.238396223452815530e-07 1.208319815981509275e-08
7.656089695907108812e-07 1.187770503159279615e-08
8.097886275119514742e-07 1.158224503583972863e-08
8.565176836920395320e-07 1.121042808027327096e-08
9.059432517979505232e-07 1.077672417256139429e-08
9.582209347277712510e-07 1.029560765073249310e-08
1.013515314483887881e-06 9.780871658987143300e-09
1.072000470314512732e-06 9.245131489717160605e-09
1.133860526754572332e-06 8.699511696778593084e-09
1.199290233291571755e-06 8.153494120923320803e-09
1.268495577481078457e-06 7.614894469465039771e-09
1.341694433442329531e-06 7.089932924908719629e-09
1.419117247775347580e-06 6.583366850545057030e-09
1.501007765059066159e-06 6.098659174201684533e-09
1.587623795214625099e-06 5.638161615556921429e-09
1.679238025149379054e-06 5.203297759278335334e-09
1.776138877237212765e-06 4.794735801338640689e-09
1.878631417337553469e-06 4.412544983593922332e-09
1.987038315211837818e-06 4.056332776339524546e-09
2.101700860361207753e-06 3.725362089388051008e-09
2.222980036483138000e-06 3.418649149895078463e-09
2.351257657930121238e-06 3.135043500114073418e-09
2.486937571747702542e-06 2.873291986020691413e-09
2.630446929076698545e-06 2.632088809889996590e-09
2.782237529921817798e-06 2.410113755835083022e-09
2.942787245520468938e-06 2.206060614196070276e-09
3.112601522789957618e-06 2.018657663719963620e-09
3.292214975588827035e-06 1.846681858197010435e-09
3.482193067802707961e-06 1.688968123116060413e-09
3.683133893552806272e-06 1.544414926571000200e-09
3.895670060131750947e-06 1.411987054489932324e-09
4.120470679595037071e-06 1.290716322701050148e-09
4.358243475277279088e-06 1.179700795718746845e-09
4.609737009866004778e-06 1.078102952649006351e-09
4.875743042046684042e-06 9.851471371283061563e-10
5.157099019138508599e-06 9.001165461991357181e-10
5.454690713568768365e-06 8.223499527751451946e-10
5.769455011485014403e-06 7.512383028287577850e-10
6.102382862285480695e-06 6.862212903514965376e-10
6.454522398352176744e-06 6.267839845559219352e-10
6.826982234809664985e-06 5.724535609710679157e-10
7.220934959696782058e-06 5.227961688272715038e-10
7.637620825539534567e-06 4.774139568780464219e-10
8.078351653947759862e-06 4.359422713583843448e-10
8.544514965526569112e-06 3.980470301811878540e-10
9.037578348106366482e-06 3.634222713059139792e-10
9.559094077041990065e-06 3.317878737813033200e-10
1.011070400212734583e-05 3.028874432768127134e-10
