# N  phi  dphidN  H  a  aH  eps_H  eta_H
0.000000000000000000e+00 6.299999999999999822e+00 -1.905677479772665758e-02 6.977584087886080629e-06 1.000000000000000000e+00 6.977584087886080629e-06 1.815803328456349578e-04 1.815803328456349578e-04
1.000100010001000149e-02 6.299809413046136619e+00 -1.905681884561201758e-02 6.977571416690482180e-06 1.010051177235855357e+00 7.047704223675476645e-06 1.815811722572366815e-04 -2.783646259725068139e-04
2.000200020002000298e-02 6.299618825217734752e+00 -1.905694925842933013e-02 6.977558745401605922e-06 1.020203380635537282e+00 7.118529020641776889e-06 1.815836575191750926e-04 -7.247814645814351425e-04
3.000300030003000273e-02 6.299428235663816267e+00 -1.905716349785574817e-02 6.977546073906298417e-06 1.030457625630923912e+00 7.190065560047859475e-06 1.815877402920027558e-04 -1.158066276502106064e-03
4.000400040004000596e-02 6.299237643558407207e+00 -1.905745910097810317e-02 6.977533402094724904e-06 1.040814937860179201e+00 7.262320994318545840e-06 1.815933736927265781e-04 -1.578603783427945818e-03
5.000500050005000918e-02 6.299047048099801316e+00 -1.905783367805324868e-02 6.977520729860276967e-06 1.051276353270337527e+00 7.335302547755695605e-06 1.816005122501703102e-04 -1.986767648446272766e-03
6.000600060006000547e-02 6.298856448509849493e+00 -1.905828491038666708e-02 6.977508057099472593e-06 1.061842918220921472e+00 7.409017517260496128e-06 1.816091118627360631e-04 -2.382920773236358800e-03
7.000700070007001563e-02 6.298665844033207506e+00 -1.905881054805246347e-02 6.977495383711857062e-06 1.072515689588597887e+00 7.483473273062980648e-06 1.816191297532779162e-04 -2.767415622982766134e-03
8.000800080008001192e-02 6.298475233936695616e+00 -1.905940840796317703e-02 6.977482709599914011e-06 1.083295734872888438e+00 7.558677259458911368e-06 1.816305244307687299e-04 -3.140594498235906983e-03
9.000900090009000820e-02 6.298284617508682182e+00 -1.906007637201740171e-02 6.977470034668989204e-06 1.094184132302942203e+00 7.634636995554067309e-06 1.816432556535680265e-04 -3.502789796544118935e-03
1.000100010001000184e-01 6.298093994058419298e+00 -1.906081238508364542e-02 6.977457358827192270e-06 1.105181970945379621e+00 7.711360076015978427e-06 1.816572843896790415e-04 -3.854324302280360149e-03
1.100110011001100146e-01 6.297903362915397096e+00 -1.906161445307151189e-02 6.977444681985317934e-06 1.116290350813223586e+00 7.788854171833252532e-06 1.816725727787723741e-04 -4.195511464485161997e-03
1.200120012001200109e-01 6.297712723428734449e+00 -1.906248064108500076e-02 6.977432004056761314e-06 1.127510382975922543e+00 7.867127031082497555e-06 1.816890840958702022e-04 -4.526655663594496282e-03
1.300130013001300211e-01 6.297522074966592776e+00 -1.906340907165178164e-02 6.977419324957437448e-06 1.138843189670480704e+00 7.946186479702979766e-06 1.817067827165677325e-04 -4.848052467885825834e-03
1.400140014001400313e-01 6.297331416915610269e+00 -1.906439792302230471e-02 6.977406644605711842e-06 1.150289904413705599e+00 8.026040422279058595e-06 1.817256340836685864e-04 -5.159988880317194909e-03
1.500150015001500137e-01 6.297140748680359223e+00 -1.906544542753258603e-02 6.977393962922320000e-06 1.161851672115582934e+00 8.106696842830471769e-06 1.817456046751116062e-04 -5.462743577112706521e-03
1.600160016001600238e-01 6.296950069682820228e+00 -1.906654987002456489e-02 6.977381279830302202e-06 1.173529649193791435e+00 8.188163805610582541e-06 1.817666619730668647e-04 -5.756587138285656005e-03
1.700170017001700340e-01 6.296759379361879461e+00 -1.906770958631782628e-02 6.977368595254937437e-06 1.185325003689369439e+00 8.270449455912648335e-06 1.817887744340783635e-04 -6.041782271572556859e-03
1.800180018001800164e-01 6.296568677172833972e+00 -1.906892296172663440e-02 6.977355909123671404e-06 1.197238915383542324e+00 8.353562020884173464e-06 1.818119114601326406e-04 -6.318584030436903351e-03
