# k_modes P_scalar P_tensor
4.5674839022276450e-05 2.6931230590411383e-09 9.3458527633470590e-12
4.8640570709134846e-05 2.6873198915503370e-09 9.3455899364075977e-12
5.1798871535298724e-05 2.6815213590080073e-09 9.3453207568365173e-12
5.5162245286453466e-05 2.6757316345679348e-09 9.3450597859396955e-12
5.8744007636715965e-05 2.6699455237864827e-09 9.3447889012879158e-12
6.2558338865695019e-05 2.6641686827296491e-09 9.3445278770884783e-12
6.6620339998544776e-05 2.6583958242870850e-09 9.3442581760735481e-12
7.0946092591270976e-05 2.6526304235301843e-09 9.3439920147823759e-12
7.5552722397981465e-05 2.6468705106195860e-09 9.3437224232481295e-12
8.0458467172140987e-05 2.6411177872273410e-09 9.3434554517469243e-12
8.5682748870257022e-05 2.6353706301506543e-09 9.3431853234827517e-12
9.1246250543852768e-05 2.6296289297882878e-09 9.3429116531355791e-12
9.7170998224144369e-05 2.6238950546037598e-09 9.3426428619969582e-12
1.0348044812360541e-04 2.6181670531436728e-09 9.3423719890404961e-12
1.1019957949965262e-04 2.6124452926639942e-09 9.3421003634973461e-12
1.1735499354810047e-04 2.6067298876138531e-09 9.3418283621146876e-12
1.2497501871790823e-04 2.6010200079792429e-09 9.3415530406759119e-12
1.3308982286416155e-04 2.5953182815084886e-09 9.3412838128691287e-12
1.4173153268330529e-04 2.5896220878941797e-09 9.3410112779661533e-12
1.5093436090347434e-04 2.5839308441642106e-09 9.3407332980981973e-12
1.6073474173347219e-04 2.5782472191712195e-09 9.3404595383038557e-12
1.7117147510664217e-04 2.5725687858920669e-09 9.3401811733881697e-12
1.8228588029069688e-04 2.5668978836824286e-09 9.3399067128112098e-12
1.9412195947165098e-04 2.5612321062442546e-09 9.3396274098092521e-12
2.0672657195948771e-04 2.5555721506273222e-09 9.3393457849631495e-12
2.2014961970524653e-04 2.5499212229590532e-09 9.3390735618827598e-12
2.3444424486399623e-04 2.5442739514924757e-09 9.3387910781725715e-12
2.4966704018585022e-04 2.5386347030330879e-09 9.3385143504517138e-12
2.6587827306796710e-04 2.5330012504556097e-09 9.3382351854463299e-12
2.8314212415456392e-04 2.5273733743505482e-09 9.3379527745258803e-12
