# f_hz  Omega_gw
8.544290069442452695e-06 1.365425499797942190e-21
9.037341039350676897e-06 8.575090328054601716e-22
9.558843671942560038e-06 6.858657089553416819e-22
1.011043977944221069e-05 6.146718434457688265e-22
1.069386591536898400e-05 5.439394374903987420e-22
1.131095884161431560e-05 4.509000315592306707e-22
1.196366131099729146e-05 3.475427885496350355e-22
1.265402818350512529e-05 2.534289134330361329e-22
1.338423289547247848e-05 1.813709168122926081e-22
1.415657430206764095e-05 1.335086528018636688e-22
1.497348391462574619e-05 1.040296416961887517e-22
1.583753355561512660e-05 8.449609433990627863e-23
1.675144345533598580e-05 6.850857423184479361e-23
1.771809081584098096e-05 5.365834833368260738e-23
1.874051886904054082e-05 4.066442136456469881e-23
1.982194645750794636e-05 3.108450812405579327e-23
2.096577816814893685e-05 2.541981767155446184e-23
2.217561505063673678e-05 2.266632303349968271e-23
2.345526595435907556e-05 2.115129889338642161e-23
2.480875951956593720e-05 1.965604669481541562e-23
2.624035686047176532e-05 1.788434072924168433e-23
2.775456498023867166e-05 1.611591500216489326e-23
2.935615096007649239e-05 1.462437922302745676e-23
3.105015696712939434e-05 1.344172880052190519e-23
3.284191612839621388e-05 1.249045301831857455e-23
3.473706932066218276e-05 1.173518595124434359e-23
3.674158292929696816e-05 1.117219021211530195e-23
3.886176763183193917e-05 1.077240977420841577e-23
4.110429826544743372e-05 1.048963125445614220e-23
4.347623484092212826e-05 1.028838058046861469e-23
4.598504476919643483e-05 1.014236391213363952e-23
4.863862637052951778e-05 1.002816904851108977e-23
5.144533374025698070e-05 9.928839979845904989e-24
5.441400304943685366e-05 9.835107257650200816e-24
5.755398036318277435e-05 9.743519617274737107e-24
6.087515106426078014e-05 9.654357441127282489e-24
6.438797097458740036e-05 9.568933747845585855e-24
6.810349927259990192e-05 9.487924691822223938e-24
7.203343331013785844e-05 9.411190396896402138e-24
7.619014543843968031e-05 9.338160607579286722e-24
8.058672195919941797e-05 9.268066529292821337e-24
8.523700432330230637e-05 9.200026960137710479e-24
9.015563270694927178e-05 9.133275988623341841e-24
9.535809210235596527e-05 9.067411692484941486e-24
1.008607610681263466e-04 9.002370522241902549e-24
1.066809632927877424e-04 8.938177870361646086e-24
1.128370221338098850e-04 8.874780767213410455e-24
1.193483183038217190e-04 8.812065863614660842e-24
1.262353508856228984e-04 8.749930271376948638e-24
1.335198018680932132e-04 8.688308606923390857e-24
1.412246044061592242e-04 8.627162658074494750e-24
1.493740150197323620e-04 8.566463727120201574e-24
1.579936899589014980e-04 8.506184559855799173e-24
1.671107659758084337e-04 8.446301293010254799e-24
1.767539457574910191e-04 8.386795836449547694e-24
1.869535882886483021e-04 8.327654692761144969e-24
1.977418044288285651e-04 8.268867112261587857e-24
2.091525580049171946e-04 8.210424552498020800e-24
2.212217727372114734e-04 8.152320713693300194e-24
2.339874453356849762e-04 8.094551070650302445e-24
2.474897651225219141e-04 8.037112405820911832e-24
2.617712405574929230e-04 7.980002435618285370e-24
2.768768330645334907e-04 7.923219201240106821e-24
2.928540985808122401e-04 7.866760251776550776e-24
3.097533372739433256e-04 7.810621488102330134e-24
3.276277518986791008e-04 7.754795684781598050e-24
3.465336152916132840e-04 7.699270890999600890e-24
3.665304475312381447e-04 7.644029355766492615e-24
3.876812033210578156e-04 7.589048063528864253e-24
4.100524701857265046e-04 7.534302108517890089e-24
4.337146781041326614e-04 7.479771198356961011e-24
4.587423212394540844e-04 7.425447090578705350e-24
4.852141924641870910e-04 7.371337702433369946e-24
5.132136314185477581e-04 7.317464792761011651e-24
5.428287868831315442e-04 7.263856532485605282e-24
5.741528942918909485e-04 7.210539546669543814e-24
6.072845692590896636e-04 7.157533965793452745e-24
6.423281180442971632e-04 7.104851994508146276e-24
6.793938659329021301e-04 7.052498903355168267e-24
7.185985045658898089e-04 7.000475305837780405e-24
7.600654593124184840e-04 6.948779455669426976e-24
8.039252778417482368e-04 6.897408539339517752e-24
8.503160411178186176e-04 6.846358887790401297e-24
8.993837981104192431e-04 6.795626073934491114e-24
9.512830255914671296e-04 6.745205348144634538e-24
1.006177114464046124e-03 6.695092038850068490e-24
1.064238884155154809e-03 6.645281454828080065e-24
1.125651126691642719e-03 6.595768552916815100e-24
1.190607182172303061e-03 6.546547891600027090e-24
1.259311547447675020e-03 6.497613889929939678e-24
1.331980519923964745e-03 6.448961206236224935e-24
1.408842878517810792e-03 6.400585069481417885e-24
1.490140603905869580e-03 6.352481530130524514e-24
1.576129640336523504e-03 6.304647609285020276e-24
1.667080701402242965e-03 6.257081291423239427e-24
1.763280122309220143e-03 6.209781376254068014e-24
1.865030761327625885e-03 6.162747219562259935e-24
1.972652953260224315e-03 6.115978447615742615e-24
2.086485517931178750e-03 6.069474722851794132e-24
2.206886826870176847e-03 6.023235629508653805e-24
2.334235931549735830e-03 5.977260639314854391e-24
2.468933756727903842e-03 5.931549119619695538e-24
2.611404362653059388e-03 5.886100338618516742e-24
2.762096280104848513e-03 5.840913485203083106e-24
2.921483922473871921e-03 5.795987699517821895e-24
3.090069079326011880e-03 5.751322072794381262e-24
3.268382496153210762e-03 5.706915681485036433e-24
3.456985545284528560e-03 5.662767568930511480e-24
3.656471993217422917e-03 5.618876770930297811e-24
3.867469869933424023e-03 5.575242312435807830e-24
4.090643446083537006e-03 5.531863212632077423e-24
4.326695324267451626e-03 5.488738484227065013e-24
4.576368650990874851e-03 5.445867133176624821e-24
4.840449456264345023e-03 5.403248171109716516e-24
5.119769128209708184e-03 5.360880610362577818e-24
5.415207030464179797e-03 5.318763463221735530e-24
5.727693270622764496e-03 5.276895742400158617e-24
6.058211628434256001e-03 5.235276456037688256e-24
6.407802652970187238e-03 5.193904618375849695e-24
6.777566938516481169e-03 5.152779239402254699e-24
7.168668589501426408e-03 5.111899337249155394e-24
7.582338885368931046e-03 5.071263929106019233e-24
8.019880156933891294e-03 5.030872035091025517e-24
8.482669886424230865e-03 4.990722674270366184e-24
8.972165044116761287e-03 4.950814866975339867e-24
9.489906675220673854e-03 4.911147643070394914e-24
1.003752475144793245e-02 4.871720024138775521e-24
1.061674330254547619e-02 4.832531038054747572e-24
1.122938584394363691e-02 4.793579712829668978e-24
1.187738111760959329e-02 4.754865084144906455e-24
1.256276916417782379e-02 4.716386186779553990e-24
1.328770774547469342e-02 4.678142061245974287e-24
1.405447913765781910e-02 4.640131746830590830e-24
1.486549731635464222e-02 4.602354283922292398e-24
1.572331555642237505e-02 4.564808706367451271e-24
1.663063447025372663e-02 4.527494062462857904e-24
1.759031050993694126e-02 4.490409397284553292e-24
1.860536496003449558e-02 4.453553757573967396e-24
1.967899344929286559e-02 4.416926192510888969e-24
2.081457601122991066e-02 4.380525753642367243e-24
2.201568772527010345e-02 4.344351499135312541e-24
2.328610997193080595e-02 4.308402483491266006e-24
2.462984233749156496e-02 4.272677760712515759e-24
2.605111520562798308e-02 4.237176386532269025e-24
2.755440307564793745e-02 4.201897430259446024e-24
2.914443864926206246e-02 4.166839959314644769e-24
3.082622773023435681e-02 4.132003036569150993e-24
3.260506498382428897e-02 4.097385727017884566e-24
3.448655060563037000e-02 4.062987107388077660e-24
3.647660795231445763e-02 4.028806256773700569e-24
3.858150218971514306e-02 3.994842243213542317e-24
4.080786001705365151e-02 3.961094140046431466e-24
4.316269052933304623e-02 3.927561025494788596e-24
4.565340728360673533e-02 3.894241980884563450e-24
4.828785163859158902e-02 3.861136085722896425e-24
5.107431744109726390e-02 3.828242419336610022e-24
5.402157713699598518e-02 3.795560069407278635e-24
5.713890938893156912e-02 3.763088127583114759e-24
6.043612828772149115e-02 3.730825685173477006e-24
6.392361424940838643e-02 3.698771833444163107e-24
6.761234669523512320e-02 3.666925665800330105e-24
7.151393861743324254e-02 3.635286277038699213e-24
7.564067313963573902e-02 3.603852764007282919e-24
8.000554218702340958e-02 3.572624226971012609e-24
8.462228738794053129e-02 3.541599766167273426e-24
8.950544333575774503e-02 3.510778483904783968e-24
9.467038334716788850e-02 3.480159483136117823e-24
1.001333678609829664e-01 3.449741876553000007e-24
1.059115956297942696e-01 3.419524777779063213e-24
1.120232578656716743e-01 3.389507300568062215e-24
1.184875955103505546e-01 3.359688559852449363e-24
1.253249598102121054e-01 3.330067669898765330e-24
1.325568763867711330e-01 3.300643746938545353e-24
1.402061130043620318e-01 3.271415909065001724e-24
1.482967512483863159e-01 3.242383279327087287e-24
1.568542623397696234e-01 3.213544981935112447e-24
1.659055873243277801e-01 3.184900142081784241e-24
1.754792218894737077e-01 3.156447890786087574e-24
1.856053060753068140e-01 3.128187360390546770e-24
1.963157191625005404e-01 3.100117680805892500e-24
2.076441800357408385e-01 3.072237981314541580e-24
2.196263533386549893e-01 3.044547401365551350e-24
2.322999617544432571e-01 3.017045075870872908e-24
2.457049047657164365e-01 2.989730142062635246e-24
2.598833842673891059e-01 2.962601740689491768e-24
2.748800374281167302e-01 2.935659015732784319e-24
2.907420772185302926e-01 2.908901115904058707e-24
3.075194410487205321e-01 2.882327187900795536e-24
3.252649479828723655e-01 2.855936384797831278e-24
3.440344650260338533e-01 2.829727858054488561e-24
3.638870830064998008e-01 2.803700764886316870e-24
3.848853026075723660e-01 2.777854260407434441e-24
4.070952311343178365e-01 2.752187505608648458e-24
4.305867906348102014e-01 2.726699658437072908e-24
4.554339380311064334e-01 2.701389880319847824e-24
4.817148979529171648e-01 2.676257331770085200e-24
5.095124090070384248e-01 2.651301174915653783e-24
5.389139842578152262e-01 2.626520579873979711e-24
5.700121867387547558e-01 2.601914711545593398e-24
6.029049208625821832e-01 2.577482747527682272e-24
6.376957406472337775e-01 2.553223861642331813e-24
6.744941757280965566e-01 2.529137231820947471e-24
7.134160761829416719e-01 2.505222035771552934e-24
7.545839772550431146e-01 2.481477451047998088e-24
7.981274851227546652e-01 2.457902660504489749e-24
8.441836849300998757e-01 2.434496844075630023e-24
8.928975723628346239e-01 2.411259184348192676e-24
9.444225101287825330e-01 2.388188869250255646e-24
9.989207107794663143e-01 2.365285091893371818e-24
1.056563747393195474e+00 2.342547048233221027e-24
1.117533093727201221e+00 2.319973933887999048e-24
1.182020695539475863e+00 2.297564946633766921e-24
1.250229574878858774e+00 2.275319282680136607e-24
1.322374469245974682e+00 2.253236139654588865e-24
1.398682507637067918e+00 2.231314715385894635e-24
1.479393925599154169e+00 2.209554213070598590e-24
1.564762821547760474e+00 2.187953838181223235e-24
1.655057956728106516e+00 2.166512800389170124e-24
1.750563601338370523e+00 2.145230309096476279e-24
1.851580429478683731e+00 2.124105577076117790e-24
1.958426465743585254e+00 2.103137819101967110e-24
2.071438086437748627e+00 2.082326248704874231e-24
2.190971078567273800e+00 2.061670086136150877e-24
2.317401759940299399e+00 2.041168549895122605e-24
2.451128163903556256e+00 2.020820860785355364e-24
2.592571292444364683e+00 2.000626241573273571e-24
2.742176441603261239e+00 1.980583917689278204e-24
2.900414603370175204e+00 1.960693118016987303e-24
3.067783948477258438e+00 1.940953070351189714e-24
3.244811394756877743e+00 1.921363005323548800e-24
3.432054266002050102e+00 1.901922156044384128e-24
3.630102046552209583e+00 1.882629760143353172e-24
3.839578237127637017e+00 1.863485054897124942e-24
4.061142317755574993e+00 1.844487279765449170e-24
4.295491823967415357e+00 1.825635677480134276e-24
4.543364542803847606e+00 1.806929492213891653e-24
4.805540835540877076e+00 1.788367969478093011e-24
5.082846094449466889e+00 1.769950353214075722e-24
5.376153341323622215e+00 1.751675891987121206e-24
5.686385975956978811e+00 1.733543839454153643e-24
6.014520683221344477e+00 1.715553450931704953e-24
6.361590507898848834e+00 1.697703983254638009e-24
6.728688106948752079e+00 1.679994694834421400e-24
7.116969189446838762e+00 1.662424844019976026e-24
7.527656155027930396e+00 1.644993691094391482e-24
7.962041942285507545e+00 1.627700496021712028e-24
8.421494099245073528e+00 1.610544525465424902e-24
8.907459088724936080e+00 1.593525047619182215e-24
9.421466842139130549e+00 1.576641331654293995e-24
9.965135576079672930e+00 1.559892650650373906e-24
1.054017688684047194e+01 1.543278275850019696e-24
1.114840113892282680e+01 1.526797485122243765e-24
1.179172316448581626e+01 1.510449555345243507e-24
1.247216829168617913e+01 1.494233764391942596e-24
1.319187872088468438e+01 1.478149393433090414e-24
1.395312026879339129e+01 1.462195724561502376e-24
1.475828950179709764e+01 1.446372045497323209e-24
1.560992128090431841e+01 1.430677642207868973e-24
1.651069674208241977e+01 1.415111804090102107e-24
1.746345173710024312e+01 1.399673822951577742e-24
1.847118576145379976e+01 1.384362992737654447e-24
1.953707139747739419e+01 1.369178610298776853e-24
2.066446430237695253e+01 1.354119971468033761e-24
2.185691377262140378e+01 1.339186375569013491e-24
2.311817391795870336e+01 1.324377124379756769e-24
2.445221548023225111e+01 1.309691520873619714e-24
2.586323833420249940e+01 1.295128869688233077e-24
2.735568470973564459e+01 1.280688477260532571e-24
2.893425317698337196e+01 1.266369652868362756e-24
3.060391343857767410e+01 1.252171707221465414e-24
3.236992197541790972e+01 1.238093952358976987e-24
3.423783859530345808e+01 1.224135702847192122e-24
3.621354393650489101e+01 1.210296277541159320e-24
3.830325798139268301e+01 1.196574996007589177e-24
4.051355963839206709e+01 1.182971181027016437e-24
4.285140745392659767e+01 1.169484157250117193e-24
4.532416151955153794e+01 1.156113248638015020e-24
4.793960664323889631e+01 1.142857781609411250e-24
5.070597685777502051e+01 1.129717082987253108e-24
5.363198134342366785e+01 1.116690484091041156e-24
5.672683184645701715e+01 1.103777317474177499e-24
6.000027167988898213e+01 1.090976917780226543e-24
6.346260639770584788e+01 1.078288621960242963e-24
6.712473623915299470e+01 1.065711771503891201e-24
7.099819044524484468e+01 1.053245707580355167e-24
7.509516355550391609e+01 1.040889773652966993e-24
7.942855379922556835e+01 1.028643312973876291e-24
8.401200370212360724e+01 1.016505671762587981e-24
8.885994303618362267e+01 1.004476199678900220e-24
9.398763424796256061e+01 9.925542489674115674e-25
9.941122050834390222e+01 9.807391734529089881e-25
1.051477765350052920e+02 9.690303276256938378e-25
1.112153623476260975e+02 9.574270677115230675e-25
1.176330801250580009e+02 9.459287523105866462e-25
1.244211343434377142e+02 9.345347426058073638e-25
1.316008953846170186e+02 9.232444005262833554e-25
1.391949668151080459e+02 9.120570894871907142e-25
1.472272565474011685e+02 9.009721777484786840e-25
1.557230521076712080e+02 8.899890347539252984e-25
1.647091002468084469e+02 8.791070300810390730e-25
1.742136911454506105e+02 8.683255347349361067e-25
1.842667474780954535e+02 8.576439236790752778e-25
1.948999186166595905e+02 8.470615763998362418e-25
2.061466802701093002e+02 8.365778724434562959e-25
2.180424398738300056e+02 8.261921919261569074e-25
2.306246480604884823e+02 8.159039171586243767e-25
2.439329165634087246e+02 8.057124326628554975e-25
2.580091429235453688e+02 7.956171251455541918e-25
2.728976423927489918e+02 7.856173823421742417e-25
2.886452874485543703e+02 7.757125945494631621e-25
3.053016553596739300e+02 7.659021549400776619e-25
3.229191842668429899e+02 7.561854588903621379e-25
3.415533382703646339e+02 7.465619030518663708e-25
3.612627820440352480e+02 7.370308861444590937e-25
3.821095655252681240e+02 7.275918087666981621e-25
4.041593192628248516e+02 7.182440736316589652e-25
4.274814610370848982e+02 7.089870849164659025e-25
4.521494144035006002e+02 6.998202480787585016e-25
4.782408398470711859e+02 6.907429720629912759e-25
5.058378792757262659e+02 6.817546672624939534e-25
5.350274146222842546e+02 6.728547468211311774e-25
5.659013413690432799e+02 6.640426258399413488e-25
5.985568578562681523e+02 6.553177205928788463e-25
6.330967712853229159e+02 6.466794501048382334e-25
6.696298213797218750e+02 6.381272341761010045e-25
7.082710227232307716e+02 6.296604950801355033e-25
7.491420268527047028e+02 6.212786564681091974e-25
7.923715052454904253e+02 6.129811443965947364e-25
8.380955544074181489e+02 6.047673875537427793e-25
8.864581243363372778e+02 5.966368161482120808e-25
9.376114717104015881e+02 5.885888627298698007e-25
9.917166392277414388e+02 5.806229620448495603e-25
1.048943962606441573e+03 5.727385502986865642e-25
1.109473606841251012e+03 5.649350663559154628e-25
1.173496133405168393e+03 5.572119496236801088e-25
1.241213100181410937e+03 5.495686423733035844e-25
1.312837696014805260e+03 5.420045887607757585e-25
1.388595411880187385e+03 5.345192343428549759e-25
1.468724750780564591e+03 5.271120274483493493e-25
1.553477978610513674e+03 5.197823425011928495e-25
1.643121918348039571e+03 5.125292973676110031e-25
1.737938790075762427e+03 5.053526808386787404e-25
1.838227099475815521e+03 4.982519316350381727e-25
1.944302577595362209e+03 4.912264912252692186e-25
2.056499174841830609e+03 4.842758035640061769e-25
2.175170112336988950e+03 4.773991128436968089e-25
2.300688993939424563e+03 4.705962412568460370e-25
2.433450982436940194e+03 4.638664652813011150e-25
2.573874043611528577e+03 4.572092369499894144e-25
2.722400262093105994e+03 4.506240094126526224e-25
2.879497233145622886e+03 4.441102375779591535e-25
3.045659534765990429e+03 4.376673563996735024e-25
3.221410284731371121e+03 4.312947734686913963e-25
3.407302787496425026e+03 4.249919013236630080e-25
3.603922276124794735e+03 4.187581576528952230e-25
3.811887754739770571e+03 4.125929650811940600e-25
4.031853947294199770e+03 4.064957498945252075e-25
4.264513358794209125e+03 4.004648800197349963e-25
4.510598455467056738e+03 3.945017341888007972e-25
4.770883970736303127e+03 3.886047241421224387e-25
5.046189344263269959e+03 3.827732003364408182e-25
5.337381301735295892e+03 3.770065226095645810e-25
5.645376583520307577e+03 3.713040585257183742e-25
5.971144830780067423e+03 3.656651424604198670e-25
6.315711638127577316e+03 3.600890214584565260e-25
6.680161782438150112e+03 3.545749490543791615e-25
7.065642637980916334e+03 3.491221967971897397e-25
7.473367788621662839e+03 3.437299886997364488e-25
7.904620848467922769e+03 3.383974392857588629e-25
8.360759502986626103e+03 3.331182606796931485e-25
8.843219783315835230e+03 3.279016478587502063e-25
9.353520587225575582e+03 3.227417975115116674e-25
9.893268460964298356e+03 3.176376823751601364e-25
1.046416265704108991e+04 3.125881681078016423e-25
1.106800048387028255e+04 3.075920163208976898e-25
1.170668296411915981e+04 3.026479581254783971e-25
1.238222081957074988e+04 2.977545447703444804e-25
1.309674080134662290e+04 2.929102893530501300e-25
1.385249238541736668e+04 2.881135082500075677e-25
1.465185485447765859e+04 2.833624270958396630e-25
1.549734478848507206e+04 2.786322242091369552e-25
1.639162398744301754e+04 2.739634346705052053e-25
1.733750785136773993e+04 2.693335443022062655e-25
1.833797424382798272e+04 2.647399747329879803e-25
1.939617286695385701e+04 2.601799009156560564e-25
2.051543517743638586e+04 2.556502462425026218e-25
2.169928487473313362e+04 2.511476568611721906e-25
2.295144899449609875e+04 2.466684806179832346e-25
2.427586964215223634e+04 2.422087490634827480e-25
2.567671640357436263e+04 2.377641623085789276e-25
2.715839947191005922e+04 2.333300817689686531e-25
2.872558353190195339e+04 2.289015306640182074e-25
3.038320244540745625e+04 2.243741529719518193e-25
3.213647478434675941e+04 2.199286978882757835e-25
3.399092025998867757e+04 2.154708175682078581e-25
3.595237710029412847e+04 2.109944015451799063e-25
3.802702043001889251e+04 2.064932763109642679e-25
4.022138171145482193e+04 2.019613805679243545e-25
4.254236930699619552e+04 1.973929963661921280e-25
4.499729022828138841e+04 1.927830692657965272e-25
4.759387314037643955e+04 1.881276298887351098e-25
5.034029269341540203e+04 1.834243581226340101e-25
5.324519525831233477e+04 1.786733037122659389e-25
5.631772614756136318e+04 1.738778140567037484e-25
5.956755840681365225e+04 1.687402363804015901e-25
6.300492326788912760e+04 1.638703973774002383e-25
6.664064235908980481e+04 1.590031838854104466e-25
7.048616177420875465e+04 1.541712223283455124e-25
7.455358810751815327e+04 1.494190019702138897e-25
7.885572656815113442e+04 1.448045132424132948e-25
8.340612129389727488e+04 1.403996381565309247e-25
8.821909799131944601e+04 1.362873532339242638e-25
9.330980903641979967e+04 1.325515647989467305e-25
9.869428117786592338e+04 1.292499411119516724e-25
1.043894659929480258e+05 1.263453079695032300e-25
1.104132932550984406e+05 1.235197233361910793e-25
1.167847273810149491e+05 1.187338081721050896e-25
1.235238271350848372e+05 1.089603239739622679e-25
1.306518087790518912e+05 9.429366695950055284e-26
1.381911128657849622e+05 7.606206960235124434e-26
1.461654748873710632e+05 5.756271452669514885e-26
1.546000000000000000e+05 3.912949031724362357e-26
