#MPBH fPBH
5.440322143092701435e+08 0.000000000000000000e+00
4.907940007256218195e+08 0.000000000000000000e+00
4.427656025003835559e+08 0.000000000000000000e+00
3.994371945616419315e+08 0.000000000000000000e+00
3.603488425890929699e+08 0.000000000000000000e+00
3.250856207765098214e+08 0.000000000000000000e+00
2.932732073630005717e+08 0.000000000000000000e+00
2.645739111792691648e+08 0.000000000000000000e+00
2.386830870303598642e+08 0.000000000000000000e+00
2.153259018639257252e+08 0.000000000000000000e+00
1.942544173966345787e+08 0.000000000000000000e+00
1.752449582305820882e+08 0.000000000000000000e+00
1.580957375220571160e+08 0.000000000000000000e+00
1.426247149989694357e+08 0.000000000000000000e+00
1.286676645896243751e+08 0.000000000000000000e+00
1.160764311505737603e+08 0.000000000000000000e+00
1.047173577885888070e+08 0.000000000000000000e+00
9.446986708265252411e+07 0.000000000000000000e+00
8.522518114553260803e+07 0.000000000000000000e+00
7.688516693830102682e+07 0.000000000000000000e+00
6.936129458071860671e+07 0.000000000000000000e+00
6.257369759987614304e+07 0.000000000000000000e+00
5.645032514155504853e+07 0.000000000000000000e+00
5.092617714497308433e+07 0.000000000000000000e+00
4.594261436223405600e+07 0.000000000000000000e+00
4.144673589828457683e+07 0.000000000000000000e+00
3.739081766392141581e+07 0.000000000000000000e+00
3.373180578098253906e+07 0.000000000000000000e+00
3.043085956218158454e+07 0.000000000000000000e+00
2.745293921428019181e+07 0.000000000000000000e+00
2.476643388803869113e+07 0.000000000000000000e+00
2.234282612666602805e+07 0.000000000000000000e+00
2.015638915086304024e+07 0.000000000000000000e+00
1.818391376711896807e+07 0.000000000000000000e+00
1.640446200037085079e+07 0.000000000000000000e+00
1.479914483581759594e+07 0.000000000000000000e+00
1.335092171060260572e+07 0.000000000000000000e+00
1.204441962695285119e+07 0.000000000000000000e+00
1.086576996664747410e+07 0.000000000000000000e+00
9.802461274588443339e+06 0.000000000000000000e+00
8.843206448760556057e+06 0.000000000000000000e+00
7.977822926791813225e+06 0.000000000000000000e+00
7.197124597285135649e+06 0.000000000000000000e+00
6.492824288552725688e+06 0.000000000000000000e+00
5.857445799663136713e+06 0.000000000000000000e+00
5.284244540004209615e+06 0.000000000000000000e+00
4.767135934944572859e+06 0.000000000000000000e+00
4.300630837614810094e+06 0.000000000000000000e+00
3.879777261199196801e+06 0.000000000000000000e+00
3.500107813221832272e+06 0.000000000000000000e+00
3.157592273838391528e+06 0.000000000000000000e+00
2.848594814748364501e+06 0.000000000000000000e+00
2.569835404603151605e+06 0.000000000000000000e+00
2.318354991225813981e+06 0.000000000000000000e+00
2.091484091048867675e+06 0.000000000000000000e+00
1.886814452344782418e+06 0.000000000000000000e+00
1.702173491452084389e+06 0.000000000000000000e+00
1.535601230635856511e+06 0.000000000000000000e+00
1.385329492776175030e+06 0.000000000000000000e+00
1.249763132034495473e+06 0.000000000000000000e+00
1.127463101260218769e+06 0.000000000000000000e+00
1.017131176396567724e+06 0.000000000000000000e+00
9.175961757342639612e+05 0.000000000000000000e+00
8.278015277292677201e+05 0.000000000000000000e+00
7.467940554161126493e+05 0.000000000000000000e+00
6.737138583624869352e+05 0.000000000000000000e+00
6.077851847612281563e+05 0.000000000000000000e+00
5.483081967663576361e+05 0.000000000000000000e+00
4.946515416615203139e+05 0.000000000000000000e+00
4.462456500032620970e+05 0.000000000000000000e+00
4.025766895983877475e+05 0.000000000000000000e+00
3.631811111364586977e+05 0.000000000000000000e+00
3.276407275788817205e+05 0.000000000000000000e+00
2.955782750719232718e+05 0.000000000000000000e+00
2.666534082624361617e+05 0.000000000000000000e+00
2.405590875062517880e+05 0.000000000000000000e+00
2.170183196191779571e+05 0.000000000000000000e+00
1.957812175734482880e+05 0.000000000000000000e+00
1.766223479280616739e+05 0.000000000000000000e+00
1.593383378357951005e+05 0.000000000000000000e+00
1.437457162250769325e+05 0.000000000000000000e+00
1.296789662407185388e+05 0.000000000000000000e+00
1.169887682700058504e+05 0.000000000000000000e+00
1.055404149037356547e+05 0.000000000000000000e+00
9.521238100690873398e+04 0.000000000000000000e+00
8.589503372024255805e+04 0.000000000000000000e+00
7.748946869909959787e+04 0.000000000000000000e+00
6.990646023640426574e+04 0.000000000000000000e+00
6.306551412502785388e+04 0.000000000000000000e+00
5.689401320570515963e+04 0.000000000000000000e+00
5.132644653040791309e+04 0.000000000000000000e+00
4.630371395868896798e+04 0.000000000000000000e+00
4.177249880522845342e+04 0.000000000000000000e+00
3.768470187919714226e+04 0.000000000000000000e+00
3.399693090771513380e+04 0.000000000000000000e+00
3.067003992360043048e+04 0.000000000000000000e+00
2.766871372797290314e+04 0.000000000000000000e+00
2.496109301675274037e+04 0.000000000000000000e+00
2.251843619174393825e+04 0.000000000000000000e+00
2.031481426639908022e+04 0.000000000000000000e+00
1.832683562767112380e+04 0.000000000000000000e+00
1.653339773227525802e+04 0.000000000000000000e+00
1.491546310159933637e+04 0.000000000000000000e+00
1.345585723743148628e+04 0.000000000000000000e+00
1.213908631336591679e+04 0.000000000000000000e+00
1.095117270666554396e+04 0.000000000000000000e+00
9.879506624742232816e+03 0.000000000000000000e+00
8.912712251256669333e+03 0.000000000000000000e+00
8.040526990969384315e+03 0.000000000000000000e+00
7.253692531517735006e+03 0.000000000000000000e+00
6.543856565731430237e+03 0.000000000000000000e+00
5.903484131261729999e+03 0.000000000000000000e+00
5.325777626387143755e+03 0.000000000000000000e+00
4.804604652958348197e+03 0.000000000000000000e+00
4.334432920528959585e+03 0.000000000000000000e+00
3.910271520674912153e+03 0.000000000000000000e+00
3.527617948124878694e+03 0.000000000000000000e+00
3.182410306326970385e+03 0.000000000000000000e+00
2.870984190110397321e+03 0.000000000000000000e+00
2.590033787747854603e+03 0.000000000000000000e+00
2.336576789514659595e+03 0.000000000000000000e+00
2.107922730245918046e+03 0.000000000000000000e+00
1.901644429845744753e+03 0.000000000000000000e+00
1.715552228587365335e+03 0.000000000000000000e+00
1.547670743709846874e+03 0.000000000000000000e+00
1.396217900581059439e+03 0.000000000000000000e+00
1.259586015840882737e+03 0.000000000000000000e+00
1.136324731721056196e+03 0.000000000000000000e+00
1.025125620387996605e+03 0.000000000000000000e+00
9.248082948825976928e+02 0.000000000000000000e+00
8.343078792235716037e+02 0.000000000000000000e+00
7.526637046685366386e+02 0.000000000000000000e+00
6.790091121428366705e+02 0.000000000000000000e+00
6.125622525880204421e+02 0.000000000000000000e+00
5.526177875751037618e+02 0.000000000000000000e+00
4.985394020839061682e+02 1.901077855629109713e-274
4.497530499710897516e+02 1.221431218976264566e-230
4.057408604270227670e+02 3.303853417086117356e-194
3.660356407380485280e+02 7.311855855239337778e-164
3.302159170005829196e+02 1.513273124876343471e-138
2.979014601437993974e+02 2.167926017941737407e-117
2.687492497693595510e+02 1.115017337450960205e-99
2.424498329639922360e+02 7.978987685242210942e-85
2.187240394334657765e+02 2.424537509146666265e-72
1.973200180888429713e+02 7.849310013947826874e-62
1.780105636281714396e+02 5.784106859477495172e-53
1.605907047350457617e+02 1.816256575198851729e-45
1.448755282926215102e+02 4.081825469016374302e-39
1.306982165169224572e+02 1.008551959428387875e-33
1.179082761734738369e+02 3.910401969022772461e-29
1.063699410802605172e+02 3.196217551859848763e-25
9.596073093945783228e+01 7.038227835983647037e-22
8.657015119982933982e+01 5.120501265799987789e-19
7.809852014872176085e+01 1.458781284403431608e-16
7.045591078316519429e+01 1.875220494187799027e-14
6.356119622794901858e+01 1.224346995216823275e-12
5.734118856771869588e+01 4.482607737094823356e-11
5.172986195173076140e+01 9.998104933680637617e-10
4.666765172446379495e+01 1.456226939975702709e-08
4.210082214230612863e+01 1.468163839882571580e-07
3.798089596457963069e+01 1.075994431922426260e-06
3.426413986397281519e+01 5.973092328274567159e-06
3.091110019397050479e+01 2.599923931611120519e-05
2.788618418541841848e+01 9.135251411768177871e-05
2.515728212659237073e+01 2.655143117827227467e-04
2.269542651618481699e+01 6.515772169491476380e-04
2.047448457109299014e+01 1.373437995258408161e-03
1.847088082495286798e+01 2.522538933013835413e-03
1.666334687278522253e+01 4.085227388546950125e-03
1.503269560527141557e+01 5.891136019529043255e-03
1.356161753613992360e+01 7.625264475995585482e-03
1.223449706066321596e+01 8.915956919903043551e-03
1.103724669483491461e+01 9.465041556265735290e-03
9.957157535664284964e+00 9.157424138048979312e-03
8.982764355211232399e+00 8.096618187414614948e-03
8.103723896326826548e+00 6.553500980171021034e-03
7.310705078197974771e+00 4.860246722776595009e-03
6.595289946220312949e+00 3.302801869681228249e-03
5.949884314774770644e+00 2.055152692409629826e-03
5.367637154374254926e+00 1.169326530998830455e-03
4.842367867468291287e+00 6.071010915532394636e-04
4.368500680933784963e+00 2.868438669533725401e-04
3.941005458822444574e+00 1.229266690583121250e-04
3.555344307088075251e+00 4.759433398896845195e-05
3.207423403498786740e+00 1.657310453487413664e-05
2.893549541405021852e+00 5.163698198715574099e-06
2.610390926072335471e+00 1.431299284789989204e-06
2.354941807428685863e+00 3.507094217548301411e-07
2.124490573800672522e+00 7.543450885925924796e-08
1.916590967950953628e+00 1.413419744754070133e-08
1.729036119873043731e+00 2.287847242793920623e-09
1.559835120699647915e+00 3.170330846161410271e-10
1.407191889054762113e+00 3.724315041423975422e-11
1.269486105514366248e+00 3.669896475173586283e-12
1.145256012793373523e+00 2.998940869012807599e-13
1.033182899081783290e+00 2.007467547162568679e-14
9.320770998192791090e-01 1.086303249553666373e-15
8.408653693161343146e-01 4.684906678006885575e-17
7.585794881692194958e-01 1.585863150699407020e-18
6.843459855399574021e-01 4.145002292841087738e-20
6.173768671954744658e-01 8.219329955858655161e-22
5.569612508903130088e-01 1.213394526470228872e-23
5.024578202977671992e-01 1.306855314334126007e-25
4.532880173886693065e-01 1.004804223245925794e-27
4.089299009942461427e-01 5.388279787240128634e-30
3.689126063612198081e-01 1.965571989056036407e-32
3.328113468869133840e-01 4.748649307039102246e-35
3.002429049774151260e-01 7.382888160234105608e-38
2.708615641638804639e-01 7.162922036517496563e-41
2.443554392961347355e-01 4.195941786018109284e-44
2.204431658582635400e-01 1.432439838031422765e-47
1.988709132630410714e-01 2.743803868854079953e-51
1.794096904210896459e-01 2.831328507725824819e-55
1.618529149831831326e-01 1.506748019882541175e-59
1.460142204530237298e-01 3.946256265072489987e-64
1.317254778928103887e-01 4.837638968060979406e-69
1.188350112218809485e-01 2.630356493783563080e-74
1.072059871636673739e-01 5.987734716970917723e-80
9.671496275013764798e-02 5.364024618482012821e-86
8.725057496537361179e-02 1.769532293797961000e-92
7.871235861875472417e-02 2.001827924707955205e-99
7.100967989937329028e-02 7.194547195334498453e-107
6.406077429129428125e-02 7.567930547653295962e-115
5.779187863704719763e-02 2.133721964367572964e-123
5.213644813614243950e-02 1.467184755886391128e-132
4.703444996699202713e-02 2.223410551511721976e-142
4.243172603397719206e-02 6.660760372143751349e-153
3.827941807517764444e-02 3.510097196745030428e-164
3.453344902823155677e-02 2.870850007793856104e-176
3.115405514899360212e-02 3.185726399028138871e-189
2.810536391638946904e-02 4.151747008392193834e-203
2.535501324289737846e-02 5.442284058154643629e-218
2.287380794854648389e-02 6.075779197267510194e-234
2.063540985187808929e-02 4.831712128777383438e-251
1.861605818816231342e-02 2.259167212131958267e-269
1.679431738708615091e-02 5.054066616031939787e-289
1.515084953255760487e-02 4.335446684929595119e-310
1.366820908926672136e-02 0.000000000000000000e+00
1.233065771701162203e-02 0.000000000000000000e+00
1.112399720702950644e-02 0.000000000000000000e+00
1.003541876693896454e-02 0.000000000000000000e+00
9.053367054442526540e-03 0.000000000000000000e+00
8.167417516495535310e-03 0.000000000000000000e+00
7.368165731889203193e-03 0.000000000000000000e+00
6.647127582609612534e-03 0.000000000000000000e+00
5.996649194284696567e-03 0.000000000000000000e+00
5.409825689730139373e-03 0.000000000000000000e+00
4.880427893156911827e-03 0.000000000000000000e+00
4.402836207000295626e-03 0.000000000000000000e+00
3.971980959467378766e-03 0.000000000000000000e+00
3.583288589588530353e-03 0.000000000000000000e+00
3.232633098522487859e-03 0.000000000000000000e+00
2.916292251767268508e-03 0.000000000000000000e+00
2.630908067360013779e-03 0.000000000000000000e+00
2.373451170644992007e-03 0.000000000000000000e+00
2.141188637233090112e-03 0.000000000000000000e+00
1.931654982803035665e-03 0.000000000000000000e+00
1.742625991799342340e-03 0.000000000000000000e+00
1.572095107216302159e-03 0.000000000000000000e+00
1.418252130843931013e-03 0.000000000000000000e+00
1.279464007877344732e-03 0.000000000000000000e+00
1.154257491916799291e-03 0.000000000000000000e+00
1.041303506345901990e-03 0.000000000000000000e+00
9.394030360830688290e-04 0.000000000000000000e+00
8.474743999459314866e-04 0.000000000000000000e+00
7.645417685239493241e-04 0.000000000000000000e+00
6.897248056755698369e-04 0.000000000000000000e+00
6.222293236936432548e-04 0.000000000000000000e+00
5.613388529429910690e-04 0.000000000000000000e+00
5.064070364811259052e-04 0.000000000000000000e+00
4.568507689305461531e-04 0.000000000000000000e+00
4.121440067711422709e-04 0.000000000000000000e+00
3.718121843485288573e-04 0.000000000000000000e+00
3.354271763238074011e-04 0.000000000000000000e+00
3.026027530907806685e-04 0.000000000000000000e+00
2.729904809195434737e-04 0.000000000000000000e+00
2.462760233061279946e-04 0.000000000000000000e+00
2.221758042668016961e-04 0.000000000000000000e+00
2.004339981575944984e-04 0.000000000000000000e+00
1.808198140657817218e-04 0.000000000000000000e+00
1.631250459469269485e-04 0.000000000000000000e+00
1.471618625020056981e-04 0.000000000000000000e+00
1.327608133339955266e-04 0.000000000000000000e+00
1.197690302191152669e-04 0.000000000000000000e+00
1.080486043990977252e-04 0.000000000000000000e+00
9.747512266931137898e-05 0.000000000000000000e+00
8.793634672320344513e-05 0.000000000000000000e+00
7.933102173420512361e-05 0.000000000000000000e+00
7.156780152810528184e-05 0.000000000000000000e+00
6.456427893651948545e-05 0.000000000000000000e+00
5.824611103857469491e-05 0.000000000000000000e+00
5.254623000519579212e-05 0.000000000000000000e+00
4.740413116903785957e-05 0.000000000000000000e+00
4.276523076287580972e-05 0.000000000000000000e+00
3.858028650879584116e-05 0.000000000000000000e+00
3.480487490769872594e-05 0.000000000000000000e+00
3.139891968050538941e-05 0.000000000000000000e+00
2.832626635542805253e-05 0.000000000000000000e+00
2.555429848552486034e-05 0.000000000000000000e+00
2.305359142265362254e-05 0.000000000000000000e+00
2.079759997261113771e-05 0.000000000000000000e+00
1.876237661589314935e-05 0.000000000000000000e+00
1.692631730296811411e-05 0.000000000000000000e+00
1.526993212565994166e-05 0.000000000000000000e+00
1.377563843030249637e-05 0.000000000000000000e+00
1.242757417654372628e-05 0.000000000000000000e+00
