# N phi dphidN H a aH eps_H eta_H
1.9001900190019003e-01 6.2963779625869112e+00 -1.9070188429616441e-02 6.8000743734283645e-06 1.2092725759157255e+00 8.2231434539742320e-06 1.8183604337053839e-04 -6.5859264335629535e-03
2.0002000200020004e-01 6.2961872350908061e+00 -1.9071504469991434e-02 6.8000620063687202e-06 1.2214271889027140e+00 8.3057806208030946e-06 1.8186114137445163e-04 -6.8467148753889292e-03
2.1002100210021002e-01 6.2959964941862179e+00 -1.9072869608112719e-02 6.8000496375926567e-06 1.2337039700590677e+00 8.3892482344967860e-06 1.8188717754403491e-04 -7.0998313180428542e-03
2.2002200220022003e-01 6.2958057393893965e+00 -1.9074282413133532e-02 6.8000372670373210e-06 1.2461041473187098e+00 8.4735546403769901e-06 1.8191412478798759e-04 -7.3455026004664928e-03
2.3002300230023004e-01 6.2956149702307025e+00 -1.9075741496750759e-02 6.8000248946416732e-06 1.2586289609577446e+00 8.5587082676296448e-06 1.8194195682542943e-04 -7.5839486158701475e-03
2.4002400240024002e-01 6.2954241862541531e+00 -1.9077245511864543e-02 6.8000125203464337e-06 1.2712796637185113e+00 8.6447176301476813e-06 1.8197064815997794e-04 -7.8153823292607932e-03
2.5002500250025006e-01 6.2952333870169870e+00 -1.9078793151240114e-02 6.8000001440940221e-06 1.2840575209348848e+00 8.7315913273822287e-06 1.8200017405390335e-04 -8.0400097638023398e-03
2.6002600260026004e-01 6.2950425720892111e+00 -1.9080383146165808e-02 6.7999877658285063e-06 1.2969638106588344e+00 8.8193380452023937e-06 1.8203051050224412e-04 -8.2580299558623078e-03
2.7002700270027002e-01 6.2948517410531606e+00 -1.9082014265101001e-02 6.7999753854955338e-06 1.3099998237882569e+00 8.9079665567636336e-06 1.8206163420675907e-04 -8.4696371594581293e-03
2.8002800280028006e-01 6.2946608935033268e+00 -1.9083685313178472e-02 6.7999630030423235e-06 1.3231668641960919e+00 8.9974857233849517e-06 1.8209352256621185e-04 -8.6750254574113825e-03
2.9002900290029004e-01 6.2944700290464954e+00 -1.9085395132615660e-02 6.7999506184176681e-06 1.3364662488607377e+00 9.0879044954349147e-06 1.8212615368403475e-04 -8.8743807229860923e-03
3.0003000300030003e-01 6.2942791473005695e+00 -1.9087142599152319e-02 6.7999382315718000e-06 1.3498993079977759e+00 9.1792319132263934e-06 1.8215950630018758e-04 -9.0678792741830140e-03
