# k  Ps  Pt
7.215090833381593511e-04 2.625273152879372848e-09 8.352768635911644983e-12
7.316890467516613469e-04 2.624052306632483210e-09 8.352720622808745176e-12
7.420126419745118633e-04 2.622831740997509121e-09 8.352672583036868720e-12
7.524818955460793992e-04 2.621611455012636400e-09 8.352624513517461018e-12
7.630988625987200234e-04 2.620391449306549607e-09 8.352576416222052130e-12
7.738656272611956670e-04 2.619171724174173374e-09 8.352528292063773518e-12
7.847843030677945607e-04 2.617952279139809778e-09 8.352480139506368225e-12
7.958570333732251567e-04 2.616733114778779892e-09 8.352431960356464948e-12
8.070859917733517325e-04 2.615514230972193048e-09 8.352383754211367283e-12
8.184733825318856251e-04 2.614295627569387809e-09 8.352335520569162391e-12
8.300214410130777416e-04 2.613077305014116795e-09 8.352287260820513751e-12
8.417324341205270535e-04 2.611859263159826762e-09 8.352238974474877410e-12
8.536086607421815124e-04 2.610641537548884169e-09 8.352190774400878313e-12
8.656524522016038111e-04 2.609424110812930129e-09 8.352142605606555753e-12
8.778661727156267811e-04 2.608206783369107213e-09 8.352093832115559489e-12
8.902522198584432054e-04 2.606989727790304605e-09 8.352045002867727022e-12
9.028130250322573313e-04 2.605783415830642450e-09 8.352029792979732067e-12
9.155510539445760364e-04 2.604566990903214087e-09 8.351981138923787024e-12
9.284688070922260611e-04 2.603350773040765591e-09 8.351932216017247091e-12
9.415688202522091944e-04 2.602140985033488423e-09 8.351902570174901459e-12
9.548536649794792238e-04 2.600925902011295417e-09 8.351855444636304551e-12
9.683259491117408293e-04 2.599711325783098006e-09 8.351809017222106706e-12
9.819883172813772144e-04 2.598492038122426338e-09 8.351746623951246360e-12
9.958434514345895251e-04 2.597270682117988717e-09 8.351676202260353863e-12
1.009894071357870897e-03 2.596065289907651094e-09 8.351656864152566495e-12
1.024142935211908804e-03 2.594850949164969321e-09 8.351607540347086184e-12
1.038592840073005808e-03 2.593636908536818244e-09 8.351558244354014316e-12
1.053246622482164642e-03 2.592423057616792164e-09 8.351508633939626675e-12
1.068107159001894764e-03 2.591210335678815153e-09 8.351461816450473116e-12
1.083177366780890436e-03 2.589995219190004640e-09 8.351406174025397534e-12
