# k_modes P_scalar P_tensor
4.5674807846776748e-05 2.6800266828514760e-09 9.2984155475544802e-12
4.8640555155271785e-05 2.6742374003912354e-09 9.2981036169767449e-12
5.1798873763187544e-05 2.6684522173170539e-09 9.2977833697432481e-12
5.5162267670866318e-05 2.6626758552908388e-09 9.2974712722891703e-12
5.8744052785850769e-05 2.6569042203555760e-09 9.2971530396296197e-12
6.2558409641476196e-05 2.6511398994504125e-09 9.2968377112313837e-12
6.6620439538576931e-05 2.6453805040451444e-09 9.2965169285031853e-12
7.0946224332573251e-05 2.6396282668569207e-09 9.2961984711096402e-12
7.5552890102641995e-05 2.6338817732343616e-09 9.2958774247285817e-12
8.0458674955040542e-05 2.6281426957661306e-09 9.2955596529258592e-12
8.5683001229022580e-05 2.6224088709644781e-09 9.2952375275084067e-12
9.1246552391212809e-05 2.6166819368329778e-09 9.2949168342295471e-12
9.7171354922873340e-05 2.6109605071435438e-09 9.2945926514178677e-12
1.0348086552425542e-04 2.6052457756656485e-09 9.2942692228306487e-12
1.1020006398128758e-04 2.5995380020334115e-09 9.2939474802220568e-12
1.1735555206226366e-04 2.5938362930488658e-09 9.2936242357813317e-12
1.2497565883607179e-04 2.5881402115244012e-09 9.2932978942389875e-12
1.3309055282892382e-04 2.5824505585904341e-09 9.2929713512583022e-12
1.4173236146362291e-04 2.5767681837613207e-09 9.2926476437586810e-12
1.5093529825423819e-04 2.5710906569034594e-09 9.2923180401397565e-12
1.6073579825975692e-04 2.5654196288668641e-09 9.2919884538564842e-12
1.7117266233298637e-04 2.5597553702758388e-09 9.2916599035053018e-12
1.8228721073579500e-04 2.5540980848237772e-09 9.2913331041329416e-12
1.9412344672886905e-04 2.5484463940625831e-09 9.2910030679086574e-12
2.0672823078364316e-04 2.5428004899087813e-09 9.2906704729848227e-12
2.2015146610612733e-04 2.5371610468372165e-09 9.2903377725063490e-12
2.3444629620712708e-04 2.5315281632355504e-09 9.2900053153871532e-12
2.4966931530105404e-04 2.5259024334009957e-09 9.2896753144733886e-12
2.6588079236630795e-04 2.5202824170368533e-09 9.2893424488580185e-12
2.8314490975430399e-04 2.5146676187536511e-09 9.2890049233630800e-12
3.0153001729180963e-04 2.5090605618496069e-09 9.2886720133026687e-12
3.2110890288260594e-04 2.5034589119739489e-09 9.2883350863742782e-12
3.4195908067979810e-04 2.4978636597536731e-09 9.2879978188642597e-12
3.6416309796967342e-04 2.4922744972198856e-09 9.2876590900693336e-12
3.8780886198207725e-04 2.4866913509873081e-09 9.2873185224783690e-12
4.1298998792117743e-04 2.4811157163264712e-09 9.2869818033312230e-12
4.3980616959448608e-04 2.4755460385224635e-09 9.2866431038818054e-12
4.6836357410749501e-04 2.4699816617512788e-09 9.2862999294375430e-12
4.9877526218653845e-04 2.4644245381586885e-09 9.2859595981135919e-12
5.3116163579397654e-04 2.4588735309917052e-09 9.2856178791441625e-12
5.6565091480783388e-04 2.4533281246770266e-09 9.2852727821685363e-12
6.0237964465310911e-04 2.4477897957827601e-09 9.2849298922149154e-12
6.4149323689448789e-04 2.4422578032893779e-09 9.2845864429857367e-12
6.8314654493072200e-04 2.4367315637640767e-09 9.2842401555320443e-12
7.2750447706987050e-04 2.4312120530983578e-09 9.2838947914938193e-12
7.7474264941262191e-04 2.4256991626256603e-09 9.2835499027382876e-12
8.2504808112849812e-04 2.4201917413082060e-09 9.2832011444181260e-12
8.7861993487760054e-04 2.4146906476905145e-09 9.2828516844872365e-12
9.3567030530925660e-04 2.4091963714020261e-09 9.2825035053338416e-12
9.9642505875931382e-04 2.4037078851660149e-09 9.2821526072619102e-12
1.0611247274704759e-03 2.3982262970950976e-09 9.2818032838920031e-12
1.1300254618759776e-03 2.3927506170582805e-09 9.2814516738806788e-12
1.2034000447167482e-03 2.3872810407680142e-09 9.2810985687127852e-12
1.2815389710070187e-03 2.3818181030641088e-09 9.2807460117978559e-12
1.3647515981240429e-03 2.3763607808946744e-09 9.2803900568298314e-12
1.4533673705752084e-03 2.3709103838203416e-09 9.2800357518858091e-12
1.5477371242914708e-03 2.3654652064020374e-09 9.2796764447224599e-12
1.6482344756109072e-03 2.3600277242353835e-09 9.2793218697643889e-12
1.7552573004514680e-03 2.3545964208331631e-09 9.2789660455339131e-12
1.8692293095290639e-03 2.3491702727754315e-09 9.2786049273395132e-12
1.9906017258574027e-03 2.3437512777073856e-09 9.2782464265632348e-12
2.1198550711709020e-03 2.3383392166370656e-09 9.2778896416674712e-12
2.2575010683432428e-03 2.3329316830882327e-09 9.2775250523136180e-12
2.4040846673333833e-03 2.3275319329740789e-09 9.2771655803938481e-12
2.5601862026798849e-03 2.3221372563483618e-09 9.2768004369509226e-12
2.7264236910852124e-03 2.3167494789762702e-09 9.2764368966523248e-12
