# N phi dphidN H a aH eps_H eta_H
0.0000000000000000e+00 6.2999999999999998e+00 -1.9056774797726668e-02 6.8003091204084452e-06 1.0000000000000000e+00 6.8003091204084452e-06 1.8158033284563515e-04 1.8158033284599928e-04
4.0020010005002500e-02 6.2992373384560114e+00 -1.9057459638119653e-02 6.8002597025882429e-06 1.0408316010295584e+00 7.0779251936617096e-06 1.8159338392927983e-04 -1.5792669620865447e-03
8.0040020010005000e-02 6.2984746236694642e+00 -1.9059410435767161e-02 6.8002102782270929e-06 1.0833304217017536e+00 7.3668746683723563e-06 1.8163056307951507e-04 -3.1417714544404343e-03
1.2006003001500751e-01 6.2977118078802778e+00 -1.9062484952522052e-02 6.8001608411343101e-06 1.1275645372638630e+00 7.6676202121534495e-06 1.8168916628256483e-04 -4.5282221999602195e-03
1.6008004002001000e-01 6.2969488486908629e+00 -1.9066557121839436e-02 6.8001113858121458e-06 1.1736048025844994e+00 7.9806433804986692e-06 1.8176680024018305e-04 -5.7584405355156666e-03
2.0010005002501249e-01 6.2961857084541100e+00 -1.9071515203580070e-02 6.8000619073759110e-06 1.2215249656500033e+00 8.3064453878252551e-06 1.8186134608019289e-04 -6.8500464330651430e-03
2.4012006003001501e-01 6.2954223537384637e+00 -1.9077260171206478e-02 6.8000124014843738e-06 1.2714017856950692e+00 8.6455479099958495e-06 1.8197092781995050e-04 -7.8186943574015018e-03
2.8014007003501751e-01 6.2946587548464228e+00 -1.9083704260072464e-02 6.7999628642772619e-06 1.3233151561568384e+00 8.9984939196017661e-06 1.8209388414295395e-04 -8.6782884836386943e-03
3.2016008004002000e-01 6.2938948853841703e+00 -1.9090769669833915e-02 6.7999132923195070e-06 1.3773482326494020e+00 9.3658485553454499e-06 1.8222874329332526e-04 -9.4411772518801628e-03
3.6018009004502249e-01 6.2931307218950110e+00 -1.9098387459278103e-02 6.7998636825538622e-06 1.4335875661637096e+00 9.7482000269173917e-06 1.8237420177235556e-04 -1.0118320309927306e-02
4.0020010005002499e-01 6.2923662435195862e+00 -1.9106496521836602e-02 6.7998140322570336e-06 1.4921232417062418e+00 1.0146160556810957e-05 1.8252910466947709e-04 -1.0719444870778486e-02
4.4022011005502748e-01 6.2916014317020617e+00 -1.9115042699754819e-02 6.7997643390017974e-06 1.5530490225985223e+00 1.0560367360587028e-05 1.8269242870672499e-04 -1.1253181767096086e-02
4.8024012006003003e-01 6.2908362699304368e+00 -1.9123978001102680e-02 6.7997146006235627e-06 1.6164625006686109e+00 1.0991483667156829e-05 1.8286326729332963e-04 -1.1727186471230906e-02
5.2026013006503247e-01 6.2900707434993413e+00 -1.9133259884589332e-02 6.7996648151898441e-06 1.6824652525751536e+00 1.1440199780714765e-05 1.8304081690561768e-04 -1.2148250314682345e-02
