#  MPBH fPBH
1.2139278469277240e+13 0.0000000000000000e+00
1.0701590849436041e+13 0.0000000000000000e+00
9.4341724673816016e+12 0.0000000000000000e+00
8.3168578762279463e+12 0.0000000000000000e+00
7.3318698775677910e+12 0.0000000000000000e+00
6.4635366747383838e+12 0.0000000000000000e+00
5.6980425243917422e+12 0.0000000000000000e+00
5.0232079190748379e+12 0.0000000000000000e+00
4.4282958033820215e+12 0.0000000000000000e+00
3.9038407404530669e+12 0.0000000000000000e+00
3.4414983107456211e+12 0.0000000000000000e+00
3.0339123469187295e+12 0.0000000000000000e+00
2.6745978924486865e+12 0.0000000000000000e+00
2.3578380217728081e+12 0.0000000000000000e+00
2.0785928803030891e+12 0.0000000000000000e+00
1.8324194970773181e+12 0.0000000000000000e+00
1.6154010942149880e+12 0.0000000000000000e+00
1.4240847684458315e+12 0.0000000000000000e+00
1.2554265531836438e+12 0.0000000000000000e+00
1.1067429870474888e+12 0.0000000000000000e+00
9.7566841825403284e+11 0.0000000000000000e+00
8.6011736556635291e+11 0.0000000000000000e+00
7.5825133693748975e+11 0.0000000000000000e+00
6.6844957791186096e+11 0.0000000000000000e+00
5.8928328437274036e+11 0.0000000000000000e+00
5.1949286934385645e+11 0.0000000000000000e+00
4.5796792214525323e+11 0.0000000000000000e+00
4.0372954104056378e+11 0.0000000000000000e+00
3.5591475827672876e+11 0.0000000000000000e+00
3.1376280970843164e+11 0.0000000000000000e+00
2.7660303054807703e+11 0.0000000000000000e+00
2.4384418465489163e+11 0.0000000000000000e+00
2.1496505758520157e+11 0.0000000000000000e+00
1.8950616373324371e+11 0.0000000000000000e+00
1.6706243561773761e+11 0.0000000000000000e+00
1.4727677899605206e+11 0.0000000000000000e+00
1.2983439126365224e+11 0.0000000000000000e+00
1.1445775274087848e+11 0.0000000000000000e+00
1.0090221115520148e+11 0.0000000000000000e+00
8.8952089065196152e+10 0.0000000000000000e+00
7.8417252292837738e+10 0.0000000000000000e+00
6.9130084765648941e+10 0.0000000000000000e+00
6.0942821636486710e+10 0.0000000000000000e+00
5.3725198249173340e+10 0.0000000000000000e+00
4.7362377543492035e+10 0.0000000000000000e+00
4.1753122923223190e+10 0.0000000000000000e+00
3.6808187516366348e+10 0.0000000000000000e+00
3.2448894199634106e+10 0.0000000000000000e+00
2.8605883794492027e+10 0.0000000000000000e+00
2.5218011517730110e+10 0.0000000000000000e+00
2.2231374128381954e+10 0.0000000000000000e+00
1.9598452292267696e+10 0.0000000000000000e+00
1.7277354518627167e+10 0.0000000000000000e+00
1.5231150639384922e+10 0.0000000000000000e+00
