# N phi dphidN H a aH eps_H eta_H
0.0000000000000000e+00 3.1000000000000001e+00 -1.6358044886475173e-02 5.0662409284967036e-06 1.0000000000000000e+00 5.0662409284967036e-06 1.3379281625396829e-04 1.8631333891556681e-03
8.0080080080080079e-02 3.0986899848085798e+00 -1.6360310085450219e-02 5.0661866432666670e-06 1.0833738208636425e+00 5.4885739809241607e-06 1.3382987304604209e-04 3.3431652869450701e-03
1.6016016016016016e-01 3.0973796268006915e+00 -1.6366453214881539e-02 5.0661323302028041e-06 1.1736988357326876e+00 5.9461136176267589e-06 1.3393039541745313e-04 5.9885377279086027e-03
2.4024024024024024e-01 3.0960686495741627e+00 -1.6375655063073712e-02 5.0660779663771495e-06 1.2715545922109306e+00 6.4417947026454767e-06 1.3408103937238586e-04 8.0724992332604530e-03
3.2032032032032032e-01 3.0947568349358767e+00 -1.6387271987710842e-02 5.0660235336610364e-06 1.3775689570002665e+00 6.9787967554042382e-06 1.3427134159960623e-04 9.7159876314335866e-03
4.0040040040040037e-01 3.0934440115375779e+00 -1.6400801654114495e-02 5.0659690177829930e-06 1.4924221444485215e+00 7.5605643452294644e-06 1.3449314744880237e-04 1.1012534665299157e-02
4.8048048048048048e-01 3.0921300421348850e+00 -1.6415844619676195e-02 5.0659144072735496e-06 1.6168510809727057e+00 8.1908291855154423e-06 1.3473997728867594e-04 1.2033070824141701e-02
5.6056056056056058e-01 3.0908148165714837e+00 -1.6432083181701810e-02 5.0658596928876016e-06 1.7516541333609108e+00 8.8736340700730017e-06 1.3500667884518375e-04 1.2836954610689547e-02
6.4064064064064064e-01 3.0894982487332419e+00 -1.6449272195870543e-02 5.0658048673574062e-06 1.8976962312908023e+00 9.6133588052387529e-06 1.3528927788691985e-04 1.3476188673776830e-02
7.2072072072072069e-01 3.0881802732728247e+00 -1.6467229201765094e-02 5.0657499251254000e-06 2.0559144169320511e+00 1.0414748303637769e-05 1.3558481879173253e-04 1.3990051965584031e-02
8.0080080080080074e-01 3.0868608379053839e+00 -1.6485811191929753e-02 5.0656948617060193e-06 2.2273238572403238e+00 1.1282943018977539e-05 1.3589098532797815e-04 1.4396622592847005e-02
8.8088088088088090e-01 3.0855398926776156e+00 -1.6504882253462281e-02 5.0656396727937590e-06 2.4130243575191956e+00 1.2223511916866908e-05 1.3620556910032706e-04 1.4716771903173130e-02
9.6096096096096095e-01 3.0842174031601033e+00 -1.6524353352359359e-02 5.0655843553687409e-06 2.6142074180426071e+00 1.3242488198525540e-05 1.3652712685681499e-04 1.4975383710638855e-02
1.0410410410410411e+00 3.0828933408973289e+00 -1.6544153535615138e-02 5.0655289069011893e-06 2.8321638790148969e+00 1.4346407998231362e-05 1.3685450810500344e-04 1.5184703525218073e-02
1.1211211211211212e+00 3.0815676819462965e+00 -1.6564225525250009e-02 5.0654733252312601e-06 3.0682922029203636e+00 1.5542352307908163e-05 1.3718678362567197e-04 1.5354443713129802e-02
1.2012012012012012e+00 3.0802404061614008e+00 -1.6584523562562872e-02 5.0654176085106763e-06 3.3241074474039571e+00 1.6837992396661482e-05 1.3752321089860155e-04 1.5492898795050000e-02
1.2812812812812813e+00 3.0789114967046487e+00 -1.6605011931958388e-02 5.0653617551632225e-06 3.6012509862553141e+00 1.8241639016521505e-05 1.3786321063024022e-04 1.5607395905389848e-02
1.3613613613613613e+00 3.0775809397215919e+00 -1.6625663984414216e-02 5.0653057638587612e-06 3.9015010408683803e+00 1.9762295710011563e-05 1.3820635146132398e-04 1.5703963508025463e-02
1.4414414414414414e+00 3.0762487235555800e+00 -1.6646459768516052e-02 5.0652496334479730e-06 4.2267840897490556e+00 2.1409716561265129e-05 1.3855231141241174e-04 1.5785783507740056e-02
1.5215215215215214e+00 3.0749148370480697e+00 -1.6667380905157670e-02 5.0651933628198191e-06 4.5791872292770872e+00 2.3194468760843579e-05 1.3890079311880724e-04 1.5855125066218077e-02
1.6016016016016015e+00 3.0735792704410114e+00 -1.6688413309576933e-02 5.0651369509782506e-06 4.9609715650319144e+00 2.5128000386795550e-05 1.3925156939563225e-04 1.5915281129110493e-02
1.6816816816816818e+00 3.0722420153953283e+00 -1.6709547247624985e-02 5.0650803970440931e-06 5.3745867196045101e+00 2.7222713835682321e-05 1.3960448461030586e-04 1.5968748675987871e-02
