# N phi dphidN H a aH eps_H eta_H
1.7617617617617618e+00 5.6721182066808744e+00 -1.5996147119542583e-02 6.0630278796617718e-06 5.8226865499809275e+00 3.5303110887065979e-05 1.2793836133502524e-04 1.3196466800108832e-02
1.8418418418418419e+00 5.6708365629067403e+00 -1.6012914900880474e-02 6.0629656972520734e-06 6.3081461753441781e+00 3.8246073874363616e-05 1.2820672181141997e-04 1.3224186377570489e-02
1.9219219219219219e+00 5.6695535743120882e+00 -1.6029733421929569e-02 6.0629033849184425e-06 6.8340804245489943e+00 4.1434369338802967e-05 1.2847617678906292e-04 1.3249020048252558e-02
2.0020020020020022e+00 5.6682692369644672e+00 -1.6046599546857072e-02 6.0628409421455951e-06 7.4038638216330694e+00 4.4888448707867528e-05 1.2874667850859678e-04 1.3271595435784805e-02
2.0820820820820822e+00 5.6669835471535155e+00 -1.6063510836802814e-02 6.0627783684386929e-06 8.0211522375967075e+00 4.8630468276054936e-05 1.2901819020204073e-04 1.3292405142744483e-02
2.1621621621621623e+00 5.6656965013413672e+00 -1.6080465400574232e-02 6.0627156633185938e-06 8.6899063473741016e+00 5.2684431324996633e-05 1.2929068374953250e-04 1.3311835799605560e-02
2.2422422422422423e+00 5.6644080961236796e+00 -1.6097461777347600e-02 6.0626528263181187e-06 9.4144170425018991e+00 5.7076342090861600e-05 1.2956413783658346e-04 1.3330190865073173e-02
2.3223223223223224e+00 5.6631183281990074e+00 -1.6114498844515726e-02 6.0625898569791115e-06 1.0199332962539074e+01 6.1834372566642106e-05 1.2983853650494934e-04 1.3347708521476624e-02
2.4024024024024024e+00 5.6618271943447329e+00 -1.6131575745290325e-02 6.0625267548501274e-06 1.1049690321886450e+01 6.6989043209245120e-05 1.3011386801301954e-04 1.3364575720054197e-02
2.4824824824824825e+00 5.6605346913981514e+00 -1.6148691831825188e-02 6.0624635194846133e-06 1.1970945223382135e+01 7.2573418710502777e-05 1.3039012393962877e-04 1.3380939204604769e-02
2.5625625625625625e+00 5.6592408162415939e+00 -1.6165846620532595e-02 6.0624001504394692e-06 1.2969008666004873e+01 7.8623320087838717e-05 1.3066729847929255e-04 1.3396914163147075e-02
2.6426426426426426e+00 5.6579455657907420e+00 -1.6183039756979038e-02 6.0623366472739229e-06 1.4050284471303391e+01 8.5177554455006255e-05 1.3094538788798208e-04 1.3412591018301901e-02
2.7227227227227226e+00 5.6566489369854285e+00 -1.6200270988307414e-02 6.0622730095486361e-06 1.5221710371897055e+01 9.2278163946718045e-05 1.3122439004729746e-04 1.3428040756523898e-02
2.8028028028028027e+00 5.6553509267824085e+00 -1.6217540141571386e-02 6.0622092368250035e-06 1.6490802525681850e+01 9.9970695393845609e-05 1.3150430412173963e-04 1.3443319110496049e-02
2.8828828828828827e+00 5.6540515321496683e+00 -1.6234847106715015e-02 6.0621453286645973e-06 1.7865703741355748e+01 1.0830449247896536e-04 1.3178513028920647e-04 1.3458469841738291e-02
2.9629629629629628e+00 5.6527507500619452e+00 -1.6252191823201808e-02 6.0620812846287282e-06 1.9355235724690452e+01 1.1733301224622335e-04 1.3206686952907384e-04 1.3473527316746385e-02
3.0430430430430429e+00 5.6514485774972023e+00 -1.6269574269510558e-02 6.0620171042780995e-06 2.0968955680774364e+01 1.2711416799570361e-04 1.3234952345556001e-04 1.3488518528898973e-02
3.1231231231231229e+00 5.6501450114338425e+00 -1.6286994454884022e-02 6.0619527871725327e-06 2.2717217635400903e+01 1.3771070076172350e-04 1.3263309418671144e-04 1.3503464685264921e-02
3.2032032032032030e+00 5.6488400488485206e+00 -1.6304452412846841e-02 6.0618883328707473e-06 2.4611238869055200e+01 1.4919058175782076e-04 1.3291758424139357e-04 1.3518382451782435e-02
3.2832832832832834e+00 5.6475336867144064e+00 -1.6321948196113621e-02 6.0618237409301890e-06 2.6663171889756132e+01 1.6162744836982617e-04 1.3320299645830835e-04 1.3533284930716366e-02
3.3633633633633635e+00 5.6462259219998181e+00 -1.6339481872589604e-02 6.0617590109068880e-06 2.8886182406549167e+01 1.7510107649359942e-04 1.3348933393234213e-04 1.3548182427669890e-02
3.4434434434434436e+00 5.6449167516671359e+00 -1.6357053522228954e-02 6.0616941423553490e-06 3.1294533803947296e+01 1.8969789224712878e-04 1.3377659996453132e-04 1.3563083053450423e-02
3.5235235235235236e+00 5.6436061726719355e+00 -1.6374663234567349e-02 6.0616291348284632e-06 3.3903678659328797e+01 2.0551152633924944e-04 1.3406479802274582e-04 1.3577993196587118e-02
3.6036036036036037e+00 5.6422941819623089e+00 -1.6392311106784244e-02 6.0615639878774300e-06 3.6730357890490176e+01 2.2264341465084484e-04 1.3435393171080105e-04 1.3592917894075412e-02
3.6836836836836837e+00 5.6409807764783100e+00 -1.6409997242181076e-02 6.0614987010517035e-06 3.9792708169509382e+01 2.4120344888081062e-04 1.3464400474419528e-04 1.3607861122345900e-02
3.7637637637637638e+00 5.6396659531515159e+00 -1.6427721748986494e-02 6.0614332738989391e-06 4.3110378292113253e+01 2.6131068143018577e-04 1.3493502093106193e-04 1.3622826025561266e-02
3.8438438438438438e+00 5.6383497089046717e+00 -1.6445484739418082e-02 6.0613677059649537e-06 4.6704655249203768e+01 2.8309408904575028e-04 1.3522698415721651e-04 1.3637815094864012e-02
3.9239239239239239e+00 5.6370320406514018e+00 -1.6463286328946249e-02 6.0613019967936927e-06 5.0598600809449060e+01 3.0669340012128054e-04 1.3551989837443424e-04 1.3652830309062603e-02
4.0040040040040044e+00 5.6357129452959738e+00 -1.6481126635716336e-02 6.0612361459271977e-06 5.4817199489287042e+01 3.3225999096296854e-04 1.3581376759125923e-04 1.3667873244960211e-02
4.0840840840840844e+00 5.6343924197331017e+00 -1.6499005780095392e-02 6.0611701529055814e-06 5.9387518859753413e+01 3.5995785676785468e-04 1.3610859586581057e-04 1.3682945164029771e-02
4.1641641641641645e+00 5.6330704608477831e+00 -1.6516923884316800e-02 6.0611040172670084e-06 6.4338883218702676e+01 3.8996466354335169e-04 1.3640438730015738e-04 1.3698047080253732e-02
4.2442442442442445e+00 5.6317470655151629e+00 -1.6534881072201385e-02 6.0610377385476724e-06 6.9703061742745604e+01 4.2247288771509958e-04 1.3670114603592180e-04 1.3713179813604377e-02
4.3243243243243246e+00 5.6304222306004155e+00 -1.6552877468939624e-02 6.0609713162817763e-06 7.5514472326132690e+01 4.5769105073284423e-04 1.3699887625086453e-04 1.3728344031969871e-02
4.4044044044044046e+00 5.6290959529586377e+00 -1.6570913200920755e-02 6.0609047500015225e-06 8.1810402414464164e+01 4.9584505659336191e-04 1.3729758215622488e-04 1.3743540283855916e-02
4.4844844844844847e+00 5.6277682294347642e+00 -1.6588988395599295e-02 6.0608380392370871e-06 8.8631248250150193e+01 5.3717964085957584e-04 1.3759726799466405e-04 1.3758769024270518e-02
4.5645645645645647e+00 5.6264390568634841e+00 -1.6607103181390980e-02 6.0607711835166162e-06 9.6020774064679244e+01 5.8195994047016762e-04 1.3789793803868321e-04 1.3774030634913236e-02
4.6446446446446448e+00 5.6251084320691662e+00 -1.6625257687591460e-02 6.0607041823662024e-06 1.0402639288073608e+02 6.3047319440874691e-04 1.3819959658940948e-04 1.3789325440086552e-02
4.7247247247247248e+00 5.6237763518657911e+00 -1.6643452044313417e-02 6.0606370353098792e-06 1.1269947072586547e+02 6.8303058614100178e-04 1.3850224797568023e-04 1.3804653719198380e-02
4.8048048048048049e+00 5.6224428130568933e+00 -1.6661686382437667e-02 6.0605697418696016e-06 1.2209565620959108e+02 7.3996923963756103e-04 1.3880589655335438e-04 1.3820015716488455e-02
4.8848848848848849e+00 5.6211078124354916e+00 -1.6679960833575501e-02 6.0605023015652382e-06 1.3227523757863841e+02 8.0165438178542679e-04 1.3911054670480636e-04 1.3835411648711210e-02
4.9649649649649650e+00 5.6197713467840407e+00 -1.6698275530039764e-02 6.0604347139145555e-06 1.4330352954121557e+02 8.6848168505806284e-04 1.3941620283856239e-04 1.3850841711143721e-02
5.0450450450450450e+00 5.6184334128743698e+00 -1.6716630604822823e-02 6.0603669784332073e-06 1.5525129234231255e+02 9.4087980547043128e-04 1.3972286938904955e-04 1.3866306082390308e-02
5.1251251251251251e+00 5.6170940074676343e+00 -1.6735026191580175e-02 6.0602990946347213e-06 1.6819518577890949e+02 1.0193131320978439e-03 1.4003055081643725e-04 1.3881804928073765e-02
5.2052052052052051e+00 5.6157531273142567e+00 -1.6753462424618063e-02 6.0602310620304867e-06 1.8221826106816735e+02 1.1042847657944882e-03 1.4033925160654467e-04 1.3897338403674740e-02
5.2852852852852852e+00 5.6144107691538823e+00 -1.6771939438884498e-02 6.0601628801297443e-06 1.9741049372454918e+02 1.1963397462175988e-03 1.4064897627080462e-04 1.3912906656915094e-02
5.3653653653653652e+00 5.6130669297153224e+00 -1.6790457369963149e-02 6.0600945484395711e-06 2.1386936086494296e+02 1.2960685478558961e-03 1.4095972934627491e-04 1.3928509829446885e-02
5.4454454454454453e+00 5.6117216057165047e+00 -1.6809016354068798e-02 6.0600260664648711e-06 2.3170046664591840e+02 1.4041108674863400e-03 1.4127151539567617e-04 1.3944148058343630e-02
