# N phi dphidN H a aH eps_H eta_H
0.0000000000000000e+00 6.2999999999999998e+00 -1.9056774797726668e-02 6.9775840878860806e-06 1.0000000000000000e+00 6.9775840878860806e-06 1.8158033284563515e-04 1.8158033284527102e-04
4.0020010005002500e-02 6.2992373384560114e+00 -1.9057459638119660e-02 6.9775333818093734e-06 1.0408316010295584e+00 7.2624372410258388e-06 1.8159338392927996e-04 -1.5792669620847233e-03
8.0040020010005000e-02 6.2984746236694642e+00 -1.9059410435767154e-02 6.9774826690212023e-06 1.0833304217017536e+00 7.5589192422474165e-06 1.8163056307951493e-04 -3.1417714544415280e-03
1.2006003001500751e-01 6.2977118078802770e+00 -1.9062484952522035e-02 6.9774319431695038e-06 1.1275645372638630e+00 7.8675048202900179e-06 1.8168916628256450e-04 -4.5282221999620445e-03
1.6008004002001000e-01 6.2969488486908620e+00 -1.9066557121839422e-02 6.9773811986132062e-06 1.1736048025844994e+00 8.1886880841552497e-06 1.8176680024018280e-04 -5.7584405355466054e-03
2.0010005002501249e-01 6.2961857084541100e+00 -1.9071515203580500e-02 6.9773304303402859e-06 1.2215249656500033e+00 8.5229833142501413e-06 1.8186134608020108e-04 -6.8500464329976666e-03
2.4012006003001501e-01 6.2954223537384637e+00 -1.9077260171207415e-02 6.9772796338963415e-06 1.2714017856950692e+00 8.8709257858296466e-06 1.8197092781996839e-04 -7.8186943572534189e-03
2.8014007003501751e-01 6.2946587548464228e+00 -1.9083704260072845e-02 6.9772288053204657e-06 1.3233151561568384e+00 9.2330726260546431e-06 1.8209388414296122e-04 -8.6782884835792436e-03
3.2016008004002000e-01 6.2938948853841703e+00 -1.9090769669834268e-02 6.9771779410880442e-06 1.3773482326494020e+00 9.6100037060380106e-06 1.8222874329333201e-04 -9.4411772518250940e-03
3.6018009004502249e-01 6.2931307218950110e+00 -1.9098387459278412e-02 6.9771270380621321e-06 1.4335875661637096e+00 1.0002322569310504e-05 1.8237420177236145e-04 -1.0118320309879173e-02
4.0020010005002499e-01 6.2923662435195862e+00 -1.9106496521836564e-02 6.9770760934484422e-06 1.4921232417062418e+00 1.0410657398187411e-05 1.8252910466947636e-04 -1.0719444870785407e-02
4.4022011005502748e-01 6.2916014317020608e+00 -1.9115042699754514e-02 6.9770251047564757e-06 1.5530490225985223e+00 1.0835662019587398e-05 1.8269242870671916e-04 -1.1253181767144916e-02
4.8024012006003003e-01 6.2908362699304368e+00 -1.9123978001102659e-02 6.9769740697652165e-06 1.6164625006686109e+00 1.1278016951912736e-05 1.8286326729332922e-04 -1.1727186471234184e-02
5.2026013006503247e-01 6.2900707434993404e+00 -1.9133259884589249e-02 6.9769229864917986e-06 1.6824652525751536e+00 1.1738430494665318e-05 1.8304081690561611e-04 -1.2148250314695819e-02
5.6028014007003502e-01 6.2893048393080342e+00 -1.9142850650533724e-02 6.9768718531648677e-06 1.7511630025143974e+00 1.2217639862546377e-05 1.8322436551431969e-04 -1.2522395591770498e-02
6.0030015007503745e-01 6.2885385456774339e+00 -1.9152716889188702e-02 6.9768206682004553e-06 1.8226657915707887e+00 1.2716412365853022e-05 1.8341328211870709e-04 -1.2854962092984874e-02
6.4032016008004000e-01 6.2877718521868644e+00 -1.9162828988520141e-02 6.9767694301804605e-06 1.8970881539824314e+00 1.3235546639062110e-05 1.8360700742163391e-04 -1.3150684593221332e-02
6.8034017008504255e-01 6.2870047495325396e+00 -1.9173160707537162e-02 6.9767181378340019e-06 1.9745493006037433e+00 1.3775873919569578e-05 1.8380504575852348e-04 -1.3413760225965309e-02
7.2036018009004499e-01 6.2862372294014337e+00 -1.9183688795997193e-02 6.9766667900208189e-06 2.0551733098591889e+00 1.4338259378631770e-05 1.8400695791083411e-04 -1.3647908699812125e-02
