# f_hz  Omega_gw
5.560155523643173784e-14 3.308389097757580032e-23
5.881007028389668009e-14 3.292491304750408714e-23
6.220373426768257985e-14 3.276650732983698922e-23
6.579323129807510224e-14 3.260867243139145599e-23
6.958986201719026003e-14 3.245140702053775270e-23
7.360557917624687017e-14 3.229470973821423834e-23
7.785302526584162753e-14 3.213857916310363343e-23
8.234557231769925192e-14 3.198301394817649257e-23
8.709736400320132120e-14 3.182801275923219258e-23
9.212336016123139661e-14 3.167357429675286540e-23
9.743938389552223596e-14 3.151969714264213311e-23
1.030621713897767147e-13 3.136637989846364326e-23
1.090094245973963459e-13 3.121362125557117938e-23
1.152998669716967596e-13 3.106141988683326510e-23
1.219533024120603444e-13 3.090977447158808045e-23
1.289906776116081630e-13 3.075868361304047467e-23
1.364341480026734339e-13 3.060814598246936801e-23
1.443071475076910452e-13 3.045816020497440864e-23
1.526344623150978732e-13 3.030872491360928603e-23
1.614423089125046464e-13 3.015983877997599328e-23
1.707584166228129587e-13 3.001150049278276985e-23
1.806121149031196302e-13 2.986370873882685993e-23
1.910344256812441467e-13 2.971646212083744896e-23
2.020581610205841411e-13 2.956975932776645052e-23
2.137180264207676648e-13 2.942359902637098134e-23
2.260507300793200154e-13 2.927797987566337834e-23
2.390950984583313389e-13 2.913290049418748717e-23
2.528921985199505328e-13 2.898835957002371577e-23
2.674854670155427749e-13 2.884435584500564819e-23
2.829208472355415983e-13 2.870088798634723939e-23
2.992469336505131835e-13 2.855795462633043743e-23
3.165151248988101347e-13 2.841555442968716447e-23
3.347797856024499889e-13 2.827368608751509321e-23
3.540984175206582209e-13 2.813234828985854175e-23
3.745318405799141358e-13 2.799153972831872931e-23
3.961443843504175017e-13 2.785125907114760765e-23
4.190040905718044919e-13 2.771150501044735053e-23
4.431829273657107611e-13 2.757227620471625708e-23
4.687570158095676102e-13 2.743357132072738374e-23
4.958068695849588514e-13 2.729538908176594235e-23
5.244176484549993397e-13 2.715772817671271141e-23
5.546794263687500440e-13 2.702058728503496965e-23
5.866874750367361832e-13 2.688396509668762704e-23
6.205425638703170401e-13 2.674786035690572512e-23
6.563512772292162626e-13 2.661227181029365856e-23
6.942263499759763957e-13 2.647719813845086474e-23
7.342870223937361418e-13 2.634263801589116558e-23
7.766594155847258467e-13 2.620859009775315041e-23
8.214769285313103629e-13 2.607505312188582421e-23
8.688806580696342789e-13 2.594202580006734942e-23
9.190198430980614842e-13 2.580950685682728682e-23
9.720523344188627036e-13 2.567749500449639287e-23
1.028145091692364004e-12 2.554598895629144116e-23
