# k  Ps  Pt
2.855480586342735408e-04 2.428535497948390439e-09 2.995093631767602854e-10
2.895433124361927106e-04 2.427479682853438724e-09 2.994436164508092160e-10
2.935944659455659795e-04 2.426425032619794172e-09 2.993779841869910830e-10
2.977023012847436305e-04 2.425369368798308564e-09 2.993121995423793367e-10
3.018676115191630950e-04 2.424315086992280722e-09 2.992465568449187024e-10
3.060912008104594954e-04 2.423260200740947268e-09 2.991808112919682646e-10
3.103738845717183008e-04 2.422205723954673182e-09 2.991150879541650482e-10
3.147164896249008315e-04 2.421151646963921002e-09 2.990493857502841106e-10
3.191198543604704778e-04 2.420097899317024369e-09 2.989836959760705944e-10
3.235848288992556276e-04 2.419043560110340611e-09 2.989179049539276547e-10
3.281122752565740768e-04 2.417990474113295044e-09 2.988522404200144572e-10
3.327030675086560573e-04 2.416936942120824654e-09 2.987864924973923625e-10
3.373580919613930408e-04 2.415884184678408376e-09 2.987208120334188274e-10
3.420782473214517842e-04 2.414831055070808180e-09 2.986550569966378361e-10
3.468644448697787153e-04 2.413778728761076011e-09 2.985893733258883975e-10
3.517176086375334190e-04 2.412726512278654870e-09 2.985236746824729721e-10
3.566386755844839682e-04 2.411673793683772690e-09 2.984578859177344618e-10
3.616285957798975989e-04 2.410622128563844752e-09 2.983921988900211929e-10
3.666883325859632151e-04 2.409570859678187129e-09 2.983265325877693985e-10
3.718188628437781940e-04 2.408519087226939192e-09 2.982607754751347677e-10
3.770211770619409631e-04 2.407467632488327769e-09 2.981950300221703035e-10
3.822962796077789471e-04 2.406417178138752942e-09 2.981293795562532344e-10
3.876451889012540609e-04 2.405366163076215002e-09 2.980636315160562562e-10
3.930689376115788702e-04 2.404315625066902448e-09 2.979979137354530896e-10
3.985685728565879814e-04 2.403265038969641852e-09 2.979321620640559552e-10
4.041451564048945296e-04 2.402214749584283410e-09 2.978664189018416905e-10
4.097997648808775727e-04 2.401165487654833219e-09 2.978007746893538557e-10
4.155334899725367671e-04 2.400114381684858514e-09 2.977348732650241487e-10
4.213474386422559571e-04 2.399065415367598666e-09 2.976692088315775683e-10
4.272427333405134637e-04 2.398016449757984388e-09 2.976035161006120707e-10
4.332205122225868854e-04 2.396968710746327107e-09 2.975379471745058202e-10
4.392819293682851539e-04 2.395918384644234454e-09 2.974720290452661242e-10
4.454281550047584234e-04 2.394870112164771261e-09 2.974063370362090645e-10
4.516603757324219506e-04 2.393822067007321579e-09 2.973406449002680307e-10
4.579797947540457915e-04 2.392774454560150735e-09 2.972749782142011751e-10
4.643876321070454960e-04 2.391727357766359019e-09 2.972093471255738929e-10
4.708851248990248675e-04 2.390679471874869561e-09 2.971435894926476199e-10
4.774735275466140461e-04 2.389631324561989830e-09 2.970777710170517686e-10
4.841541120176492117e-04 2.388584221422567245e-09 2.970120535707977456e-10
4.909281680767406354e-04 2.387537468415343122e-09 2.969463514887634591e-10
4.977970035342775979e-04 2.386491154379036727e-09 2.968806754053873325e-10
5.047619444989141389e-04 2.385444449343021474e-09 2.968149224071307155e-10
5.118243356335927747e-04 2.384398837809374646e-09 2.967492770771004699e-10
5.189855404151460291e-04 2.383352600741010775e-09 2.966835250865273209e-10
5.262469413975296622e-04 2.382306423143569630e-09 2.966177519732240605e-10
5.336099404787443545e-04 2.381261574672754312e-09 2.965521162547905824e-10
5.410759591714859630e-04 2.380216074669185520e-09 2.964863703943341493e-10
5.486464388775856051e-04 2.379171809621007105e-09 2.964207500684468974e-10
5.563228411662894451e-04 2.378126519103482362e-09 2.963549736028313017e-10
5.641066480564313089e-04 2.377081601160077298e-09 2.962892149419893433e-10
5.719993623025536366e-04 2.376037919553677159e-09 2.962235818312911364e-10
5.800025076850328287e-04 2.374992889472244021e-09 2.961577522648640426e-10
5.881176293042597245e-04 2.373948952807761329e-09 2.960920304130527981e-10
5.963462938789433013e-04 2.372905776974642793e-09 2.960263746066689938e-10
6.046900900485819392e-04 2.371861785355511998e-09 2.959605888150775983e-10
