# k_modes P_scalar P_tensor
4.5638674232497354e-05 2.6498063085558530e-09 5.1838299391657282e-12
4.8607714868375254e-05 2.6448809700712315e-09 5.1837226994452902e-12
5.1769907528183162e-05 2.6399607419248229e-09 5.1836192233157307e-12
5.5137817787446760e-05 2.6350428876116871e-09 5.1835141402630360e-12
5.8724828679800692e-05 2.6301285757061462e-09 5.1834097342864973e-12
6.2545193877024994e-05 2.6252167737722278e-09 5.1833039510901443e-12
6.6614094328728296e-05 2.6203097291099117e-09 5.1832012233011793e-12
7.0947698586745075e-05 2.6154059527036366e-09 5.1830986111113019e-12
7.5563227053960521e-05 2.6105044633293966e-09 5.1829941376795001e-12
8.0479020412864148e-05 2.6056065734787812e-09 5.1828904142958505e-12
8.5714612505749475e-05 2.6007114021378196e-09 5.1827856619145349e-12
9.1290807956161720e-05 2.5958206971170717e-09 5.1826833535311652e-12
9.7229764840035639e-05 2.5909324995926113e-09 5.1825795926692238e-12
1.0355508273503603e-04 2.5860477888394636e-09 5.1824763126263844e-12
1.1029189649798034e-04 2.5811666234305950e-09 5.1823736215404871e-12
1.1746697614298383e-04 2.5762877346705107e-09 5.1822689751108322e-12
1.2510883321721657e-04 2.5714125891896038e-09 5.1821653124750408e-12
1.3324783409697242e-04 2.5665400032755084e-09 5.1820602454692050e-12
1.4191632065425541e-04 2.5616716736315323e-09 5.1819571750519814e-12
1.5114873877337609e-04 2.5568058141536057e-09 5.1818525009170105e-12
1.6098177522824093e-04 2.5519430144830490e-09 5.1817474214771952e-12
1.7145450346424358e-04 2.5470843761442766e-09 5.1816441423363817e-12
1.8260853886405197e-04 2.5422279169999413e-09 5.1815386461142486e-12
1.9448820411426627e-04 2.5373745544786211e-09 5.1814327800951063e-12
2.0714070533006605e-04 2.5325261172285725e-09 5.1813302853204084e-12
2.2061631963771073e-04 2.5276787948049167e-09 5.1812233815453359e-12
2.3496859496028720e-04 2.5228359766734798e-09 5.1811189682986139e-12
2.5025456280059453e-04 2.5179951714364421e-09 5.1810119471690409e-12
2.6653496486669470e-04 2.5131577094185925e-09 5.1809050482612235e-12
2.8387449444067171e-04 2.5083240075584264e-09 5.1807991127800990e-12
3.0234205344972564e-04 2.5034934290844465e-09 5.1806928408166968e-12
3.2201102626111847e-04 2.4986661234205462e-09 5.1805865303918478e-12
3.4295957128894963e-04 2.4938414448006601e-09 5.1804788319140807e-12
3.6527093157152061e-04 2.4890211354078732e-09 5.1803733646420533e-12
3.8903376555341954e-04 2.4842030019494632e-09 5.1802655627933393e-12
4.1434249938675715e-04 2.4793875735150521e-09 5.1801565140121286e-12
4.4129770215148870e-04 2.4745767741939213e-09 5.1800502381769622e-12
4.7000648548582865e-04 2.4697683188483708e-09 5.1799419510893732e-12
5.0058292921477258e-04 2.4649639639620132e-09 5.1798353130876609e-12
5.3314853466803424e-04 2.4601609947663313e-09 5.1797246555444393e-12
5.6783270748874640e-04 2.4553631931662580e-09 5.1796178852082667e-12
6.0477327185146318e-04 2.4505680319117350e-09 5.1795097097952505e-12
6.4411701813279706e-04 2.4457748094722977e-09 5.1793986087739382e-12
6.8602028621097004e-04 2.4409857366811503e-09 5.1792892742903964e-12
7.3064958671213546e-04 2.4362006939474100e-09 5.1791814369940528e-12
7.7818226267210096e-04 2.4314178660277948e-09 5.1790712507238723e-12
8.2880719424269472e-04 2.4266385175144987e-09 5.1789613951843645e-12
8.8272554924307518e-04 2.4218621374711486e-09 5.1788507657354858e-12
9.4015158253840897e-04 2.4170897939757585e-09 5.1787416564267127e-12
1.0013134874224427e-03 2.4123196989974163e-09 5.1786302253663904e-12
1.0664543023870662e-03 2.4075531131466641e-09 5.1785191680058405e-12
1.1358328768821015e-03 2.4027901371556972e-09 5.1784086889124145e-12
1.2097248999029565e-03 2.3980300627307950e-09 5.1782972810123739e-12
1.2884239954934172e-03 2.3932729277732190e-09 5.1781850058324878e-12
1.3722428895167709e-03 2.3885193037851836e-09 5.1780730882719628e-12
1.4615146523316652e-03 2.3837691800359207e-09 5.1779614935430559e-12
1.5565940223106871e-03 2.3790223887858250e-09 5.1778498832704617e-12
1.6578588154609244e-03 2.3742782958195252e-09 5.1777368473071393e-12
1.7657114267479314e-03 2.3695376931582652e-09 5.1776241171795286e-12
1.8805804290888347e-03 2.3648013107129567e-09 5.1775132768789966e-12
2.0029222763685607e-03 2.3600663269468429e-09 5.1773981426005373e-12
2.1332231172463811e-03 2.3553363602216478e-09 5.1772866535158974e-12
2.2720007269603068e-03 2.3506081361737694e-09 5.1771716165146528e-12
2.4198065648057426e-03 2.3458838926062901e-09 5.1770579234306637e-12
2.5772279654641466e-03 2.3411634535992118e-09 5.1769451996047532e-12
2.7448904728893790e-03 2.3364448167872593e-09 5.1768290183969049e-12
2.9234603260258991e-03 2.3317301129563440e-09 5.1767140713656236e-12
3.1136471062362492e-03 2.3270199381552737e-09 5.1766016992051583e-12
3.3162065569578938e-03 2.3223116200899441e-09 5.1764859547448227e-12
3.5319435867939147e-03 2.3176066909598730e-09 5.1763702243718834e-12
3.7617154679707855e-03 2.3129057808804964e-09 5.1762559370837295e-12
4.0064352428730715e-03 2.3082069788804293e-09 5.1761387954930676e-12
4.2670753521914396e-03 2.3035122171443719e-09 5.1760231166223747e-12
4.5446714991011590e-03 2.2988210882712263e-09 5.1759079893081324e-12
4.8403267648261927e-03 2.2941318323851611e-09 5.1757894574348167e-12
5.1552159919427704e-03 2.2894472248391272e-09 5.1756737478646870e-12
5.4905904528403798e-03 2.2847651014155507e-09 5.1755559924673681e-12
5.8477828218912375e-03 2.2800865305152849e-09 5.1754385849991374e-12
6.2282124710860108e-03 2.2754119843726122e-09 5.1753225913899664e-12
6.6333911101790948e-03 2.2707398391006504e-09 5.1752043388635730e-12
7.0649287937555559e-03 2.2660705743149687e-09 5.1750848778039143e-12
7.5245403190900831e-03 2.2614061928676554e-09 5.1749688120486383e-12
8.0140520402209280e-03 2.2567436138269482e-09 5.1748490576235229e-12
8.5354091253159511e-03 2.2520837964958838e-09 5.1747278177678077e-12
9.0906832861692190e-03 2.2474291518275510e-09 5.1746105973197351e-12
9.6820810105429297e-03 2.2427773100408981e-09 5.1744919997682441e-12
1.0311952330067249e-02 2.2381284901316686e-09 5.1743724688229824e-12
1.0982800158539098e-02 2.2334831722717865e-09 5.1742531446983606e-12
1.1697290237727446e-02 2.2288408576680517e-09 5.1741328385873498e-12
1.2458261730206525e-02 2.2242019936272042e-09 5.1740125925592636e-12
1.3268738501309735e-02 2.2195667190761268e-09 5.1738927258627217e-12
1.4131941135035098e-02 2.2149337983990510e-09 5.1737703520796196e-12
1.5051299731649988e-02 2.2103055181241950e-09 5.1736507979017036e-12
1.6030467537848571e-02 2.2056797400343717e-09 5.1735290631172039e-12
1.7073335463624193e-02 2.2010568772736805e-09 5.1734061058022181e-12
1.8184047543542137e-02 2.1964380844468432e-09 5.1732846127884411e-12
1.9367017403851269e-02 2.1918229119254162e-09 5.1731635517627265e-12
2.0626945800869528e-02 2.1872104859088808e-09 5.1730408528595876e-12
2.1968839300335462e-02 2.1826014308195989e-09 5.1729179678074911e-12
2.3398030171952005e-02 2.1779958572532735e-09 5.1727951520087002e-12
2.4920197578176855e-02 2.1733934793540243e-09 5.1726717448568666e-12
2.6541390141457510e-02 2.1687954489687721e-09 5.1725504501109509e-12
2.8268049979585829e-02 2.1641994459202409e-09 5.1724257459197624e-12
3.0107038304681699e-02 2.1596066698768092e-09 5.1723004825391058e-12
3.2065662687527613e-02 2.1550182442612675e-09 5.1721773591935010e-12
3.4151706095594724e-02 2.1504322697238908e-09 5.1720517986937511e-12
3.6373457820148038e-02 2.1458498340428120e-09 5.1719264122505850e-12
3.8739746415326168e-02 2.1412709282819899e-09 5.1718011508663967e-12
4.1259974780084578e-02 2.1366960049465006e-09 5.1716771420487227e-12
4.3944157522407476e-02 2.1321240949600823e-09 5.1715520178581711e-12
4.6802960754262567e-02 2.1275549293127287e-09 5.1714251152645958e-12
4.9847744475430666e-02 2.1229893352956827e-09 5.1712984355367000e-12
5.3090607714631144e-02 2.1184272474707014e-09 5.1711718033918528e-12
5.6544436607319476e-02 2.1138685402518454e-09 5.1710449352203744e-12
