# N phi dphidN H a aH eps_H eta_H
4.3243243243243246e+00 6.2151212789113464e+00 -2.0313244663180206e-02 6.8613070854255164e-06 7.5514472326132690e+01 5.1812798402346325e-04 2.0631395437310955e-04 1.6758235906940488e-02
4.4044044044044046e+00 6.2134935805574658e+00 -2.0340176362209850e-02 6.8611935852357466e-06 8.1810402414464164e+01 5.6131700825167656e-04 2.0686138722290017e-04 1.6736103769324964e-02
4.4844844844844847e+00 6.2118636986892044e+00 -2.0367091764661008e-02 6.8610797821781234e-06 8.8631248250150193e+01 6.0810606543831565e-04 2.0740921347506115e-04 1.6700004013809416e-02
4.5645645645645647e+00 6.2102316223197205e+00 -2.0393975193904994e-02 6.8609656743294042e-06 9.6020774064679244e+01 6.5879523488030335e-04 2.0795711210480614e-04 1.6660859685319419e-02
4.6446446446446448e+00 6.2085973473943286e+00 -2.0420831953864547e-02 6.8608512607383633e-06 1.0402639288073608e+02 7.1370960874586251e-04 2.0850518884398767e-04 1.6632562434321048e-02
4.7247247247247248e+00 6.2069608779319330e+00 -2.0447691772546392e-02 6.8607365415862668e-06 1.1269947072586547e+02 7.7320137702637697e-04 2.0905404941253070e-04 1.6629666569941338e-02
4.8048048048048049e+00 6.2053222257045357e+00 -2.0474607835626803e-02 6.8606215181417301e-06 1.2209565620959108e+02 8.3765208626315551e-04 2.0960478301135522e-04 1.6664286261103087e-02
4.8848848848848849e+00 6.2036814080101550e+00 -2.0501650068807914e-02 6.8605061924474395e-06 1.3227523757863841e+02 9.0747508651570512e-04 2.1015882777192577e-04 1.6742203682929658e-02
4.9649649649649650e+00 6.2020384430945148e+00 -2.0528891327662772e-02 6.8603905666761969e-06 1.4330352954121557e+02 9.8311818223595902e-04 2.1071768957149390e-04 1.6858196749635519e-02
5.0450450450450450e+00 6.2003933427768603e+00 -2.0556385153686903e-02 6.8602746420937626e-06 1.5525129234231255e+02 1.0650665040082524e-03 2.1128248529335967e-04 1.6990596663694037e-02
5.1251251251251251e+00 6.1987461018352450e+00 -2.0584133755274313e-02 6.8601584175659656e-06 1.6819518577890949e+02 1.1538456195152574e-03 2.1185328122751170e-04 1.7095086956915310e-02
5.2052052052052051e+00 6.1970966837066488e+00 -2.0612044872335786e-02 6.8600418875475471e-06 1.8221826106816735e+02 1.2500249036037025e-03 2.1242819690959200e-04 1.7098455016282064e-02
5.2852852852852852e+00 6.1954450028224661e+00 -2.0639878491503880e-02 6.8599250395982035e-06 1.9741049372454918e+02 1.3542211889804789e-03 2.1300229207202223e-04 1.7033133269125617e-02
5.3653653653653652e+00 6.1937910572734944e+00 -2.0667647035597300e-02 6.8598078730704071e-06 2.1386936086494296e+02 1.4671027254698718e-03 2.1357581699401693e-04 1.7011641070337175e-02
5.4454454454454453e+00 6.1921348846831696e+00 -2.0695482243036262e-02 6.8596903928005914e-06 2.3170046664591840e+02 1.5893934650584203e-03 2.1415149263591464e-04 1.7024821795283536e-02
5.5255255255255253e+00 6.1904764734621285e+00 -2.0723367477359023e-02 6.8595725967203207e-06 2.5101821984607756e+02 1.7218777021336706e-03 2.1472897980083085e-04 1.7038306715428345e-02
5.6056056056056054e+00 6.1888158234241155e+00 -2.0751320579422434e-02 6.8594544844083527e-06 2.7194656794103486e+02 1.8654051049825924e-03 2.1530865289498050e-04 1.7065320746666182e-02
5.6856856856856854e+00 6.1871529375271184e+00 -2.0779368950845614e-02 6.8593360558950035e-06 2.9461979238103305e+02 2.0208961646595199e-03 2.1589108699768337e-04 1.7106711983082661e-02
5.7657657657657655e+00 6.1854878165623948e+00 -2.0807533531230684e-02 6.8592173108932985e-06 3.1918337017389285e+02 2.1893480980460294e-03 2.1647672582664464e-04 1.7155975425652843e-02
5.8458458458458455e+00 6.1838204563397490e+00 -2.0835820306559946e-02 6.8590982483915373e-06 3.4579490730142464e+02 2.3718412429739157e-03 2.1706570392362789e-04 1.7203414320804168e-02
5.9259259259259256e+00 6.1821508469174073e+00 -2.0864217986168668e-02 6.8589788665418742e-06 3.7462514995833345e+02 2.5695459864392895e-03 2.1765779608718208e-04 1.7239447953224536e-02
6.0060060060060056e+00 6.1804789734248704e+00 -2.0892700485692903e-02 6.8588591627795130e-06 4.0585908010197477e+02 2.7837302703546938e-03 2.1825246679243622e-04 1.7257074342072239e-02
6.0860860860860857e+00 6.1788048180270794e+00 -2.0921232853391463e-02 6.8587391341071428e-06 4.3969710234227949e+02 3.0157677229885058e-03 2.1884899205291315e-04 1.7253496373954024e-02
6.1661661661661658e+00 6.1771283625782711e+00 -2.0949779277241478e-02 6.8586187774792018e-06 4.7635632978722737e+02 3.2671464682497526e-03 2.1944662588256822e-04 1.7230920290916062e-02
6.2462462462462458e+00 6.1754495915138747e+00 -2.0978311810206728e-02 6.8584980902205912e-06 5.1607197709416982e+02 3.5394786693167283e-03 2.2004478320312954e-04 1.7196535793801628e-02
