# k_modes P_scalar P_tensor
4.5675641744056251e-05 2.7066353882732907e-09 9.4803285841302441e-12
4.8641434218905519e-05 2.7007604986758561e-09 9.4800073215863494e-12
5.1799800342816153e-05 2.6948908721249839e-09 9.4796813636373061e-12
5.5163244230835744e-05 2.6890279580757312e-09 9.4793557466911407e-12
5.8745081910201787e-05 2.6831711968718303e-09 9.4790284705328254e-12
6.2559494039098743e-05 2.6773212168850004e-09 9.4787018026742226e-12
6.6621582048528418e-05 2.6714783809937911e-09 9.4783770107861114e-12
7.0947427929561724e-05 2.6656409217685980e-09 9.4780478625338655e-12
7.5554157902672303e-05 2.6598101140611061e-09 9.4777188329498130e-12
8.0460010221221898e-05 2.6539861056236427e-09 9.4773904395575251e-12
8.5684407377534377e-05 2.6481676496179323e-09 9.4770582799027139e-12
9.1248032997425733e-05 2.6423562527475367e-09 9.4767277070391314e-12
9.7172913727618847e-05 2.6365514415463672e-09 9.4763970295691819e-12
1.0348250644023896e-04 2.6307525925491738e-09 9.4760639784501019e-12
1.1020179109963708e-04 2.6249601173353920e-09 9.4757300990765980e-12
1.1735736965920369e-04 2.6191735121551176e-09 9.4753935008438237e-12
1.2497757137971182e-04 2.6133954461078008e-09 9.4750638616038896e-12
1.3309256498614800e-04 2.6076212970097331e-09 9.4747244622373318e-12
1.4173447810706590e-04 2.6018550649574889e-09 9.4743897572807903e-12
1.5093752446932802e-04 2.5960944094302610e-09 9.4740512883082737e-12
1.6073813935180538e-04 2.5903402468651778e-09 9.4737123668988005e-12
1.7117512383430349e-04 2.5845939108762067e-09 9.4733778393920086e-12
1.8228979841279982e-04 2.5788523885795776e-09 9.4730367315321111e-12
1.9412616658916648e-04 2.5731179231109756e-09 9.4726972177855531e-12
2.0673108908303393e-04 2.5673892569208803e-09 9.4723547190022576e-12
2.2015446935551013e-04 2.5616678390234093e-09 9.4720145360612946e-12
2.3444945117925148e-04 2.5559520876951212e-09 9.4716708351796980e-12
2.4967262903707432e-04 2.5502434438745079e-09 9.4713289496497863e-12
2.6588427218208484e-04 2.5445409639841164e-09 9.4709853717032474e-12
2.8314856324639196e-04 2.5388450092355036e-09 9.4706414585986274e-12
3.0153385234306477e-04 2.5331558089044432e-09 9.4702980537549668e-12
3.2111292766733745e-04 2.5274724355476390e-09 9.4699517057884664e-12
3.4196330366838263e-04 2.5217941785869863e-09 9.4695997077755161e-12
3.6416752793253892e-04 2.5161246943778747e-09 9.4692557835345846e-12
3.8781350799295763e-04 2.5104601394572738e-09 9.4689055175574809e-12
4.1299485935952231e-04 2.5048020072158663e-09 9.4685545240602056e-12
4.3981127614690755e-04 2.4991521902268237e-09 9.4682099042497111e-12
4.6836892576811054e-04 2.4935059419239792e-09 9.4678537532648472e-12
4.9878086925606512e-04 2.4878684160759445e-09 9.4675055664218909e-12
5.3116750887741019e-04 2.4822360774201380e-09 9.4671519315179930e-12
5.6565706481053564e-04 2.4766104453623117e-09 9.4667986297085269e-12
6.0238608277509917e-04 2.4709916459262390e-09 9.4664461685925347e-12
6.4149997462273367e-04 2.4653784742139224e-09 9.4660898630971614e-12
6.8315359402917972e-04 2.4597712831534834e-09 9.4657311179234983e-12
7.2751184956702623e-04 2.4541717256230392e-09 9.4653762517226509e-12
7.7475035758624484e-04 2.4485785811831869e-09 9.4650205678605455e-12
8.2505613748730269e-04 2.4429913585652030e-09 9.4646621999725821e-12
8.7862835213946841e-04 2.4374108164452133e-09 9.4643040716021160e-12
9.3567909637566832e-04 2.4318360711870615e-09 9.4639427154310302e-12
9.9643423668556528e-04 2.4262683779216731e-09 9.4635830643075210e-12
1.0611343054312613e-03 2.4207069348725961e-09 9.4632219357493624e-12
1.1300354531258521e-03 2.4151512994480802e-09 9.4628576446217239e-12
1.2034104625449514e-03 2.4096022955544323e-09 9.4624933450976999e-12
1.2815498286860990e-03 2.4040601121517598e-09 9.4621298299386395e-12
1.3647629088516600e-03 2.3985238868236515e-09 9.4617637060612976e-12
1.4533791474084475e-03 2.3929947845150949e-09 9.4613995362451809e-12
1.5477493800729449e-03 2.3874716050714443e-09 9.4610326252882462e-12
1.6482472228858550e-03 2.3819544082024001e-09 9.4606631427678844e-12
1.7552705513749875e-03 2.3764446911725377e-09 9.4602970610009956e-12
1.8692430757625599e-03 2.3709414567561492e-09 9.4599304400928101e-12
1.9906160184532252e-03 2.3654435460023791e-09 9.4595586132057940e-12
2.1198699004440838e-03 2.3599530790853405e-09 9.4591900598996651e-12
2.2575164437291526e-03 2.3544687417761836e-09 9.4588195215670841e-12
2.4041005972299987e-03 2.3489900727449627e-09 9.4584452002772667e-12
2.5602026942732918e-03 2.3435182636647529e-09 9.4580717583948401e-12
2.7264407501568226e-03 2.3380525308976635e-09 9.4576961064223177e-12
2.9034729089001581e-03 2.3325943161578796e-09 9.4573240591160783e-12
3.0920000488667324e-03 2.3271409428030342e-09 9.4569447932359998e-12
3.2927685575731415e-03 2.3216945301398479e-09 9.4565668687757924e-12
3.5065732866712608e-03 2.3162541963141620e-09 9.4561867280758861e-12
3.7342606988020471e-03 2.3108216624439945e-09 9.4558113324663102e-12
3.9767322187796222e-03 2.3053944535357345e-09 9.4554306652930244e-12
4.2349478023730805e-03 2.2999746135980081e-09 9.4550530231965802e-12
4.5099297368150189e-03 2.2945602991674759e-09 9.4546708459337887e-12
4.8027666880831521e-03 2.2891517276870857e-09 9.4542850356267244e-12
5.1146180109784087e-03 2.2837510073539711e-09 9.4539042566338144e-12
5.4467183390632841e-03 2.2783559514654558e-09 9.4535194848965831e-12
5.8003824726322335e-03 2.2729681588220889e-09 9.4531373664352406e-12
6.1770105840658037e-03 2.2675861662855845e-09 9.4527517949116396e-12
6.5780937611767260e-03 2.2622099369415641e-09 9.4523626324978202e-12
7.0052199104943666e-03 2.2568411981599609e-09 9.4519770631728571e-12
7.4600800438588211e-03 2.2514777447703423e-09 9.4515858709940343e-12
7.9444749732136728e-03 2.2461215811712068e-09 9.4511974441379569e-12
8.4603224401023358e-03 2.2407713704629796e-09 9.4508061742118112e-12
9.0096647080939850e-03 2.2354271140961799e-09 9.4504120457308537e-12
9.5946766481978651e-03 2.2300902358335040e-09 9.4500210511871507e-12
1.0217674349276475e-02 2.2247588175551058e-09 9.4496251345814572e-12
1.0881124287546647e-02 2.2194351893985464e-09 9.4492341224210044e-12
1.1587653091471002e-02 2.2141171380882341e-09 9.4488386356376699e-12
1.2340057940699435e-02 2.2088050707366892e-09 9.4484403832788152e-12
1.3141317640230483e-02 2.2034997462617831e-09 9.4480426049412503e-12
1.3994604413635724e-02 2.1982012165289195e-09 9.4476455174093423e-12
1.4903296462037086e-02 2.1929090124324854e-09 9.4472471247833111e-12
1.5870991338558623e-02 2.1876233593801849e-09 9.4468483893327323e-12
1.6901520191202939e-02 2.1823435441166068e-09 9.4464462337092504e-12
1.7998962930540159e-02 2.1770700814136423e-09 9.4460428385498788e-12
1.9167664382259409e-02 2.1718042098777566e-09 9.4456436167129284e-12
2.0412251488531187e-02 2.1665427459527743e-09 9.4452347096400218e-12
2.1737651626281728e-02 2.1612896268757904e-09 9.4448332886360895e-12
2.3149112114902243e-02 2.1560409814942200e-09 9.4444224248284663e-12
2.4652220990624897e-02 2.1508011391680612e-09 9.4440210032589944e-12
2.6252929129812252e-02 2.1455664411759943e-09 9.4436131272212927e-12
2.7957573808747284e-02 2.1403384653626767e-09 9.4432056148761494e-12
2.9772903793198250e-02 2.1351157879070159e-09 9.4427921984160667e-12
3.1706106057089137e-02 2.1299004341627781e-09 9.4423818294533379e-12
3.3764834236056085e-02 2.1246913074704348e-09 9.4419696733878660e-12
3.5957238928538797e-02 2.1194883778720079e-09 9.4415555470931272e-12
3.8291999964370174e-02 2.1142923779082182e-09 9.4411427140911225e-12
4.0778360768617350e-02 2.1091023065724421e-09 9.4407267719283929e-12
4.3426164956721434e-02 2.1039196357986251e-09 9.4403142180847860e-12
4.6245895305818657e-02 2.0987418425030515e-09 9.4398937970599726e-12
4.9248715256531489e-02 2.0935710637149194e-09 9.4394750898491878e-12
5.2446513109537518e-02 2.0884067811613934e-09 9.4390556879881657e-12
5.5851949091892179e-02 2.0832489185405634e-09 9.4386353442108820e-12
5.9478505479443174e-02 2.0780982575185965e-09 9.4382175681865920e-12
6.3340539973773369e-02 2.0729523818100505e-09 9.4377913686691868e-12
6.7453342544993994e-02 2.0678141188909000e-09 9.4373696080942244e-12
7.1833195965431279e-02 2.0626820244327133e-09 9.4369457270770348e-12
7.6497440273862308e-02 2.0575554794742827e-09 9.4365168419235402e-12
8.1464541425516623e-02 2.0524363545278163e-09 9.4360915357943016e-12
8.6754164399632447e-02 2.0473227054071158e-09 9.4356608912108840e-12
9.2387251054003180e-02 2.0422167674519738e-09 9.4352351817874452e-12
9.8386103034744710e-02 2.0371166728554907e-09 9.4348058029937850e-12
1.0477447006952560e-01 2.0320234605542341e-09 9.4343775568078566e-12
1.1157764399381874e-01 2.0269354566062282e-09 9.4339426774063092e-12
1.1882255888242761e-01 2.0218547985044499e-09 9.4335110746021343e-12
1.2653789768271270e-01 2.0167805128658695e-09 9.4330782240637307e-12
1.3475420577168379e-01 2.0117122057603515e-09 9.4326422721688493e-12
1.4350401188653616e-01 2.0066500115803523e-09 9.4322038716917654e-12
1.5282195690739955e-01 2.0015938614880575e-09 9.4317626273978210e-12
1.6274493100215728e-01 1.9965457943768667e-09 9.4313281844251270e-12
1.7331221967629770e-01 1.9915033175021949e-09 9.4308887917071760e-12
1.8456565930601621e-01 1.9864670893631265e-09 9.4304475242960425e-12
1.9654980277033013e-01 1.9814377534136171e-09 9.4300074510991302e-12
2.0931209583795207e-01 1.9764136526290006e-09 9.4295607004390391e-12
2.2290306500724477e-01 1.9713972077577559e-09 9.4291187563012699e-12
2.3737651754292458e-01 1.9663859930334930e-09 9.4286700953797872e-12
2.5278975450146918e-01 1.9613822161264622e-09 9.4282252001844901e-12
2.6920379758860352e-01 1.9563847813994118e-09 9.4277788889108884e-12
2.8668363074700726e-01 1.9513930955618720e-09 9.4273282540777764e-12
3.0529845743069767e-01 1.9464082232001112e-09 9.4268784334496486e-12
3.2512197458464936e-01 1.9414300958951175e-09 9.4264291049578703e-12
3.4623266441434980e-01 1.9364577731525222e-09 9.4259757103151443e-12
3.6871410510041774e-01 1.9314924467746386e-09 9.4255240272100557e-12
3.9265530168841972e-01 1.9265327631755694e-09 9.4250674444933513e-12
4.1815103846389101e-01 1.9215805255978659e-09 9.4246148094622334e-12
4.4530225420763025e-01 1.9166331674908842e-09 9.4241534996617607e-12
4.7421644181692124e-01 1.9116933454902782e-09 9.4236965522768271e-12
5.0500807387479896e-01 1.9067603508955010e-09 9.4232405013106027e-12
5.3779905585220933e-01 1.9018329981293732e-09 9.4227795237099772e-12
5.7271920873730986e-01 1.8969118776639132e-09 9.4223164900629720e-12
6.0990678300266266e-01 1.8919961554863305e-09 9.4218472229196172e-12
6.4950900594513961e-01 1.8870891147779755e-09 9.4213880673005841e-12
6.9168266456548277e-01 1.8821872880173385e-09 9.4209217863364631e-12
7.3659472629516698e-01 1.8772915916714215e-09 9.4204529160782646e-12
7.8442300002805099e-01 1.8724033298982072e-09 9.4199880033979071e-12
8.3535684007386968e-01 1.8675209888630070e-09 9.4195194246001255e-12
8.8959789582055238e-01 1.8626449191751927e-09 9.4190489299492148e-12
9.4736091007332235e-01 1.8577745895403008e-09 9.4185738491906156e-12
1.0088745692312133e+00 1.8529119160030788e-09 9.4181038901071936e-12
1.0743824086669251e+00 1.8480552005035750e-09 9.4176304138493884e-12
1.1441437768944320e+00 1.8432039239858311e-09 9.4171507501416399e-12
1.2184348623415389e+00 1.8383609644706473e-09 9.4166796105917319e-12
1.2975497867924204e+00 1.8335232412106103e-09 9.4162012423555693e-12
1.3818017698291338e+00 1.8286917479768357e-09 9.4157207289068700e-12
1.4715243688821824e+00 1.8238671046161142e-09 9.4152412139109331e-12
1.5670727997995435e+00 1.8190477368696980e-09 9.4147546107697941e-12
1.6688253431623579e+00 1.8142362113268329e-09 9.4142741629833639e-12
1.7771848419149447e+00 1.8094304191292638e-09 9.4137889342047045e-12
1.8925802962383296e+00 1.8046311718561629e-09 9.4133031760532749e-12
2.0154685619814607e+00 1.7998386637629551e-09 9.4128178620311056e-12
2.1463361593742820e+00 1.7950525179557325e-09 9.4123310492362420e-12
2.2857011991834373e+00 1.7902732195615835e-09 9.4118452416292862e-12
2.4341154339363476e+00 1.7854992042847507e-09 9.4113522654981383e-12
2.5921664423345447e+00 1.7807310468435016e-09 9.4108550949129917e-12
2.7604799555044610e+00 1.7759704469797607e-09 9.4103626601675011e-12
2.9397223342954000e+00 1.7712165872038341e-09 9.4098707152836572e-12
3.1306032074324297e+00 1.7664683701971825e-09 9.4093733520240139e-12
3.3338782809687597e+00 1.7617272408791397e-09 9.4088783473746128e-12
3.5503523301603557e+00 1.7569917692120730e-09 9.4083780191102604e-12
3.7808823856077618e+00 1.7522630883984359e-09 9.4078784091374276e-12
4.0263811262792011e+00 1.7475403682201513e-09 9.4073750732531438e-12
4.2878204928480992e+00 1.7428242196528736e-09 9.4068712472558895e-12
4.5662355356503870e+00 1.7381148195999168e-09 9.4063679387628888e-12
4.8627285124958304e+00 1.7334104489583791e-09 9.4058558448656206e-12
5.1784732525567909e+00 1.7287146239265309e-09 9.4053539857870188e-12
5.5147198036113192e+00 1.7240240515610677e-09 9.4048444764224149e-12
5.8727993810390631e+00 1.7193409182187027e-09 9.4043392435513519e-12
6.2541296381635094e+00 1.7146627793659149e-09 9.4038249229661873e-12
6.6602202788059222e+00 1.7099913470388146e-09 9.4033108702495683e-12
7.0926790342713888e+00 1.7053273017753138e-09 9.4028008233509330e-12
7.5532180284301429e+00 1.7006686564558494e-09 9.4022838567483200e-12
8.0436605560937853e+00 1.6960170697161607e-09 9.4017690893110103e-12
8.5659483015223241e+00 1.6913711501192710e-09 9.4012488324116424e-12
9.1221490256404199e+00 1.6867313823823469e-09 9.4007257455766970e-12
9.7144647523968697e+00 1.6820988411176819e-09 9.4002057970307790e-12
1.0345240486677522e+01 1.6774727787314817e-09 9.3996848671056687e-12
1.1016973498286205e+01 1.6728520636792635e-09 9.3991565683592306e-12
1.1732323208749396e+01 1.6682387497015256e-09 9.3986324207512765e-12
1.2494121720086925e+01 1.6636315945748217e-09 9.3981054493623807e-12
1.3305385027232610e+01 1.6590306161204752e-09 9.3975757343453169e-12
1.4169324958495286e+01 1.6544360859160992e-09 9.3970448113151842e-12
1.5089361891333075e+01 1.6498487666624767e-09 9.3965170202828728e-12
1.6069138293783219e+01 1.6452670684102567e-09 9.3959833221041295e-12
1.7112533145158594e+01 1.6406922397740346e-09 9.3954507732984099e-12
1.8223677293103144e+01 1.6361233902615023e-09 9.3949143230086177e-12
1.9406969807805471e+01 1.6315598897546070e-09 9.3943703257422083e-12
2.0667095398117645e+01 1.6270047130551308e-09 9.3938358718515062e-12
2.2009042958530532e+01 1.6224543533258423e-09 9.3932907608562793e-12
2.3438125320433816e+01 1.6179112180851332e-09 9.3927489000722795e-12
2.4960000285856985e+01 1.6133749657158511e-09 9.3922082862629286e-12
2.6580693026964738e+01 1.6088447540756308e-09 9.3916640878088186e-12
2.8306619939987453e+01 1.6043206291825444e-09 9.3911164743968044e-12
3.0144614048025520e+01 1.5998025662992101e-09 9.3905653103581052e-12
3.2101952053298334e+01 1.5952916364408774e-09 9.3900169525570038e-12
3.4186383145939374e+01 1.5907873565968763e-09 9.3894684539552912e-12
3.6406159683391849e+01 1.5862884129041900e-09 9.3889121321484341e-12
3.8770069861867114e+01 1.5817964449426361e-09 9.3883575847395513e-12
4.1287472509212925e+01 1.5773109084578149e-09 9.3878016986257543e-12
4.3968334136938253e+01 1.5728317278987177e-09 9.3872439405508200e-12
4.6823268398085418e+01 1.5683592434934071e-09 9.3866863431172621e-12
4.9863578107164876e+01 1.5638921909746228e-09 9.3861213594305759e-12
5.3101299988511677e+01 1.5594320010001706e-09 9.3855575123981970e-12
5.6549252330224206e+01 1.5549789686275728e-09 9.3849966309386355e-12
6.0221085732349437e+01 1.5505316475449928e-09 9.3844299762920091e-12
6.4131337150228987e+01 1.5460907566196940e-09 9.3838618531837833e-12
6.8295487446966121e+01 1.5416566384879609e-09 9.3832943733103804e-12
7.2730022682866391e+01 1.5372282935470697e-09 9.3827214218638391e-12
7.7452499384499831e+01 1.5328068971582835e-09 9.3821501777098442e-12
8.2481614051787659e+01 1.5283911374783761e-09 9.3815725867344341e-12
8.7837277178295253e+01 1.5239826325017317e-09 9.3809985908381739e-12
9.3540692077781301e+01 1.5195799239606350e-09 9.3804191758699174e-12
9.9614438829080697e+01 1.5151840940036222e-09 9.3798410657229905e-12
1.0608256367166301e+02 1.5107946506699563e-09 9.3792611922432633e-12
1.1297067420578763e+02 1.5064112182798397e-09 9.3786771980414203e-12
1.2030604077415715e+02 1.5020340525995337e-09 9.3780906944667890e-12
1.2811770442644365e+02 1.4976638174232824e-09 9.3775057451344708e-12
1.3643659189412449e+02 1.4932994547427689e-09 9.3769158071238757e-12
1.4529563803081794e+02 1.4889423380787770e-09 9.3763294533083783e-12
1.5472991620286567e+02 1.4845909575152889e-09 9.3757372080705934e-12
1.6477677714638449e+02 1.4802462548557131e-09 9.3751449819884778e-12
1.7547599684052827e+02 1.4759074172012278e-09 9.3745476316424523e-12
1.8686993398239707e+02 1.4715751666716510e-09 9.3739496869071666e-12
1.9900369768704590e+02 1.4672499973568544e-09 9.3733543291813939e-12
2.1192532607651941e+02 1.4629302183364393e-09 9.3727507677176712e-12
2.2568597646496215e+02 1.4586176045695508e-09 9.3721503215068991e-12
2.4034012789275010e+02 1.4543115721643008e-09 9.3715492857154034e-12
2.5594579681148807e+02 1.4500107757613737e-09 9.3709389720273317e-12
2.7256476677377856e+02 1.4457174406506541e-09 9.3703336935426641e-12
2.9026283303711483e+02 1.4414305663817986e-09 9.3697270260261068e-12
3.0911006305029639e+02 1.4371491522815243e-09 9.3691124249957345e-12
3.2918107385364323e+02 1.4328747331160175e-09 9.3684998846598942e-12
3.5055532749125035e+02 1.4286058156194065e-09 9.3678796402413638e-12
3.7331744560483247e+02 1.4243446518919100e-09 9.3672664143546786e-12
3.9755754445464976e+02 1.4200898149352770e-09 9.3666509054161246e-12
4.2337159169387843e+02 1.4158404222202098e-09 9.3660272400843952e-12
4.5086178630891209e+02 1.4115976244921372e-09 9.3654029753067973e-12
4.8013696322979411e+02 1.4073619673041357e-09 9.3647817800910711e-12
5.1131302421265275e+02 1.4031315090494824e-09 9.3641507156240708e-12
5.4451339670002210e+02 1.3989086877501591e-09 9.3635260121596942e-12
5.7986952247569752e+02 1.3946915337318312e-09 9.3628945163268595e-12
6.1752137804873178e+02 1.3904807458591183e-09 9.3622609034626882e-12
6.5761802882679785e+02 1.3862765216259590e-09 9.3616264681744141e-12
7.0031821927291287e+02 1.3820789364665569e-09 9.3609917239010456e-12
7.4579100138198362e+02 1.3778880952203293e-09 9.3603573960742332e-12
7.9421640396533792e+02 1.3737027753546243e-09 9.3597152076291975e-12
8.4578614539297223e+02 1.3695238965523113e-09 9.3590713349317589e-12
9.0070439261529327e+02 1.3653523438339134e-09 9.3584318134085880e-12
9.5918856946935432e+02 1.3611863841780878e-09 9.3577848366860625e-12
1.0214702174697095e+03 1.3570263453516868e-09 9.3571325938144690e-12
1.0877959124917950e+03 1.3528737304708599e-09 9.3564854280590190e-12
1.1584282409770246e+03 1.3487270406463420e-09 9.3558329887791422e-12
1.2336468395244576e+03 1.3445870271466031e-09 9.3551804923975450e-12
1.3137495019847902e+03 1.3404528356635287e-09 9.3545219421888009e-12
1.3990533584397569e+03 1.3363253534223066e-09 9.3538635714093531e-12
1.4898961307345364e+03 1.3322048000787243e-09 9.3532068761377895e-12
1.5866374695338875e+03 1.3280898141742018e-09 9.3525423163691589e-12
1.6896603781954791e+03 1.3239815990773930e-09 9.3518782825143120e-12
1.7993727290975926e+03 1.3198795895989516e-09 9.3512108671119497e-12
1.9162088784244067e+03 1.3157843435085973e-09 9.3505439832483431e-12
2.0406313858018757e+03 1.3116949168670332e-09 9.3498708845884912e-12
2.1731328455923117e+03 1.3076126352815694e-09 9.3492010417595779e-12
2.3142378370978586e+03 1.3035359208325997e-09 9.3485231323166226e-12
2.4645050013937916e+03 1.2994660131249542e-09 9.3478460444999543e-12
2.6245292530139286e+03 1.2954028210348594e-09 9.3471691740329390e-12
2.7949441352443109e+03 1.2913454926199987e-09 9.3464862766120057e-12
2.9764243283498699e+03 1.2872947511127534e-09 9.3458026315118420e-12
3.1696883206642647e+03 1.2832501511424489e-09 9.3451149440207681e-12
3.3755012531178513e+03 1.2792120006095845e-09 9.3444255047912149e-12
3.5946779484654089e+03 1.2751807989354508e-09 9.3437379044668427e-12
3.8280861372064601e+03 1.2711557681202390e-09 9.3430464822913776e-12
4.0766498929697632e+03 1.2671370194747461e-09 9.3423520254829152e-12
4.3413532909628111e+03 1.2631246371802098e-09 9.3416551133117166e-12
4.6232443039703003e+03 1.2591187240402541e-09 9.3409565560734200e-12
4.9234389513260667e+03 1.2551187973777876e-09 9.3402527324261851e-12
5.2431257172842543e+03 1.2511252308684652e-09 9.3395463713017313e-12
5.5835702562826446e+03 1.2471386736726176e-09 9.3388423244022343e-12
5.9461204037259386e+03 1.2431581628358307e-09 9.3381334232627699e-12
6.3322115121275738e+03 1.2391841029491254e-09 9.3374226399317615e-12
6.7433721337353718e+03 1.2352167343376817e-09 9.3367118248388140e-12
7.1812300721395713e+03 1.2312553262992519e-09 9.3359954135777759e-12
7.6475188268210222e+03 1.2273003831769771e-09 9.3352772198031475e-12
8.1440844561546510e+03 1.2233520919275632e-09 9.3345586672179726e-12
8.6728928860382366e+03 1.2194097902611431e-09 9.3338346766668153e-12
9.2360376930826606e+03 1.2154737760050748e-09 9.3331075238515839e-12
9.8357483931765983e+03 1.2115446624906111e-09 9.3323818970837119e-12
1.0474399268241552e+04 1.2076218903708370e-09 9.3316534709794261e-12
1.1154518766121599e+04 1.2037051500301099e-09 9.3309198806744254e-12
1.1878799510823657e+04 1.1997948805114208e-09 9.3301844799558530e-12
1.2650108962737975e+04 1.1958914425090711e-09 9.3294500705930774e-12
1.3471500771044533e+04 1.1919941948391106e-09 9.3287116712546267e-12
1.4346226863248541e+04 1.1881030611243767e-09 9.3279686620828327e-12
1.5277750319709690e+04 1.1842185657259697e-09 9.3272251347080890e-12
1.6269759084134235e+04 1.1803397399678960e-09 9.3264734062232367e-12
1.7326180564312199e+04 1.1764678535807426e-09 9.3257235012884533e-12
1.8451197180903146e+04 1.1726030186660760e-09 9.3249763784376875e-12
1.9649262925829473e+04 1.1687441590554627e-09 9.3242233953991067e-12
2.0925120995833386e+04 1.1648911078710130e-09 9.3234632845270380e-12
2.2283822571007786e+04 1.1610448887763790e-09 9.3227041829506026e-12
2.3730746812648544e+04 1.1572048919902761e-09 9.3219411361980254e-12
2.5271622159597828e+04 1.1533714806372272e-09 9.3211770901618216e-12
2.6912549007394660e+04 1.1495445443344658e-09 9.3204111854848153e-12
2.8660023860017332e+04 1.1457237925013782e-09 9.3196410098036907e-12
3.0520965049838789e+04 1.1419095011805297e-09 9.3188688043168435e-12
3.2502740127618086e+04 1.1381012589372765e-09 9.3180911623035908e-12
3.4613195030969677e+04 1.1342997793808511e-09 9.3173139795153878e-12
3.6860685146786062e+04 1.1305045130701228e-09 9.3165326710646406e-12
3.9254108390595349e+04 1.1267156246556026e-09 9.3157485880664347e-12
4.1802940433812139e+04 1.1229334694443624e-09 9.3149646903800135e-12
4.4517272218352635e+04 1.1191573288128455e-09 9.3141750126110108e-12
4.7407849907130985e+04 1.1153878290100915e-09 9.3133846817696246e-12
5.0486117428608202e+04 1.1116248504585344e-09 9.3125927854136073e-12
5.3764261783823575e+04 1.1078679300811703e-09 9.3117953910011010e-12
5.7255261295287361e+04 1.1041174623040218e-09 9.3109957678716711e-12
6.0972936988747831e+04 1.1003729777638788e-09 9.3101900010250669e-12
6.4932007311262227e+04 1.0966349081892511e-09 9.3093816143878453e-12
6.9148146402195795e+04 1.0929043670156370e-09 9.3085801141045175e-12
7.3638046147854024e+04 1.0891791955091088e-09 9.3077671799515557e-12
7.8419482265417086e+04 1.0854608762957269e-09 9.3069553485217668e-12
8.3511384677814436e+04 1.0817485956481257e-09 9.3061377247929743e-12
8.8933912458147737e+04 1.0780429983196536e-09 9.3053197665525861e-12
9.4708533640380163e+04 1.0743435724737188e-09 9.3044970868692826e-12
1.0085811021225591e+05 1.0706503640269158e-09 9.3036700662911026e-12
1.0740698862695145e+05 1.0669637781286857e-09 9.3028421643073913e-12
1.1438109619178927e+05 1.0632840398294832e-09 9.3020153899173612e-12
1.2180804371562458e+05 1.0596098370360124e-09 9.3011782456323195e-12
1.2971723482129596e+05 1.0559425828878392e-09 9.3003430691808487e-12
1.3813998235590075e+05 1.0522810970681708e-09 9.2994994398430426e-12
1.4710963235978424e+05 1.0486264374753716e-09 9.2986567629628488e-12
1.5666169608502465e+05 1.0449782892315253e-09 9.2978121757494636e-12
1.6683399058609898e+05 1.0413358706786873e-09 9.2969587181856547e-12
1.7766678843931571e+05 1.0377009341991477e-09 9.2961120361268313e-12
1.8920297718378025e+05 1.0340715347856993e-09 9.2952547259672240e-12
2.0148822911510611e+05 1.0304492037807221e-09 9.2944004469463900e-12
2.1457118210411514e+05 1.0268324362412073e-09 9.2935357154819873e-12
2.2850363215637274e+05 1.0232225446589133e-09 9.2926723115591179e-12
2.4334073847493489e+05 1.0196189271770082e-09 9.2918047930542751e-12
2.5914124183813317e+05 1.0160215010601619e-09 9.2909323499874207e-12
2.7596769715699396e+05 1.0124308715619930e-09 9.2900605290241089e-12
2.9388672113296628e+05 1.0088465178521249e-09 9.2891845511712365e-12
3.1296925599647983e+05 1.0052685499744705e-09 9.2883053756381676e-12
3.3329085037045024e+05 1.0016964602702487e-09 9.2874183942135957e-12
3.5493195837072167e+05 9.9813110633487823e-10 9.2865313689738337e-12
3.7797825812755752e+05 9.9457241954395055e-10 9.2856437735854769e-12
4.0252099098926398e+05 9.9101971225510477e-10 9.2847491206614101e-12
4.2865732275082346e+05 9.8747357665482652e-10 9.2838529600042991e-12
4.5649072833770618e+05 9.8393357157142987e-10 9.2829511229452147e-12
4.8613140146779001e+05 9.8040009838199716e-10 9.2820473649114865e-12
5.1769669091331301e+05 9.7687334204860290e-10 9.2811434460189705e-12
5.5131156508998107e+05 9.7335274320623432e-10 9.2802340119260803e-12
