# N phi dphidN H a aH eps_H eta_H
2.0020020020020022e+00 5.4625120413600783e+00 -1.9001083589740234e-02 6.4250471492542684e-06 7.4038638216330694e+00 4.7570174140650366e-05 1.8052058879214781e-04 1.5758564770563002e-02
2.0820820820820822e+00 5.4609894825645044e+00 -1.9024822948124322e-02 6.4249541526943078e-06 8.0211522375967075e+00 5.1535535378340206e-05 1.8097194410373891e-04 1.5785927683284205e-02
2.1621621621621623e+00 5.4594650197096479e+00 -1.9048632094330310e-02 6.4248609247435029e-06 8.6899063473741016e+00 5.5831439730924404e-05 1.8142519233257538e-04 1.5812509111755559e-02
2.2422422422422423e+00 5.4579386478018455e+00 -1.9072510671715975e-02 6.4247674645096322e-06 9.4144170425018991e+00 6.0485440311991194e-05 1.8188033166135987e-04 1.5838562766556187e-02
2.3223223223223224e+00 5.4564103616529263e+00 -1.9096457793027235e-02 6.4246737710741682e-06 1.0199332962539074e+01 6.5527386966876983e-05 1.8233735012043530e-04 1.5862934815223693e-02
2.4024024024024024e+00 5.4548801550603416e+00 -1.9120469568333555e-02 6.4245798433920654e-06 1.1049690321886450e+01 7.0989617717716070e-05 1.8279617825678478e-04 1.5885773770642830e-02
2.4824824824824825e+00 5.4533480229373312e+00 -1.9144545528961242e-02 6.4244856805525939e-06 1.1970945223382135e+01 7.6907166170297995e-05 1.8325681175523494e-04 1.5908041711686877e-02
2.5625625625625625e+00 5.4518139600176179e+00 -1.9168684721614145e-02 6.4243912816199687e-06 1.2969008666004873e+01 8.3317986205135529e-05 1.8371923697832178e-04 1.5930154139880283e-02
2.6426426426426426e+00 5.4502779615959431e+00 -1.9192887942100612e-02 6.4242966457264011e-06 1.4050284471303391e+01 9.0263195400496117e-05 1.8418347377901551e-04 1.5952730218379514e-02
2.7227227227227226e+00 5.4487400230000542e+00 -1.9217156143172515e-02 6.4242017720058855e-06 1.5221710371897055e+01 9.7787338744101431e-05 1.8464954511553656e-04 1.5975432826395217e-02
2.8028028028028027e+00 5.4472001391458180e+00 -1.9241489093127225e-02 6.4241066595387838e-06 1.6490802525681850e+01 1.0593867432637177e-04 1.8511745126046698e-04 1.5997452662106369e-02
2.8828828828828827e+00 5.4456583044962024e+00 -1.9265885252402335e-02 6.4240113073467256e-06 1.7865703741355748e+01 1.1476948284817603e-04 1.8558716727936690e-04 1.6018167511933298e-02
2.9629629629629628e+00 5.4441145132879090e+00 -1.9290342457357855e-02 6.4239157144208598e-06 1.9355235724690452e+01 1.2433640292815900e-04 1.8605865606107153e-04 1.6037529944748132e-02
3.0430430430430429e+00 5.4425687598894354e+00 -1.9314859000440641e-02 6.4238198797664725e-06 2.0968955680774364e+01 1.3470079436010048e-04 1.8653188910345141e-04 1.6056186123407392e-02
3.1231231231231229e+00 5.4410210391543599e+00 -1.9339434695925695e-02 6.4237238024470061e-06 2.2717217635400903e+01 1.4592913164989367e-04 1.8700686717898729e-04 1.6075328430227055e-02
3.2032032032032030e+00 5.4394713466336233e+00 -1.9364071520429182e-02 6.4236274816105005e-06 2.4611238869055200e+01 1.5809343035574352e-04 1.8748363292414827e-04 1.6096284600486115e-02
3.2832832832832834e+00 5.4379196785105934e+00 -1.9388773417387740e-02 6.4235309164814793e-06 2.6663171889756132e+01 1.7127170896530841e-04 1.8796226731540073e-04 1.6119846051313332e-02
3.3633633633633635e+00 5.4363660311227058e+00 -1.9413544854698921e-02 6.4234341063013159e-06 2.8886182406549167e+01 1.8554848927106895e-04 1.8844286191270346e-04 1.6145338093020167e-02
3.4434434434434436e+00 5.4348103999334469e+00 -1.9438387724717433e-02 6.4233370502000966e-06 3.1294533803947296e+01 2.0101533845163404e-04 1.8892545866822270e-04 1.6169434724373315e-02
3.5235235235235236e+00 5.4332527778184749e+00 -1.9463296175801892e-02 6.4232397469830069e-06 3.3903678659328797e+01 2.1777145633354028e-04 1.8940994901349228e-04 1.6193890833626112e-02
3.6036036036036037e+00 5.4316931619952751e+00 -1.9488277513440962e-02 6.4231421960108248e-06 3.6730357890490176e+01 2.3592431164098660e-04 1.8989648022044433e-04 1.6219912550402390e-02
