#f_hz Omega_gw
3.140004180310464733e-12 2.282079167519179110e-23
3.305924294100023786e-12 2.270481055923664775e-23
3.480611747860843737e-12 2.258927312990612482e-23
3.664529814239101022e-12 2.247417825089293876e-23
3.858166245545911660e-12 2.235952480995276311e-23
4.062034567280667346e-12 2.224531166079256913e-23
4.276675440005140013e-12 2.213153767301545300e-23
4.502658093179985752e-12 2.201820171490681696e-23
4.740581834766226067e-12 2.190530266599864367e-23
4.991077640595171743e-12 2.179283939292725787e-23
5.254809827721812564e-12 2.168081076193411224e-23
5.532477816199423339e-12 2.156921563053775669e-23
5.824817983947626273e-12 2.145805288763103212e-23
6.132605619633047770e-12 2.134732142307572767e-23
6.456656978741556364e-12 2.123702012420573189e-23
6.797831448294977551e-12 2.112714786325940237e-23
7.157033825952888272e-12 2.101770354541773814e-23
7.535216719543959900e-12 2.090868603269335682e-23
7.933383073390040790e-12 2.080009419188527746e-23
8.352588828123445084e-12 2.069192691818897138e-23
8.793945721050471131e-12 2.058418310220504651e-23
9.258624234488492274e-12 2.047686163321175306e-23
9.747856699895358967e-12 2.036996142772031279e-23
1.026294056602287924e-11 2.026348137493669184e-23
1.080524183976249040e-11 2.015742035407212454e-23
1.137619870880709214e-11 2.005177725223687045e-23
1.197732535573765508e-11 1.994655094768404784e-23
1.261021597364823023e-11 1.984174034462499927e-23
1.327654899396027112e-11 1.973734432459124680e-23
1.397809153763696659e-11 1.963336180086577554e-23
1.471670410160380226e-11 1.952979168881663897e-23
1.549434549280221756e-11 1.942663288749636694e-23
1.631307802296279498e-11 1.932388432138880116e-23
1.717507297787410603e-11 1.922154491821096000e-23
1.808261637565104231e-11 1.911961353446048241e-23
1.903811502927526646e-11 1.901808909933836903e-23
2.004410292948360514e-11 1.891697051193253500e-23
2.110324796493411850e-11 1.881625668519280097e-23
2.221835899746936822e-11 1.871594654220958058e-23
2.339239331124312748e-11 1.861603899048404599e-23
2.462846445546296289e-11 1.851653295319147274e-23
2.592985050155053926e-11 1.841742735533391921e-23
2.730000273661474626e-11 1.831872110062836208e-23
2.874255481629596262e-11 1.822041314174723270e-23
3.026133240125164143e-11 1.812250237425561896e-23
3.186036330284193414e-11 1.802498771207878140e-23
3.354388816492086332e-11 1.792786811307483000e-23
3.531637171005977304e-11 1.783114248598976780e-23
3.718251458003147095e-11 1.773480976578750938e-23
3.914726580195199141e-11 1.763886888355823056e-23
4.121583591314465386e-11 1.754331877487389095e-23
4.339371077952916174e-11 1.744815834170490300e-23
4.568666614418702929e-11 1.735338653957454517e-23
4.810078294468099787e-11 1.725900230133674320e-23
5.064246343975587000e-11 1.716500457889740915e-23
5.331844818818298727e-11 1.707139231065917532e-23
5.613583392478126663e-11 1.697816446413067231e-23
5.910209238102031582e-11 1.688531995676632971e-23
6.222509010011568313e-11 1.679285773947120550e-23
6.551310929917176938e-11 1.670077675786898200e-23
6.897486983369156597e-11 1.660907593270691297e-23
7.261955232271140088e-11 1.651775421520656998e-23
7.645682249588016030e-11 1.642681058281608487e-23
8.049685682706082735e-11 1.633624394466250303e-23
8.475036952242502292e-11 1.624605327169585292e-23
8.922864093462363400e-11 1.615623752435714062e-23
9.394354747837774120e-11 1.606679565048339855e-23
9.890759312683465106e-11 1.597772663276646250e-23
1.041339425722146425e-10 1.588902941316744773e-23
1.096364561386864506e-10 1.580070292841119461e-23
1.154297265400707642e-10 1.571274617174085560e-23
1.215291175798405750e-10 1.562515807590368914e-23
1.279508048960654032e-10 1.553793761400493674e-23
1.347118188593401236e-10 1.545108375864497975e-23
1.418300897374798635e-10 1.536459547451704874e-23
1.493244952467420552e-10 1.527847171982850187e-23
1.572149106156984180e-10 1.519271147781853802e-23
1.655222612945098963e-10 1.510731373717648272e-23
1.742685784494041534e-10 1.502227747152737226e-23
1.834770573895220356e-10 1.493760165802437462e-23
1.931721190810742002e-10 1.485328525650637535e-23
2.033794749119617590e-10 1.476932722814064798e-23
2.141261948785943094e-10 1.468572654238004670e-23
2.254407793757621894e-10 1.460248219241450051e-23
2.373532347799245135e-10 1.451959315672254139e-23
2.498951530263877575e-10 1.443705842656473593e-23
2.630997953913849199e-10 1.435487697677549842e-23
2.770021807012776921e-10 1.427304779867854889e-23
2.916391782027796737e-10 1.419156989634227895e-23
3.070496053405283252e-10 1.411044225579322847e-23
3.232743307012775363e-10 1.402966387533145314e-23
3.403563823977481885e-10 1.394923374018035984e-23
3.583410621795616073e-10 1.386915084404226087e-23
3.772760655738638507e-10 1.378941417016379010e-23
3.972116083742896258e-10 1.371002271380074320e-23
4.182005598136717002e-10 1.363097546914065008e-23
4.402985827737188339e-10 1.355227142498020005e-23
4.635642814034483313e-10 1.347390959584411553e-23
4.880593565379131054e-10 1.339588898818892830e-23
5.138487693293379236e-10 1.331820859629588457e-23
5.410009135246754375e-10 1.324086745309755156e-23
5.695877968464032966e-10 1.316386455175650744e-23
5.996852319576365262e-10 1.308719888848675357e-23
6.313730375179767014e-10 1.301086948134861873e-23
6.647352498632737217e-10 1.293487533923225331e-23
6.998603458707398268e-10 1.285921547391585187e-23
7.368414776003754997e-10 1.278388891215453106e-23
7.757767193350659551e-10 1.270889466990251581e-23
8.167693276744067058e-10 1.263423176054721865e-23
8.599280153721298375e-10 1.255989919332973380e-23
9.053672396432454353e-10 1.248589598259260704e-23
9.532075057055981013e-10 1.241222115387114895e-23
1.003575686360728105e-09 1.233887373252965475e-23
1.056605358461653899e-09 1.226585274343740434e-23
1.112437157159860789e-09 1.219315720563188701e-23
1.171219148870916613e-09 1.212078615837972873e-23
1.233107223947927011e-09 1.204873861915790009e-23
1.298265510104071481e-09 1.197701362336547724e-23
1.366866807680763729e-09 1.190561019640208197e-23
1.439093047915619195e-09 1.183452736316570120e-23
1.515135775425722047e-09 1.176376417896389933e-23
1.595196656185569146e-09 1.169331967338032776e-23
1.679488012347035843e-09 1.162319288183884794e-23
1.768233385319519281e-09 1.155338285661056660e-23
1.861668128603751373e-09 1.148388862548179107e-23
1.960040031951281547e-09 1.141470922739788909e-23
2.063609978505072446e-09 1.134584371672686565e-23
2.172652636663887648e-09 1.127729110868338783e-23
2.287457188505216775e-09 1.120905047516053705e-23
2.408328096698727459e-09 1.114112086414720289e-23
2.535585911943839396e-09 1.107350130039914477e-23
2.669568123073043614e-09 1.100619085500716927e-23
