# N phi dphidN H a aH eps_H eta_H
0.0000000000000000e+00 6.2999999999999998e+00 -1.9056774797726678e-02 6.8670271354784198e-06 1.0000000000000000e+00 6.8670271354784198e-06 1.8158033284563534e-04 -4.9536847487451102e-05
1.0001000100010001e-02 6.2998094130461366e+00 -1.9056818845612042e-02 6.8670146650527090e-06 1.0100511772358554e+00 6.9360362465323718e-06 1.8158117225723714e-04 -2.7611131571693914e-04
2.0002000200020003e-02 6.2996188252177348e+00 -1.9056949258429354e-02 6.8670021945351984e-06 1.0202033806355373e+00 7.0057388536964626e-06 1.8158365751917555e-04 -7.2259511167192402e-04
3.0003000300030003e-02 6.2994282356638163e+00 -1.9057163497855769e-02 6.8669897238145253e-06 1.0304576256309239e+00 7.0761419260338700e-06 1.8158774029200316e-04 -1.1559449008409866e-03
4.0004000400040006e-02 6.2992376435584072e+00 -1.9057459100978127e-02 6.8669772527825997e-06 1.0408149378601792e+00 7.1472525026421857e-06 1.8159337369272704e-04 -1.5765454630102787e-03
5.0005000500050009e-02 6.2990470480998013e+00 -1.9057833678053273e-02 6.8669647813344981e-06 1.0512763532703375e+00 7.2190776933571721e-06 1.8160051225017077e-04 -1.9847706545196961e-03
6.0006000600060005e-02 6.2988564485098495e+00 -1.9058284910386695e-02 6.8669523093683807e-06 1.0618429182209215e+00 7.2916246794636176e-06 1.8160911186273661e-04 -2.3809832641552287e-03
7.0007000700070016e-02 6.2986658440332075e+00 -1.9058810548052498e-02 6.8669398367853837e-06 1.0725156895885979e+00 7.3649007144132897e-06 1.8161912975327859e-04 -2.7655354786943736e-03
8.0008000800080012e-02 6.2984752339366956e+00 -1.9059408407963219e-02 6.8669273634895364e-06 1.0832957348728884e+00 7.4389131245501435e-06 1.8163052443076952e-04 -3.1387699713797115e-03
9.0009000900090008e-02 6.2982846175086822e+00 -1.9060076372017447e-02 6.8669148893876831e-06 1.0941841323029422e+00 7.5136693098428165e-06 1.8164325565356887e-04 -3.5010196449722008e-03
1.0001000100010002e-01 6.2980939940584193e+00 -1.9060812385083694e-02 6.8669024143893903e-06 1.1051819709453796e+00 7.5891767446244526e-06 1.8165728438967996e-04 -3.8526074020569291e-03
1.1001100110011001e-01 6.2979033629153971e+00 -1.9061614453071557e-02 6.8668899384068655e-06 1.1162903508132236e+00 7.6654429783399958e-06 1.8167257277877324e-04 -4.1938465624310169e-03
1.2001200120012001e-01 6.2977127234287344e+00 -1.9062480641085042e-02 6.8668774613548777e-06 1.1275103829759225e+00 7.7424756363009696e-06 1.8168908409587102e-04 -4.5250412522841784e-03
1.3001300130013002e-01 6.2975220749665928e+00 -1.9063409071651813e-02 6.8668649831506719e-06 1.1388431896704807e+00 7.8202824204478438e-06 1.8170678271656833e-04 -4.8464867630190079e-03
1.4001400140014003e-01 6.2973314169156103e+00 -1.9064397923022312e-02 6.8668525037139078e-06 1.1502899044137056e+00 7.8988711101200859e-06 1.8172563408366872e-04 -5.1584698794971268e-03
1.5001500150015001e-01 6.2971407486803592e+00 -1.9065445427532555e-02 6.8668400229665778e-06 1.1618516721155829e+00 7.9782495628339269e-06 1.8174560467511101e-04 -5.4612691773444876e-03
1.6001600160016002e-01 6.2969500696828202e+00 -1.9066549870024478e-02 6.8668275408329413e-06 1.1735296491937914e+00 8.0584257150679473e-06 1.8176666197306521e-04 -5.7551552894827274e-03
1.7001700170017003e-01 6.2967593793618795e+00 -1.9067709586317670e-02 6.8668150572394604e-06 1.1853250036893694e+00 8.1394075830565806e-06 1.8178877443407538e-04 -6.0403911418293712e-03
1.8001800180018002e-01 6.2965686771728331e+00 -1.9068922961726392e-02 6.8668025721147311e-06 1.1972389153835423e+00 8.2212032635915592e-06 1.8181191146012801e-04 -6.3172321579839505e-03
1.9001900190019003e-01 6.2963779625869112e+00 -1.9070188429615702e-02 6.8667900853894255e-06 1.2092725759157255e+00 8.3038209348314356e-06 1.8183604337052429e-04 -6.5859264327889338e-03
2.0002000200020004e-01 6.2961872350908061e+00 -1.9071504469990563e-02 6.8667775969962282e-06 1.2214271889027140e+00 8.3872688571192370e-06 1.8186114137443501e-04 -6.8467148748362358e-03
2.1002100210021002e-01 6.2959964941862170e+00 -1.9072869608111769e-02 6.8667651068697710e-06 1.2337039700590677e+00 8.4715553738083152e-06 1.8188717754401678e-04 -7.0998313178220387e-03
2.2002200220022003e-01 6.2958057393893965e+00 -1.9074282413132578e-02 6.8667526149465859e-06 1.2461041473187098e+00 8.5566889120965357e-06 1.8191412478796938e-04 -7.3455026006997090e-03
2.3002300230023004e-01 6.2956149702307016e+00 -1.9075741496749898e-02 6.8667401211650317e-06 1.2586289609577446e+00 8.6426779838688006e-06 1.8194195682541303e-04 -7.5839486165572836e-03
2.4002400240024002e-01 6.2954241862541531e+00 -1.9077245511863850e-02 6.8667276254652502e-06 1.2712796637185113e+00 8.7295311865480746e-06 1.8197064815996469e-04 -7.8153823302620704e-03
2.5002500250025006e-01 6.2952333870169861e+00 -1.9078793151239636e-02 6.8667151277890944e-06 1.2840575209348848e+00 8.8172572039549358e-06 1.8200017405389421e-04 -8.0400097647627140e-03
2.6002600260026004e-01 6.2950425720892111e+00 -1.9080383146165482e-02 6.8667026280800832e-06 1.2969638106588344e+00 8.9058648071757768e-06 1.8203051050223788e-04 -8.2580299560602935e-03
2.7002700270027002e-01 6.2948517410531606e+00 -1.9082014265100599e-02 6.8666901262833323e-06 1.3099998237882569e+00 8.9953628554397286e-06 1.8206163420675137e-04 -8.4696371590975914e-03
2.8002800280028006e-01 6.2946608935033259e+00 -1.9083685313178007e-02 6.8666776223455413e-06 1.3231668641960919e+00 9.0857602970044264e-06 1.8209352256620299e-04 -8.6750254572661653e-03
2.9002900290029004e-01 6.2944700290464954e+00 -1.9085395132615198e-02 6.8666651162150031e-06 1.3364662488607377e+00 9.1770661700507471e-06 1.8212615368402594e-04 -8.8743807229921378e-03
3.0003000300030003e-01 6.2942791473005695e+00 -1.9087142599151858e-02 6.8666526078414573e-06 1.3498993079977759e+00 9.2692896035863060e-06 1.8215950630017877e-04 -9.0678792742239622e-03
3.1003100310031007e-01 6.2940882478945284e+00 -1.9088926621949165e-02 6.8666400971760801e-06 1.3634673851930201e+00 9.3624398183582159e-06 1.8219355978907979e-04 -9.2556946316864376e-03
3.2003200320032005e-01 6.2938973304681101e+00 -1.9090746142609267e-02 6.8666275841714468e-06 1.3771718375369033e+00 9.4565261277749788e-06 1.8222829414077531e-04 -9.4379951709638154e-03
3.3003300330033003e-01 6.2937063946714744e+00 -1.9092600134180539e-02 6.8666150687814841e-06 1.3910140357602154e+00 9.5515579388376417e-06 1.8226368994185538e-04 -9.6149441913745103e-03
3.4003400340034007e-01 6.2935154401648932e+00 -1.9094487600205216e-02 6.8666025509614338e-06 1.4049953643712039e+00 9.6475447530802974e-06 1.8229972835719535e-04 -9.7867001251537022e-03
3.5003500350035005e-01 6.2933244666184427e+00 -1.9096407573806286e-02 6.8665900306678093e-06 1.4191172217940540e+00 9.7444961675200492e-06 1.8233639111246304e-04 -9.9534167305715456e-03
3.6003600360036003e-01 6.2931334737117162e+00 -1.9098359116810459e-02 6.8665775078583589e-06 1.4333810205087607e+00 9.8424218756165178e-06 1.8237366047732859e-04 -1.0115243268932251e-02
3.7003700370037007e-01 6.2929424611335412e+00 -1.9100341318904101e-02 6.8665649824920286e-06 1.4477881871924057e+00 9.9413316682409861e-06 1.8241151924931761e-04 -1.0272324665309144e-02
3.8003800380038005e-01 6.2927514285817123e+00 -1.9102353296818943e-02 6.8665524545289299e-06 1.4623401628618542e+00 1.0041235434655300e-05 1.8244995073824478e-04 -1.0424801653076837e-02
3.9003900390039004e-01 6.2925603757627266e+00 -1.9104394193544452e-02 6.8665399239303051e-06 1.4770384030178882e+00 1.0142143163500590e-05 1.8248893875116748e-04 -1.0572810902309887e-02
4.0004000400040007e-01 6.2923693023915339e+00 -1.9106463177563683e-02 6.8665273906584892e-06 1.4918843777907860e+00 1.0244064943795930e-05 1.8252846757779844e-04 -1.0716485131857936e-02
4.1004100410041006e-01 6.2921782081912871e+00 -1.9108559442109499e-02 6.8665148546768853e-06 1.5068795720873649e+00 1.0347010965947039e-05 1.8256852197631604e-04 -1.0855953205397674e-02
4.2004200420042004e-01 6.2919870928931010e+00 -1.9110682204437981e-02 6.8665023159499291e-06 1.5220254857395050e+00 1.0450991522765127e-05 1.8260908715951127e-04 -1.0991340210909617e-02
