# k  Ps  Pt
1.043697850898463810e-04 2.581158719220919416e-09 8.105835203232392196e-12
1.058423468868372282e-04 2.579980270172583150e-09 8.105789085695645460e-12
1.073356851781370345e-04 2.578802092420523031e-09 8.105742950229503683e-12
1.088500931009960996e-04 2.577624186414238518e-09 8.105696798354794969e-12
1.103858679285616432e-04 2.576446551479647307e-09 8.105650627816448867e-12
1.119433111282323715e-04 2.575269187791244389e-09 8.105604439208696098e-12
1.135227284208346112e-04 2.574092095176565916e-09 8.105558231952717028e-12
1.151244298406351900e-04 2.572915273814290758e-09 8.105512006671810019e-12
1.167487297961991815e-04 2.571738723471779744e-09 8.105465762578119466e-12
1.183959471321081554e-04 2.570562444042395232e-09 8.105419499311288659e-12
1.200664051915474275e-04 2.569386435538854296e-09 8.105373216921194002e-12
1.217604318797780606e-04 2.568210698104552417e-09 8.105326916237019438e-12
1.234783597285028442e-04 2.567035231617424207e-09 8.105280598039531376e-12
1.252205259611413905e-04 2.565860035562366514e-09 8.105234259124552008e-12
1.269872725590263018e-04 2.564685109820477502e-09 8.105187899087885669e-12
1.287789463285325914e-04 2.563510454433234902e-09 8.105141518051501108e-12
1.305958989691544396e-04 2.562321723502937953e-09 8.105050006852130421e-12
1.324384871425428247e-04 2.561147683138975886e-09 8.105003798834591041e-12
1.343070725425174168e-04 2.559973910321678594e-09 8.104957561082504888e-12
1.362020219660648531e-04 2.558800405424890358e-09 8.104911294753438528e-12
1.381237073853409285e-04 2.557627167387746663e-09 8.104864996468691970e-12
1.400725060206862733e-04 2.556454198015372328e-09 8.104818671909181717e-12
1.420488004146746501e-04 2.555281495958632052e-09 8.104772316785998912e-12
1.440529785072034688e-04 2.554109062027155742e-09 8.104725933636521700e-12
1.460854337116464122e-04 2.552936895857409099e-09 8.104679521285148715e-12
1.481465649920779039e-04 2.551764997985117717e-09 8.104633081406532957e-12
1.502367769415895041e-04 2.550593368452445470e-09 8.104586614111807433e-12
1.523564798617091278e-04 2.549422006776744468e-09 8.104540117847531801e-12
1.545060898429429007e-04 2.548250913631717335e-09 8.104493594729246325e-12
1.566860288464512257e-04 2.547080089211720911e-09 8.104447045351113871e-12
1.588967247868794440e-04 2.545909533168792572e-09 8.104400468589227015e-12
1.611386116163550700e-04 2.544739245418834104e-09 8.104353864153933603e-12
1.634121294096714419e-04 2.543569226778977532e-09 8.104307234621301859e-12
1.657177244506733999e-04 2.542399476814513801e-09 8.104260578588964993e-12
1.680558493198608221e-04 2.541229995216208882e-09 8.104213895053640163e-12
1.704269629832284481e-04 2.540060782944079084e-09 8.104167187049332153e-12
1.728315308823595564e-04 2.538891839340951741e-09 8.104120452465308683e-12
1.752700250257909766e-04 2.537723164804262738e-09 8.104073692546882088e-12
1.777429240816664861e-04 2.536554759202084211e-09 8.104026906855239516e-12
1.802507134716972400e-04 2.535386622703408333e-09 8.103980095909738915e-12
1.827938854664488846e-04 2.534218798642251673e-09 8.103933397285121060e-12
1.853729392819731094e-04 2.533051228521509734e-09 8.103886625310624279e-12
1.879883811778008203e-04 2.531883772416384604e-09 8.103839333750332073e-12
1.906407245563205720e-04 2.530716579606392505e-09 8.103791997601436019e-12
1.933304900635562712e-04 2.529559831004483434e-09 8.103777338384995717e-12
1.960582056913697652e-04 2.528393234383936797e-09 8.103730143376956615e-12
1.988244068811023300e-04 2.527226778711086648e-09 8.103682500741078995e-12
2.016296366286814297e-04 2.526066738241273086e-09 8.103654146786342817e-12
2.044744455912075485e-04 2.524901432406605683e-09 8.103608431419200586e-12
2.073593921950478728e-04 2.523736664373051426e-09 8.103563551841131464e-12
2.102850427454519772e-04 2.522567532869220571e-09 8.103503864085496179e-12
2.132519715377164283e-04 2.521395804418399205e-09 8.103434518937149935e-12
2.162607609699172264e-04 2.520239912455142148e-09 8.103415827073985579e-12
2.193120016572322841e-04 2.519075326191729148e-09 8.103368030947778888e-12
2.224062925478767635e-04 2.517911024961711422e-09 8.103320253840452961e-12
2.255442410406749084e-04 2.516746907845735177e-09 8.103272182648694471e-12
2.287264631042911400e-04 2.515583857445257995e-09 8.103226736164476643e-12
2.319535833981409875e-04 2.514418495470113733e-09 8.103172783620719714e-12
2.352262353950115078e-04 2.513255611701629376e-09 8.103126003592645470e-12
2.385450615054079179e-04 2.512092747420406452e-09 8.103078317452476616e-12
2.419107132036585589e-04 2.510930133187583187e-09 8.103030541929723396e-12
2.453238511557951328e-04 2.509753468212966338e-09 8.102936367001279124e-12
2.487851453492411174e-04 2.508607548451812090e-09 8.102940714494362155e-12
2.522952752243262219e-04 2.507446084058028529e-09 8.102893996998125919e-12
2.558549298076599776e-04 2.506284878642475410e-09 8.102847222118512666e-12
2.594648078473838718e-04 2.505124032728120751e-09 8.102800713477728064e-12
2.631256179503335484e-04 2.503963473935382959e-09 8.102754239404239649e-12
2.668380787211370128e-04 2.502803045133603214e-09 8.102707284455136011e-12
2.706029189032732921e-04 2.501642814924565145e-09 8.102660072410762894e-12
2.744208775221220701e-04 2.500472707176065386e-09 8.102580407371888370e-12
2.782927040300322142e-04 2.499319074016529115e-09 8.102552452351365746e-12
2.822191584534373856e-04 2.498159565866463844e-09 8.102504598683641906e-12
2.862010115420461609e-04 2.497002826152445433e-09 8.102465934411558397e-12
2.902390449201368620e-04 2.495834399511459903e-09 8.102386783581482198e-12
2.943340512399884802e-04 2.494675586510715099e-09 8.102338784934070890e-12
2.984868343374763198e-04 2.493525998734010555e-09 8.102320131023216427e-12
3.026982093898604388e-04 2.492367773672353053e-09 8.102272258800758698e-12
3.069690030758044034e-04 2.491209821323033356e-09 8.102224371508057331e-12
3.113000537376471220e-04 2.490052139974063047e-09 8.102176463935205713e-12
3.156922115459691227e-04 2.488894740161675859e-09 8.102128567635798330e-12
3.201463386664755539e-04 2.487737669024725205e-09 8.102080823491169064e-12
3.246633094292390590e-04 2.486580868447950530e-09 8.102033058136845333e-12
3.292440105003250771e-04 2.485424338497130476e-09 8.101985271689813416e-12
3.338893410558442390e-04 2.484268079064458595e-09 8.101937463897094986e-12
3.386002129584550599e-04 2.483112090212325398e-09 8.101889634884718765e-12
3.433775509363604594e-04 2.481956371948300000e-09 8.101841784657182547e-12
3.482222927648297140e-04 2.480800924333518495e-09 8.101793913351971182e-12
3.531353894502796691e-04 2.479645747313207462e-09 8.101746020827119797e-12
3.581178054169535359e-04 2.478490840745365634e-09 8.101698106710692768e-12
3.631705186962344632e-04 2.477337621371009880e-09 8.101654621566878311e-12
3.682945211186310704e-04 2.476183239539324901e-09 8.101606617065616436e-12
3.734908185084692038e-04 2.475029128319421218e-09 8.101558591312010211e-12
3.787604308813313325e-04 2.473875287765649559e-09 8.101510544480539815e-12
3.841043926442827766e-04 2.472721717828356755e-09 8.101462476389766735e-12
3.895237527989236386e-04 2.471568418542282322e-09 8.101414387148318203e-12
3.950195751473013469e-04 2.470415389844476990e-09 8.101366276525338127e-12
4.005929385007347705e-04 2.469262631787655324e-09 8.101318144694495660e-12
4.062449368915777687e-04 2.468110144354231464e-09 8.101269991583774392e-12
4.119766797879775237e-04 2.466957927486382591e-09 8.101221816976225204e-12
4.177892923116558995e-04 2.465805977364820601e-09 8.101173609553509924e-12
4.236839154587705323e-04 2.464654293386731006e-09 8.101125367473660504e-12
