# k_modes P_scalar P_tensor
4.5668036207554075e-03 2.4686395500607408e-09 7.4139992874365774e-12
4.8521022091352261e-03 2.4638193884584520e-09 7.4138238623188089e-12
5.1552240479306273e-03 2.4590044834363771e-09 7.4136498415568547e-12
5.4772825960520853e-03 2.4541939249272782e-09 7.4134744871335748e-12
5.8194608727156483e-03 2.4493880586336010e-09 7.4132988068908035e-12
6.1830158030331305e-03 2.4445867314680142e-09 7.4131223882326833e-12
6.5692828350811762e-03 2.4397907690034986e-09 7.4129476863713663e-12
6.9796808454091119e-03 2.4349988074479119e-09 7.4127705980499105e-12
7.4157173510050085e-03 2.4302117559328915e-09 7.4125938591648217e-12
7.8789940468650971e-03 2.4254297586046350e-09 7.4124179102919735e-12
8.3712126895077107e-03 2.4206520158028407e-09 7.4122403304993860e-12
8.8941813480437042e-03 2.4158789218947402e-09 7.4120623003398161e-12
9.4498210457654129e-03 2.4111108467693446e-09 7.4118849701394142e-12
1.0040172816650803e-02 2.4063471167505112e-09 7.4117062609019444e-12
1.0667405202703366e-02 2.4015880772562741e-09 7.4115272428537795e-12
1.1333822219667932e-02 2.3968335390673943e-09 7.4113473057136297e-12
1.2041871820382801e-02 2.3920844967507949e-09 7.4111695527691939e-12
1.2794154886856687e-02 2.3873390975712458e-09 7.4109882442986256e-12
1.3593434784101138e-02 2.3825992724622324e-09 7.4108093421052659e-12
1.4442647510812532e-02 2.3778636266191380e-09 7.4106285371195517e-12
1.5344912484190244e-02 2.3731328796870520e-09 7.4104480667377463e-12
1.6303543998506854e-02 2.3684067006196078e-09 7.4102668701948980e-12
1.7322063399521269e-02 2.3636849870160724e-09 7.4100846546708196e-12
1.8404212019455045e-02 2.3589679960396800e-09 7.4099022235036814e-12
1.9553964920046133e-02 2.3542559389586228e-09 7.4097202204984776e-12
2.0775545494162183e-02 2.3495482984708846e-09 7.4095370164931908e-12
2.2073440979609997e-02 2.3448455547180005e-09 7.4093541404836608e-12
2.3452418942127743e-02 2.3401474017933690e-09 7.4091706235123904e-12
2.4917544788107166e-02 2.3354540063933930e-09 7.4089869866044144e-12
2.6474200371375264e-02 2.3307653365905163e-09 7.4088031259534305e-12
2.8128103762383887e-02 2.3260806887708889e-09 7.4086168256059734e-12
2.9885330252425461e-02 2.3214019662564930e-09 7.4084340766250804e-12
3.1752334670029761e-02 2.3167271094538113e-09 7.4082483943658454e-12
3.3735975091516636e-02 2.3120572189920626e-09 7.4080632486289579e-12
3.5843538032800798e-02 2.3073921711772565e-09 7.4078782598905371e-12
3.8082765214985756e-02 2.3027312342242239e-09 7.4076910610765317e-12
4.0461882002065443e-02 2.2980750618837296e-09 7.4075037700538132e-12
4.2989627615193114e-02 2.2934238428187030e-09 7.4073169862666457e-12
4.5675287234504681e-02 2.2887769378902093e-09 7.4071286298373112e-12
4.8528726106415579e-02 2.2841353759927872e-09 7.4069420367950429e-12
5.1560425781677952e-02 2.2794978941351240e-09 7.4067531401792561e-12
5.4781522617311514e-02 2.2748652899451653e-09 7.4065644949582640e-12
5.8203848683837406e-02 2.2702374784521293e-09 7.4063758220566129e-12
6.1839975228079873e-02 2.2656141383744584e-09 7.4061861156046610e-12
6.5703258851187746e-02 2.2609954327812121e-09 7.4059958464787396e-12
6.9807890571501788e-02 2.2563816612350067e-09 7.4058060368501879e-12
7.4168947952490710e-02 2.2517723519028391e-09 7.4056151207764995e-12
7.8802450487237594e-02 2.2471681753078088e-09 7.4054252941409594e-12
8.3725418442921348e-02 2.2425678741244324e-09 7.4052324413576890e-12
8.8955935381445597e-02 2.2379729367259994e-09 7.4050414603857007e-12
9.4513214585874097e-02 2.2333826133477400e-09 7.4048498551138226e-12
1.0041766963667578e-01 2.2287969453196602e-09 7.4046577812137901e-12
1.0669098939702835e-01 2.2242157396661992e-09 7.4044645857574818e-12
1.1335621768262373e-01 2.2196390026467531e-09 7.4042702981316232e-12
1.2043783790862733e-01 2.2150676624249236e-09 7.4040779901518883e-12
1.2796186302472484e-01 2.2105008750648365e-09 7.4038848789279424e-12
1.3595593106861564e-01 2.2059380978938428e-09 7.4036891063456775e-12
1.4444940668894984e-01 2.2013800503700195e-09 7.4034931127701793e-12
1.5347348901063332e-01 2.1968272181478919e-09 7.4032985070527108e-12
1.6306132623872427e-01 2.1922789286955980e-09 7.4031030309182644e-12
1.7324813742189352e-01 2.1877351361679121e-09 7.4029065439814331e-12
1.8407134182272630e-01 2.1831962580616015e-09 7.4027104391960914e-12
1.9557069637007951e-01 2.1786618198011692e-09 7.4025131014233047e-12
2.0778844169840005e-01 2.1741322318546341e-09 7.4023159448867628e-12
2.2076945731045078e-01 2.1696072023281290e-09 7.4021179507782618e-12
2.3456142643340414e-01 2.1650872418045410e-09 7.4019208734130408e-12
2.4921501117387024e-01 2.1605713508622635e-09 7.4017213019309950e-12
2.6478403861525707e-01 2.1560606325783755e-09 7.4015229908032269e-12
2.8132569854105532e-01 2.1515544696021472e-09 7.4013238583607038e-12
2.9890075351034545e-01 2.1470527463631474e-09 7.4011234584733561e-12
3.1757376205719828e-01 2.1425562282307104e-09 7.4009244528253409e-12
3.3741331583385048e-01 2.1380640423903995e-09 7.4007238360975344e-12
3.5849229156874929e-01 2.1335765927585058e-09 7.4005229916162674e-12
3.8088811876499129e-01 2.1290934865486391e-09 7.4003205563865800e-12
4.0468306412248878e-01 2.1246149536397292e-09 7.4001173216350816e-12
4.2996453372863486e-01 2.1201421148623134e-09 7.3999171588474275e-12
4.5682539412750461e-01 2.1156732300283207e-09 7.3997140784053060e-12
4.8536431344698150e-01 2.1112091929884899e-09 7.3995111353766687e-12
5.1568612383686108e-01 2.1067498058104243e-09 7.3993076676527413e-12
5.4790220654929944e-01 2.1022949127372460e-09 7.3991031095344222e-12
5.8213090107609489e-01 2.0978451929481995e-09 7.3988998562714651e-12
6.1849793984572177e-01 2.0933995228394246e-09 7.3986939410960297e-12
6.5713691007685660e-01 2.0889588084471331e-09 7.3984885636165657e-12
6.9818974448496163e-01 2.0845231367041676e-09 7.3982840146407234e-12
7.4180724264440145e-01 2.0800915509981556e-09 7.3980769342333573e-12
7.8814962492125729e-01 2.0756652587315381e-09 7.3978715838585179e-12
8.3738712101155766e-01 2.0712431090742715e-09 7.3976638973623880e-12
8.8970059524685119e-01 2.0668257116880301e-09 7.3974560014886844e-12
9.4528221096402287e-01 2.0624132108466493e-09 7.3972484402259367e-12
1.0043361363797987e+00 2.0580052383741218e-09 7.3970398929921005e-12
1.0670792945628531e+00 2.0536020080174570e-09 7.3968311143983075e-12
1.1337421602583462e+00 2.0492034834840133e-09 7.3966219886064045e-12
1.2045696064919316e+00 2.0448093596954202e-09 7.3964113816945993e-12
1.2798218040630041e+00 2.0404207246373852e-09 7.3962032546847315e-12
1.3597751772313684e+00 2.0360358633464738e-09 7.3959913970492443e-12
1.4447234191077838e+00 2.0316560030625617e-09 7.3957802350696908e-12
1.5349785704783045e+00 2.0272807995248198e-09 7.3955685313122929e-12
1.6308721660251797e+00 2.0229104120472608e-09 7.3953568689385375e-12
1.7327564521548218e+00 2.0185450649929959e-09 7.3951460459964856e-12
1.8410056809062021e+00 2.0141836977766168e-09 7.3949322090838700e-12
1.9560174846926928e+00 2.0098271625082577e-09 7.3947184665537385e-12
2.0782143369271160e+00 2.0054754191672043e-09 7.3945046562795181e-12
2.2080451038953530e+00 2.0011284488397713e-09 7.3942907248786734e-12
2.3459866935790630e+00 1.9967860064953866e-09 7.3940757710746866e-12
2.4925458074840354e+00 1.9924484970915734e-09 7.3938612649667823e-12
2.6482608019093079e+00 1.9881153215008834e-09 7.3936450090882387e-12
2.8137036654939132e+00 1.9837869982532565e-09 7.3934289267792713e-12
2.9894821203055444e+00 1.9794635041354382e-09 7.3932129193412532e-12
3.1762418541889081e+00 1.9751444504755346e-09 7.3929955368257403e-12
3.3746688925740433e+00 1.9708303925430272e-09 7.3927788457554419e-12
3.5854921184567856e+00 1.9665206233148575e-09 7.3925602210598498e-12
3.8094859498082334e+00 1.9622157527467671e-09 7.3923419315266217e-12
4.0474731842479930e+00 1.9579156528151339e-09 7.3921234880678415e-12
