# k  Ps  Pt
1.433436219415276484e-03 2.431854887999021251e-09 7.414763901896399232e-12
1.453661287802819092e-03 2.430761766410391638e-09 7.414764084357507874e-12
1.474171721793475498e-03 2.429655339919869760e-09 7.414723167132850337e-12
1.494971547753234367e-03 2.428549163617903781e-09 7.414682231348112933e-12
1.516064848858095053e-03 2.427443237529082888e-09 7.414641277067460320e-12
1.537455765895626289e-03 2.426337561689423763e-09 7.414600304390742246e-12
1.559148498077837005e-03 2.425232136069122264e-09 7.414559313209652980e-12
1.581147303865527987e-03 2.424126960643217801e-09 7.414518303432194528e-12
1.603456501804243406e-03 2.423022035438387776e-09 7.414477275128266884e-12
1.626080471372046664e-03 2.421917360462274511e-09 7.414436228309334254e-12
1.649023653839251516e-03 2.420812935707234857e-09 7.414395162936677477e-12
1.672290553140274574e-03 2.419708761196691260e-09 7.414354079071766411e-12
1.695885736757791985e-03 2.418604836877251279e-09 7.414312976529335218e-12
1.719813836619377449e-03 2.417501162786824603e-09 7.414271855418096756e-12
1.744079550006789403e-03 2.416397738929255139e-09 7.414230715734572666e-12
1.768687640478084104e-03 2.415294565255711521e-09 7.414189557311016536e-12
1.793642938802735226e-03 2.414191642029300876e-09 7.414148381367833193e-12
1.818950343909963175e-03 2.413088969075140266e-09 7.414107187126480892e-12
1.844614823850430864e-03 2.411986546452861554e-09 7.414065974582048246e-12
1.870641416771508508e-03 2.410884374088210392e-09 7.414024743469675901e-12
1.897035231906306699e-03 2.409782452015355957e-09 7.413983493886824152e-12
1.923801450576664461e-03 2.408680780210710364e-09 7.413942225743730977e-12
1.950945327210281592e-03 2.407579358718516612e-09 7.413900939174393173e-12
1.978472190372201726e-03 2.406478187513953491e-09 7.413859634078408461e-12
2.006387443810857957e-03 2.405377266606737064e-09 7.413818310475411073e-12
2.034696567518874243e-03 2.404276596002712603e-09 7.413776968370433562e-12
2.063405118808832924e-03 2.403176175679781979e-09 7.413735607673891622e-12
2.092518733404210001e-03 2.402076005663292486e-09 7.413694228458436591e-12
2.122043126545730598e-03 2.400976085985660506e-09 7.413652830815324907e-12
2.151984094113307006e-03 2.399876416620377382e-09 7.413611414642499932e-12
2.182347513763816492e-03 2.398776997545289562e-09 7.413569979851144762e-12
2.213139346084935268e-03 2.397677828785300147e-09 7.413528526510673100e-12
2.244365635765256748e-03 2.396578910389517194e-09 7.413487054769274674e-12
2.276032512780907461e-03 2.395480242269594091e-09 7.413445564316650127e-12
2.308146193598906073e-03 2.394381824524240784e-09 7.413404055470149239e-12
2.340712982397520105e-03 2.393283657122026890e-09 7.413362528108748378e-12
2.373739272303819394e-03 2.392185740010154298e-09 7.413320982041793722e-12
2.407231546648696922e-03 2.391088073324197910e-09 7.413279417704873412e-12
2.441196380239602469e-03 2.389990656879043804e-09 7.413237834470251066e-12
2.475640440651236292e-03 2.388893490907046188e-09 7.413196233092872781e-12
2.510570489534445261e-03 2.387796575210541567e-09 7.413154612902331289e-12
2.545993383943582523e-03 2.386699909928506212e-09 7.413112974346095757e-12
2.581916077682611717e-03 2.385603494976112751e-09 7.413071317127912743e-12
2.618345622670196875e-03 2.384507330421097349e-09 7.413029641455879563e-12
2.655289170324050350e-03 2.383411416234622422e-09 7.412987947221848813e-12
2.692753972964803764e-03 2.382315752423400542e-09 7.412946234430796503e-12
2.730747385239716378e-03 2.381220323039208345e-09 7.412904456603978772e-12
2.769276865566441641e-03 2.380125133445776919e-09 7.412862629157544540e-12
2.808349977597173266e-03 2.379030191933414764e-09 7.412820776206770035e-12
2.847974391703454039e-03 2.377935498511960780e-09 7.412778897723503651e-12
2.888157886481941376e-03 2.376841052535290129e-09 7.412736991811527537e-12
2.928908350281402007e-03 2.375746871045046033e-09 7.412695109673166514e-12
2.970233782751254079e-03 2.374652955889465136e-09 7.412653257138161742e-12
3.012142296411966357e-03 2.373559292497153798e-09 7.412611389513506901e-12
3.054642118247633681e-03 2.372465878233706791e-09 7.412569496440608203e-12
3.097741591320965059e-03 2.371372714220553135e-09 7.412527584265079934e-12
3.141449176411115901e-03 2.370279800469911117e-09 7.412485653014757047e-12
3.185773453674611583e-03 2.369187137029890802e-09 7.412443702833825846e-12
3.230723124329696726e-03 2.368094723828150695e-09 7.412401733468947728e-12
3.276307012364448445e-03 2.367002560924680003e-09 7.412359745103944197e-12
3.322534066269003557e-03 2.365910648275219599e-09 7.412317737578162884e-12
3.369413360792228047e-03 2.364818979707999985e-09 7.412275690364860011e-12
3.416954098723156644e-03 2.363727554766075423e-09 7.412233601866423465e-12
3.465165612697566812e-03 2.362636380362006522e-09 7.412191495024489432e-12
3.514057367030070083e-03 2.361545455274764271e-09 7.412149360980157115e-12
3.563638959572026921e-03 2.360454836192788428e-09 7.412107372832684314e-12
3.613920123595674126e-03 2.359364480676387354e-09 7.412065406477543245e-12
3.664910729704852054e-03 2.358274319162456652e-09 7.412023254950444951e-12
3.716620787772695507e-03 2.357184390156127688e-09 7.411981032118854357e-12
3.769060448906644354e-03 2.356094712492826618e-09 7.411938793417609841e-12
3.822240007441180670e-03 2.355005285983069111e-09 7.411896538218479036e-12
