#f_hz Omega_gw
1.176324000469296431e-16 5.434894619232003636e-23
1.245387809067112725e-16 5.398878931919100186e-23
1.318506461106134744e-16 5.363038903029043806e-23
1.395918022740930518e-16 5.327373982568730553e-23
1.477874537359658157e-16 5.291883620665585796e-23
1.564642846209153571e-16 5.256567268293177487e-23
1.656505457200190505e-16 5.221424377263407346e-23
1.753761464721647576e-16 5.186454400049444978e-23
1.856727523458390418e-16 5.151656789867365950e-23
1.965738879383517848e-16 5.117031000327114609e-23
2.081150461281759117e-16 5.082576486736597511e-23
2.203338036357910633e-16 5.048292705164390073e-23
2.332699433692830583e-16 5.014179112173136803e-23
2.469655839530442715e-16 4.980235164581521335e-23
2.614653168613045284e-16 4.946460320929330885e-23
2.768163516029851264e-16 4.912854039985507651e-23
2.930686694305796293e-16 4.879415780806513283e-23
3.102751860735243351e-16 4.846145004091153128e-23
3.284919240258952150e-16 4.813041171224608387e-23
3.477781949493838568e-16 4.780103744393411801e-23
3.681967927854357927e-16 4.747332185807643618e-23
3.898141982053016039e-16 4.714725959527601025e-23
4.127007950636685058e-16 4.682284530315103308e-23
4.369310995606206289e-16 4.650007363268817062e-23
4.625840028580533981e-16 4.617893924133843789e-23
4.897430279404751726e-16 4.585943679052142463e-23
5.184966015565044745e-16 4.554156096134668590e-23
5.489383421264754505e-16 4.522530643384751763e-23
5.811673645535453699e-16 4.491066789701467079e-23
6.152886029307360407e-16 4.459764004246915900e-23
6.514131521946063972e-16 4.428621757395883052e-23
6.896586298379428241e-16 4.397639520929701120e-23
7.301495588591637776e-16 4.366816767226296634e-23
7.730177731952738919e-16 4.336152969678432137e-23
8.184028469584298568e-16 4.305647602096297030e-23
8.664525488736287454e-16 4.275300138859701767e-23
9.173233233971664565e-16 4.245110055259992134e-23
9.711808000822789712e-16 4.215076827211885624e-23
1.028200332850461084e-15 4.185199931634002467e-23
1.088567570924209419e-15 4.155478846291540410e-23
1.152479063280148247e-15 4.125913049624408030e-23
1.220142898590500818e-15 4.096502020778288357e-23
1.291779382736554114e-15 4.067245239620727271e-23
1.367621756099954321e-15 4.038142187159310333e-23
1.447916952967327930e-15 4.009192345111190281e-23
1.532926405520682808e-15 3.980395195928095093e-23
1.622926895031382162e-15 3.951750222806858060e-23
1.718211453028989320e-15 3.923256909846366854e-23
1.819090315379183827e-15 3.894914741973395125e-23
1.925891932377022373e-15 3.866723204521760829e-23
2.038964038144399141e-15 3.838681783988835014e-23
2.158674782813429778e-15 3.810789967435263286e-23
2.285413931182148177e-15 3.783047242419731163e-23
2.419594131745066014e-15 3.755453097257903735e-23
2.561652260230565613e-15 3.728007021425937017e-23
2.712050842019378021e-15 3.700708505638457901e-23
