# k_modes P_scalar P_tensor
3.0051813069056514e-04 2.7651133643125089e-09 1.6667108231668087e-11
3.1816199778287604e-04 2.7573373060555191e-09 1.6666349396561018e-11
3.3684176259375642e-04 2.7495725130839505e-09 1.6665594185869324e-11
3.5661824422129429e-04 2.7418184503139616e-09 1.6664839351358529e-11
3.7755583254341985e-04 2.7340735943518186e-09 1.6664075676376973e-11
3.9972269786370886e-04 2.7263391829624013e-09 1.6663310619583516e-11
4.2319101286580484e-04 2.7186165527865382e-09 1.6662552360116185e-11
4.4803718759911222e-04 2.7109020541199811e-09 1.6661778517944933e-11
4.7434211826085331e-04 2.7032001109120198e-09 1.6661016256333988e-11
5.0219145058449032e-04 2.6955072819861084e-09 1.6660244356716359e-11
5.3167585869206982e-04 2.6878240743539980e-09 1.6659465948657726e-11
5.6289134031840848e-04 2.6801531124653801e-09 1.6658697226487071e-11
5.9593952936833039e-04 2.6724897690381947e-09 1.6657909507603282e-11
6.3092802682459734e-04 2.6648390015950819e-09 1.6657133527014669e-11
6.6797075108395148e-04 2.6571976632952595e-09 1.6656349708875600e-11
7.0718830886189340e-04 2.6495669974267084e-09 1.6655565836728903e-11
7.4870838787384117e-04 2.6419464270037471e-09 1.6654778224718707e-11
7.9266617257118610e-04 2.6343358226730592e-09 1.6653986042457018e-11
8.3920478428582321e-04 2.6267369679343384e-09 1.6653200450162182e-11
8.8847574721623085e-04 2.6191472993470099e-09 1.6652405442447398e-11
9.4063948177228781e-04 2.6115682778143598e-09 1.6651610076598341e-11
9.9586582688508587e-04 2.6039984865093894e-09 1.6650805320576917e-11
1.0543345929823536e-03 2.5964408969384152e-09 1.6650010131025966e-11
1.1162361474298650e-03 2.5888921734697858e-09 1.6649203178883631e-11
1.1817720343450023e-03 2.5813553680607538e-09 1.6648404071481176e-11
1.2511556308004946e-03 2.5738277176552906e-09 1.6647594979371085e-11
1.3246128415548453e-03 2.5663100934288640e-09 1.6646781441444552e-11
1.4023828345714271e-03 2.5588028354310552e-09 1.6645965668803813e-11
1.4847188197210041e-03 2.5513068799307535e-09 1.6645153761283853e-11
1.5718888732030119e-03 2.5438214989745521e-09 1.6644340895059882e-11
1.6641768103698826e-03 2.5363455789363346e-09 1.6643519894031966e-11
1.7618831097961419e-03 2.5288794857517882e-09 1.6642692993679862e-11
1.8653258916010067e-03 2.5214248581590060e-09 1.6641870995373855e-11
1.9748419532097570e-03 2.5139800763722633e-09 1.6641043228718061e-11
2.0907878659261860e-03 2.5065457485165377e-09 1.6640213678019557e-11
2.2135411358864647e-03 2.4991221620150819e-09 1.6639384232906098e-11
2.3435014331743445e-03 2.4917077202662935e-09 1.6638544233461388e-11
2.4810918930995179e-03 2.4843056080040928e-09 1.6637714902330981e-11
2.6267604938759949e-03 2.4769121710918125e-09 1.6636871867083153e-11
2.7809815151860311e-03 2.4695299808145456e-09 1.6636032202934505e-11
2.9442570823784743e-03 2.4621583327817119e-09 1.6635191262037444e-11
3.1171188013293695e-03 2.4547961649099010e-09 1.6634341866205676e-11
3.3001294892875902e-03 2.4474447813936134e-09 1.6633492751795541e-11
3.4938850073410409e-03 2.4401038519977465e-09 1.6632641665328006e-11
3.6990162004696767e-03 2.4327728009397030e-09 1.6631784689237942e-11
3.9161909515018972e-03 2.4254527098655393e-09 1.6630929162754417e-11
4.1461163556618073e-03 2.4181424951385810e-09 1.6630067678959119e-11
4.3895410227873946e-03 2.4108433518401825e-09 1.6629208382032429e-11
4.6472575147153052e-03 2.4035540545391847e-09 1.6628342858444503e-11
4.9201049257682128e-03 2.3962748924729500e-09 1.6627473013423316e-11
5.2089716147463360e-03 2.3890069195863478e-09 1.6626606196085640e-11
5.5147980973183179e-03 2.3817494054182272e-09 1.6625737249134738e-11
5.8385801082286781e-03 2.3745012682062341e-09 1.6624858784541700e-11
6.1813718432919733e-03 2.3672640700131552e-09 1.6623981462858467e-11
6.5442893917293278e-03 2.3600375741264775e-09 1.6623103713470538e-11
6.9285143700225102e-03 2.3528201088870558e-09 1.6622213741894027e-11
7.3352977691170437e-03 2.3456131289907720e-09 1.6621321709556828e-11
7.7659640275002653e-03 2.3384178932701616e-09 1.6620436527110134e-11
8.2219153434159413e-03 2.3312334104541831e-09 1.6619551269646106e-11
8.7046362402553746e-03 2.3240574313146889e-09 1.6618649828766268e-11
9.2156983999894890e-03 2.3168941976563896e-09 1.6617762494596233e-11
9.7567657803788004e-03 2.3097398338220912e-09 1.6616861442951842e-11
1.0329600032622521e-02 2.3025961820974904e-09 1.6615959861709978e-11
1.0936066237085840e-02 2.2954628327656894e-09 1.6615054851805441e-11
1.1578138975780366e-02 2.2883396653865031e-09 1.6614145465992860e-11
1.2257908761368837e-02 2.2812270122507846e-09 1.6613234065572197e-11
1.2977588843626355e-02 2.2741252412424499e-09 1.6612323313928137e-11
1.3739522415519123e-02 2.2670327985450702e-09 1.6611401908469873e-11
1.4546190242362677e-02 2.2599518805566242e-09 1.6610485834023561e-11
1.5400218738899490e-02 2.2528796206769929e-09 1.6609553991370311e-11
1.6304388520593745e-02 2.2458202278191102e-09 1.6608637442143275e-11
1.7261643456985463e-02 2.2387696710184766e-09 1.6607706342124802e-11
1.8275100256580388e-02 2.2317293685237274e-09 1.6606771066832273e-11
1.9348058614483167e-02 2.2247007703642183e-09 1.6605842585827584e-11
2.0484011955813109e-02 2.2176819574076215e-09 1.6604906483633260e-11
2.1686658809882006e-02 2.2106731044217580e-09 1.6603963946484649e-11
2.2959914852166658e-02 2.2036754517485401e-09 1.6603024359899845e-11
2.4307925653283765e-02 2.1966873949030328e-09 1.6602075594952284e-11
2.5735080176475966e-02 2.1897097248131360e-09 1.6601123558668013e-11
2.7246025067555586e-02 2.1827429946158470e-09 1.6600172424643764e-11
2.8845679783831960e-02 2.1757881095002783e-09 1.6599229036765206e-11
3.0539252611280900e-02 2.1688414111650458e-09 1.6598265650836139e-11
3.2332257622105877e-02 2.1619056296284088e-09 1.6597302853975509e-11
3.4230532627903064e-02 2.1549807041100865e-09 1.6596340300053172e-11
3.6240258186883104e-02 2.1480649758894727e-09 1.6595365200768095e-11
3.8367977727035533e-02 2.1411623024558781e-09 1.6594407166534236e-11
4.0620618850753937e-02 2.1342685973699311e-09 1.6593434749187833e-11
4.3005515890287602e-02 2.1273844379273886e-09 1.6592452263224786e-11
4.5530433787456998e-02 2.1205113142152425e-09 1.6591471279566355e-11
4.8203593375383227e-02 2.1136482995401925e-09 1.6590484580870498e-11
5.1033698144545316e-02 2.1067969306569381e-09 1.6589504116368369e-11
5.4029962580312819e-02 2.0999556650128998e-09 1.6588517809709095e-11
5.7202142164216707e-02 2.0931236602135554e-09 1.6587518976464970e-11
6.0560565136640043e-02 2.0863033527956008e-09 1.6586526806258312e-11
6.4116166124343246e-02 2.0794929830800354e-09 1.6585527396220412e-11
6.7880521742311808e-02 2.0726931582282277e-09 1.6584525417508106e-11
7.1865888285840854e-02 2.0659040953343090e-09 1.6583522733587201e-11
7.6085241635578782e-02 2.0591246284096662e-09 1.6582509881788188e-11
8.0552319505455397e-02 2.0523566892253140e-09 1.6581502361403815e-11
8.5281666171048237e-02 2.0455989558512413e-09 1.6580489531470507e-11
9.0288679824018642e-02 2.0388504939004024e-09 1.6579463704437485e-11
9.5589662706796766e-02 2.0321136073213957e-09 1.6578443602918257e-11
1.0120187419074934e-01 2.0253868156244276e-09 1.6577417138400404e-11
1.0714358697064455e-01 2.0186707053218925e-09 1.6576389103754601e-11
