# k  Ps  Pt
8.319069847728025024e+02 1.077658267853153973e-09 1.635049855497954229e-11
8.807495355875565792e+02 1.072658682644642631e-09 1.634856697077834920e-11
9.324597084006303476e+02 1.067669927497763958e-09 1.634662635450323881e-11
9.872058657522323983e+02 1.062692004015455013e-09 1.634467661735414933e-11
1.045166255008722828e+03 1.057724924279190535e-09 1.634271783272717193e-11
1.106529588716122134e+03 1.052768680476274248e-09 1.634074976773582193e-11
1.171495659027040801e+03 1.047823281980582790e-09 1.633877245148797116e-11
1.240275988201604378e+03 1.042888728989213449e-09 1.633678577198091222e-11
1.313094517300261032e+03 1.037965026549434968e-09 1.633478969089837576e-11
1.390188335310850789e+03 1.033052179629826809e-09 1.633278416857830831e-11
1.471808451083817999e+03 1.028150191577767226e-09 1.633076913972513382e-11
1.558220610588980207e+03 1.023259055790579390e-09 1.632874437962510270e-11
1.649706162154666117e+03 1.018378783694715009e-09 1.632670994692145588e-11
1.746562972506436381e+03 1.013509382533231193e-09 1.632466583657064700e-11
1.849106396587805193e+03 1.008650843357813392e-09 1.632261178089697167e-11
1.957670304320701916e+03 1.003803184429230911e-09 1.632054795048195831e-11
2.072608167648570088e+03 9.989663953284131232e-10 1.631847404912092789e-11
2.194294211401522261e+03 9.941404877497582856e-10 1.631639014142792105e-11
2.323124631730504007e+03 9.893254610185134597e-10 1.631429608818550031e-11
2.459518886077692059e+03 9.845213196817136336e-10 1.631219183354679605e-11
2.603921058882985108e+03 9.797280653555111124e-10 1.631007727289887718e-11
2.756801307473318502e+03 9.749457007626583568e-10 1.630795232077689676e-11
2.918657392842302670e+03 9.701742301967281531e-10 1.630581691297361575e-11
3.090016300304403558e+03 9.654136662234319400e-10 1.630367112732113017e-11
3.271435955300146816e+03 9.606639975546525903e-10 1.630151463721163095e-11
3.463507039939012884e+03 9.559252325461505122e-10 1.629934744635614435e-11
3.666854916194281941e+03 9.511973821110886855e-10 1.629716960129152205e-11
3.882141662011739754e+03 9.464804410828097366e-10 1.629498087574744473e-11
4.110068226961385335e+03 9.417744077312416330e-10 1.629278109553954063e-11
4.351376714450867439e+03 9.370792987136152595e-10 1.629057040453357575e-11
4.606852797931219357e+03 9.323951092752648155e-10 1.628834857806519545e-11
4.877328278961708747e+03 9.277218507212802439e-10 1.628611566677288789e-11
5.163683795462710805e+03 9.230595146069955574e-10 1.628387137611011248e-11
5.466851688974373246e+03 9.184081129873212092e-10 1.628161576786281813e-11
5.787819040256294102e+03 9.137676477318578509e-10 1.627934872543119270e-11
6.127630883112167794e+03 9.091381194924243221e-10 1.627707010869364510e-11
6.487393606902950523e+03 9.045195371857258087e-10 1.627477992365614312e-11
6.868278558826998051e+03 8.999118947671834113e-10 1.627247790666085386e-11
7.271525857695404738e+03 8.953152031755299169e-10 1.627016409708363920e-11
7.698448431620279734e+03 8.907294697391931590e-10 1.626783847168457873e-11
8.150436292761799450e+03 8.861546873409416785e-10 1.626550074018032704e-11
8.628961063052498503e+03 8.815908682674952302e-10 1.626315096526700314e-11
9.135580765633525516e+03 8.770380140507146570e-10 1.626078901429935861e-11
9.671944897603889331e+03 8.724961250553138172e-10 1.625841472793535611e-11
1.023979980059848276e+04 8.679652095554139080e-10 1.625602809380166290e-11
1.084099434668133654e+04 8.634452661281729757e-10 1.625362891675314083e-11
1.147748595806605590e+04 8.589362981302128116e-10 1.625121709010140450e-11
1.215134698026383012e+04 8.544383168435921687e-10 1.624879265391028449e-11
1.286477142940857266e+04 8.499513192132009318e-10 1.624635537858264122e-11
1.362008213572833120e+04 8.454753112772173800e-10 1.624390520188361875e-11
1.441973830642043686e+04 8.410102968479002352e-10 1.624144202107574357e-11
1.526634353255535461e+04 8.365562821672503528e-10 1.623896577780880669e-11
1.616265426607793961e+04 8.321132605770033301e-10 1.623647616105267435e-11
1.711158879450699169e+04 8.276812491333391581e-10 1.623397331962299366e-11
1.811623674255269725e+04 8.232602450388108636e-10 1.623145701556718317e-11
1.917986913158943571e+04 8.188502541316999485e-10 1.622892717640523161e-11
2.030594902973545686e+04 8.144512757148642795e-10 1.622638359748247079e-11
2.149814282721574273e+04 8.100633188923673123e-10 1.622382627079478443e-11
2.276033217371809587e+04 8.056863819900696231e-10 1.622125496955869750e-11
2.409662661661078164e+04 8.013204778039172071e-10 1.621866975552095182e-11
2.551137698116914180e+04 7.969656020709485441e-10 1.621607034596766394e-11
2.700918953637603408e+04 7.926217624992342812e-10 1.621345669806057163e-11
2.859494099241898220e+04 7.882889618679327387e-10 1.621082866789460815e-11
3.027379437871258415e+04 7.839672039890663750e-10 1.620818612767379389e-11
3.205121585414533547e+04 7.796564917325300536e-10 1.620552893140093815e-11
3.393299250428148662e+04 7.753568326241187631e-10 1.620285702857538176e-11
3.592525118346504314e+04 7.710682287467249849e-10 1.620017025003231434e-11
3.803447846317156655e+04 7.667906827101847185e-10 1.619746844001854439e-11
4.026754175156008569e+04 7.625241980417375439e-10 1.619475145613649982e-11
4.263171165298577398e+04 7.582687803631253121e-10 1.619201919971958279e-11
4.513468564027544198e+04 7.540244371492390407e-10 1.618927161029379487e-11
4.778461311683720851e+04 7.497911680403032431e-10 1.618650845851810579e-11
5.059012195020743820e+04 7.455689762219296314e-10 1.618372958669655470e-11
5.356034656342217204e+04 7.413578697111400881e-10 1.618093494117642667e-11
5.670495767567798612e+04 7.371578527097485643e-10 1.617812438456396547e-11
6.003419378911100648e+04 7.329689241079333463e-10 1.617529765890187280e-11
6.355889452421572787e+04 7.287910913310776581e-10 1.617245469198835440e-11
6.729053591243678238e+04 7.246243631499650978e-10 1.616959544100885520e-11
7.124126776084507583e+04 7.204687373837204353e-10 1.616671961703299679e-11
7.542395321054938540e+04 7.163242204183699054e-10 1.616382711843930478e-11
7.985221061764638580e+04 7.121908145642342323e-10 1.616091775027494433e-11
8.454045789306469669e+04 7.080685296506224663e-10 1.615799148782324177e-11
8.950395944567190600e+04 7.039573625204477019e-10 1.615504800545884917e-11
9.475887588148092618e+04 6.998573233656192977e-10 1.615208728239058184e-11
1.003223166207772883e+05 6.957684132222623449e-10 1.614910908429248310e-11
1.062123956044776278e+05 6.916906399446117527e-10 1.614611333312393310e-11
1.124482902710974158e+05 6.876240064669527084e-10 1.614309983093864996e-11
1.190503039963437041e+05 6.835685149958224796e-10 1.614006836340115408e-11
1.260399321986377036e+05 6.795241728497905614e-10 1.613701883355490462e-11
1.334399323257924407e+05 6.754909793137069950e-10 1.613395095044850443e-11
1.412743979507202748e+05 6.714689471512240241e-10 1.613086473939152831e-11
1.495688372174086398e+05 6.674580756874761096e-10 1.612775990835525390e-11
1.583502558925866906e+05 6.634583695818533551e-10 1.612463628159581553e-11
1.676472452934813628e+05 6.594698309243145357e-10 1.612149362572602252e-11
