# k  Ps  Pt
6.344866951741866268e-02 2.112489004894886050e-09 5.192755747138228669e-12
6.711004827220842794e-02 2.108432450188273217e-09 5.192662850990382619e-12
7.098271111676694722e-02 2.104378768410984210e-09 5.192570256574225622e-12
7.507885044351768344e-02 2.100327558410571018e-09 5.192476972351579699e-12
7.941136222097060215e-02 2.096279165101163802e-09 5.192383846893427017e-12
8.399388659439271931e-02 2.092233322361085962e-09 5.192290206207984839e-12
8.884085082938748823e-02 2.088190192165732367e-09 5.192196483337519339e-12
9.396751473358277984e-02 2.084149827747880792e-09 5.192102773032680207e-12
9.939001869943002443e-02 2.080112057389441811e-09 5.192008640088315414e-12
1.051254345193684964e-01 2.076077030067599614e-09 5.191914472195076179e-12
1.111918191333372830e-01 2.072044689365016682e-09 5.191820118046462949e-12
1.176082714778495797e-01 2.068014994020147278e-09 5.191725457555528634e-12
1.243949926156085184e-01 2.063988156569893031e-09 5.191631036931181210e-12
1.315733493349717509e-01 2.059963804698086398e-09 5.191535892833384687e-12
1.391659414194967859e-01 2.055942144933437373e-09 5.191440557770170213e-12
1.471966727993530288e-01 2.051923313195412503e-09 5.191345372551862692e-12
1.556908268086082681e-01 2.047907168667061123e-09 5.191249957909285023e-12
1.646751457853237177e-01 2.043893674773852123e-09 5.191154235622849078e-12
1.741779152650645979e-01 2.039882895428477452e-09 5.191058348531485976e-12
1.842290530328944131e-01 2.035874792846282950e-09 5.190962201133848115e-12
1.948602033142174395e-01 2.031869426828807162e-09 5.190865942396376639e-12
2.061048364010124867e-01 2.027866840494196921e-09 5.190769674367762107e-12
2.179983540271136777e-01 2.023866946637464303e-09 5.190673183905206300e-12
2.305782008242933667e-01 2.019869662566492573e-09 5.190576230376893827e-12
2.438839822100472010e-01 2.015875105293849173e-09 5.190479113586644921e-12
2.579575890782297987e-01 2.011883290005869114e-09 5.190381872791548343e-12
2.728433296851077716e-01 2.007894119543086038e-09 5.190284254473652461e-12
2.885880691460495640e-01 2.003907852788274985e-09 5.190186924526199955e-12
3.052413769820329081e-01 1.999924279698130668e-09 5.190089335852810944e-12
3.228556831804941796e-01 1.995943274867974370e-09 5.189991137384484341e-12
3.414864432618490153e-01 1.991965145075147995e-09 5.189893150255013980e-12
3.611923128713670494e-01 1.987989429911401948e-09 5.189794138464322764e-12
3.820353324460729616e-01 1.984016885892986573e-09 5.189696102564411926e-12
4.040811225380636085e-01 1.980046726395172651e-09 5.189596953088130462e-12
4.273990904091833909e-01 1.976079597915859242e-09 5.189498406671653439e-12
4.520626485474836254e-01 1.972114945080842978e-09 5.189398972664235715e-12
4.781494457934262199e-01 1.968153002567696624e-09 5.189299271423971890e-12
5.057416118034941954e-01 1.964194048308941802e-09 5.189200040514755227e-12
5.349260156208522909e-01 1.960237688990852570e-09 5.189100230786537432e-12
5.657945391671315161e-01 1.956284102290083703e-09 5.189000308022118724e-12
5.984443665163698967e-01 1.952333223350695964e-09 5.188900079890924563e-12
6.329782898618409037e-01 1.948385076312976147e-09 5.188799621117010287e-12
6.695050331390510756e-01 1.944439673654240689e-09 5.188698958458442481e-12
7.081395943237766000e-01 1.940496946838025107e-09 5.188597891623849083e-12
7.490036074828030355e-01 1.936557247272658685e-09 5.188497376418600669e-12
7.922257257172218292e-01 1.932619988478210235e-09 5.188395806450350362e-12
8.379420262039108946e-01 1.928685691258218140e-09 5.188294600203129112e-12
8.862964386104029701e-01 1.924754036134107924e-09 5.188192882284571692e-12
9.374411982319280634e-01 1.920825056567029842e-09 5.188090733001183945e-12
9.915373252772519130e-01 1.916899086119865057e-09 5.187989050197296558e-12
1.048755131812258101e+00 1.912975722356095871e-09 5.187886753749267376e-12
1.109274757957294355e+00 1.909055045855812409e-09 5.187784034143818307e-12
1.173286739026407233e+00 1.905137302231968074e-09 5.187681570830672524e-12
1.240992605393999249e+00 1.901222245740005442e-09 5.187578672797039544e-12
1.312605516977486175e+00 1.897310041793616367e-09 5.187475803148326580e-12
1.388350934333508535e+00 1.893400448891768888e-09 5.187372266046271953e-12
1.468467328480523859e+00 1.889493601765845905e-09 5.187268462151543594e-12
1.553206931682532987e+00 1.885589726589163071e-09 5.187164994464935008e-12
1.642836531557647861e+00 1.881688589362372031e-09 5.187061198085721702e-12
1.737638311011610481e+00 1.877790079329320646e-09 5.186956765996336639e-12
1.837910736640647080e+00 1.873894441517710530e-09 5.186852380825134328e-12
1.943969498400634377e+00 1.870001553818864620e-09 5.186747693433346102e-12
2.056148503500960345e+00 1.866111394786555959e-09 5.186642633220203567e-12
2.174800927652177585e+00 1.862224258357201271e-09 5.186538028487919641e-12
2.300300326977119170e+00 1.858339590895829830e-09 5.186432299881398799e-12
2.433041814086124521e+00 1.854457957785662766e-09 5.186327047331447983e-12
2.573443302019051249e+00 1.850579057546744621e-09 5.186221418641221205e-12
2.721946819970390230e+00 1.846702936702907201e-09 5.186115524213386337e-12
2.879019904939826180e+00 1.842829387924464987e-09 5.186008771696972628e-12
3.045157073689592320e+00 1.838958868577683366e-09 5.185902460060073823e-12
3.220881379642831721e+00 1.835091181486875558e-09 5.185796029224543971e-12
