# k  Ps  Pt
7.451770429084357268e-05 2.695662811911528039e-09 4.616010872557214823e-12
7.556920684054834543e-05 2.694645427482185576e-09 4.615996639790358707e-12
7.663554690601591802e-05 2.693628173880234200e-09 4.615982401044536918e-12
7.771693385609130546e-05 2.692612725619686813e-09 4.615971045793673464e-12
7.881358001397566996e-05 2.691595745049850928e-09 4.615956815760375430e-12
7.992570069891505996e-05 2.690578895784241840e-09 4.615942580489201737e-12
8.105351426847742379e-05 2.689562177537046314e-09 4.615928339441238560e-12
8.219724216142453846e-05 2.688561121060613147e-09 4.615940466142937025e-12
8.335710894119137643e-05 2.687544712811981982e-09 4.615926307254749583e-12
8.453334233997646086e-05 2.686528434916979588e-09 4.615912141420787121e-12
8.572617330345609795e-05 2.685512285973634086e-09 4.615897966155325855e-12
8.693583603612958777e-05 2.684496226827873133e-09 4.615883711917958118e-12
8.816256804730263725e-05 2.683480285886996782e-09 4.615869428969768473e-12
8.940661019772132149e-05 2.682464476317564753e-09 4.615855140660832112e-12
9.066820674686402028e-05 2.681448798142714527e-09 4.615840846997072586e-12
9.194760540089887862e-05 2.680433251404584339e-09 4.615826547992686866e-12
9.324505736132075024e-05 2.679417836061502486e-09 4.615812243604071871e-12
9.456081737427170350e-05 2.678402552191115169e-09 4.615797933877575565e-12
9.589514378055923852e-05 2.677387399761724828e-09 4.615783618765551053e-12
9.724829856638042829e-05 2.676372367316552002e-09 4.615769275899658089e-12
9.862054741475980368e-05 2.675357458008394768e-09 4.615754911941658746e-12
1.000121597577160120e-04 2.674342676759453814e-09 4.615740536382769583e-12
1.014234088291616267e-04 2.673328024492210884e-09 4.615726151023871845e-12
1.028545717185517746e-04 2.672313501230770023e-09 4.615711755860224592e-12
1.043059294252885610e-04 2.671299105653553037e-09 4.615697348340058837e-12
1.057777669138930550e-04 2.670284839557467118e-09 4.615682931852163912e-12
1.072703731699568711e-04 2.669270702007485086e-09 4.615668504582356637e-12
1.087840412568821276e-04 2.668256692967156400e-09 4.615654066430091752e-12
1.103190683734226314e-04 2.667242837229215663e-09 4.615639661018215507e-12
