# k  Ps  Pt
6.347858178732510015e-02 2.164787096934361771e-09 8.331590094904626094e-12
6.714165028966835591e-02 2.159971379108273536e-09 8.331357392684376159e-12
7.101609829160109022e-02 2.155113640869120839e-09 8.331123968092244209e-12
7.511412357015598285e-02 2.150209041926094633e-09 8.330890072477339350e-12
7.944862778218765575e-02 2.145250967880083938e-09 8.330655212819643945e-12
8.403325708216721757e-02 2.140233324649151329e-09 8.330421094556549954e-12
8.888244508385091669e-02 2.135148006956226437e-09 8.330185728885774658e-12
9.401145830107622559e-02 2.129987010538077805e-09 8.329949939099018508e-12
9.943644421074543382e-02 2.124740341548571143e-09 8.329712998386187762e-12
1.051744820893124738e-01 2.119398087905412749e-09 8.329476008794941196e-12
1.112436367828181089e-01 2.113948782687116143e-09 8.329239417758340528e-12
1.176630155797560723e-01 2.108378801378850258e-09 8.329001544131045954e-12
1.244528283658221379e-01 2.102673587346658752e-09 8.328763768917164094e-12
1.316344512499269814e-01 2.096817951747389649e-09 8.328525084786143848e-12
1.392304938617850152e-01 2.090792534126496648e-09 8.328285960531789103e-12
1.472648705329510921e-01 2.084578304282044089e-09 8.328045890409600020e-12
1.557628755853989189e-01 2.078151627078459212e-09 8.327805774534820179e-12
1.647512629646708804e-01 2.071488473002218385e-09 8.327564755165620167e-12
1.742583304683063550e-01 2.064562217762670125e-09 8.327324293408596912e-12
1.843140088347192396e-01 2.057337861845273922e-09 8.327082291396068955e-12
1.949499559730006604e-01 2.049784798503371166e-09 8.326840267129952677e-12
2.061996566303092859e-01 2.041864262288249345e-09 8.326598087051341546e-12
2.180985278106244429e-01 2.033530350631715989e-09 8.326354795419541786e-12
2.306840302767497741e-01 2.024739015969193499e-09 8.326111670257534955e-12
2.439957864866068582e-01 2.015436544999584379e-09 8.325867543906817309e-12
2.580757053351092623e-01 2.005563192941327900e-09 8.325623275091154347e-12
2.729681140943389650e-01 1.995053254880892377e-09 8.325377476610918057e-12
2.887198979674098220e-01 1.983837169590943526e-09 8.325132541009154149e-12
3.053806476953653259e-01 1.971837137198701327e-09 8.324886535978393693e-12
3.230028156818186003e-01 1.958957507684237873e-09 8.324640279096365724e-12
3.416418811268578937e-01 1.945103539259756778e-09 8.324392566233985878e-12
3.613565246900974914e-01 1.930168486611928863e-09 8.324145596521074347e-12
3.822088132327634002e-01 1.914032428069213342e-09 8.323897706567931586e-12
4.042643952204262314e-01 1.896563341668485234e-09 8.323648755324732517e-12
4.275927074015664076e-01 1.877616466347633809e-09 8.323400264503138624e-12
4.522671934126433202e-01 1.857033929698583531e-09 8.323150768051445944e-12
4.783655349978964688e-01 1.834638617118124293e-09 8.322900805860355794e-12
5.059698965718217867e-01 1.810244845586739392e-09 8.322649891585694068e-12
5.351671838942708703e-01 1.783644468196532762e-09 8.322399189682208373e-12
5.660493176725380771e-01 1.754612906227476491e-09 8.322148008366052302e-12
5.987135229518233404e-01 1.722908798393940983e-09 8.321896057917337477e-12
6.332626352051424767e-01 1.688283846678407935e-09 8.321643390323118163e-12
6.698054240863209330e-01 1.650457970258524506e-09 8.321390618162503150e-12
7.084569358653551863e-01 1.609129125780176628e-09 8.321137028589281801e-12
7.493388556242047693e-01 1.563997543497445752e-09 8.320883341620986236e-12
7.925798903532925710e-01 1.514750995562584511e-09 8.320628550542683220e-12
