# k_modes P_scalar P_tensor
1.0886363184329173e+00 1.8705344682157053e-09 1.6440152656431332e-11
1.1539365905091825e+00 1.8639276255793294e-09 1.6438820781732286e-11
1.2231538047827972e+00 1.8573320315084360e-09 1.6437486767089637e-11
1.2965229133556346e+00 1.8507474754212989e-09 1.6436148853073288e-11
1.3742929615909416e+00 1.8441736279540710e-09 1.6434803909851517e-11
1.4567279334772099e+00 1.8376107482100162e-09 1.6433454460155271e-11
1.5441076476999438e+00 1.8310589084551616e-09 1.6432100788466055e-11
1.6367287074630397e+00 1.8245179958966329e-09 1.6430742031779491e-11
1.7349055072837782e+00 1.8179883161885740e-09 1.6429380900384810e-11
1.8389713001789862e+00 1.8114692365701641e-09 1.6428011469824126e-11
1.9492793288648169e+00 1.8049610699275675e-09 1.6426636749517896e-11
2.0662040248098754e+00 1.7984636509207864e-09 1.6425255080627730e-11
2.1901422792118423e+00 1.7919777578474250e-09 1.6423873430990412e-11
2.3215147902117894e+00 1.7855023701872978e-09 1.6422482505058663e-11
2.4607674909191513e+00 1.7790384661492167e-09 1.6421091269344567e-11
2.6083730630947750e+00 1.7725850306692222e-09 1.6419690389210313e-11
2.7648325416299770e+00 1.7661428904079902e-09 1.6418287215688114e-11
2.9306770152680066e+00 1.7597117134294663e-09 1.6416878864572608e-11
3.1064694293408222e+00 1.7532913839239804e-09 1.6415464141961285e-11
3.2928064966403605e+00 1.7468823141685397e-09 1.6414046765816766e-11
3.4903207229107442e+00 1.7404839300809515e-09 1.6412621346593277e-11
3.6996825538366078e+00 1.7340963869753404e-09 1.6411189379834409e-11
3.9216026508154678e+00 1.7277198464275522e-09 1.6409752286878380e-11
4.1568343032390151e+00 1.7213547026354075e-09 1.6408313688551811e-11
4.4061759854715259e+00 1.7150004324211155e-09 1.6406868532737531e-11
4.6704740672049860e+00 1.7086567948087390e-09 1.6405414670377157e-11
4.9506256863909588e+00 1.7023244702856125e-09 1.6403958408411810e-11
5.2475817945009950e+00 1.6960030214686697e-09 1.6402495493683208e-11
5.5623503844527358e+00 1.6896925636269391e-09 1.6401027002002751e-11
5.8959999121583255e+00 1.6833931652740016e-09 1.6399553617971469e-11
6.2496629233095558e+00 1.6771047076888326e-09 1.6398073974491704e-11
6.6245398977104646e+00 1.6708277012986864e-09 1.6396593210665671e-11
7.0219033242065461e+00 1.6645606838790447e-09 1.6395096840249842e-11
7.4431020200427938e+00 1.6583055147397376e-09 1.6393603013671942e-11
7.8895657093121887e+00 1.6520609318240335e-09 1.6392099345963323e-11
8.3628098760356284e+00 1.6458278314719902e-09 1.6390594487118783e-11
8.8644409083470634e+00 1.6396051639116730e-09 1.6389078165928381e-11
9.3961615512448766e+00 1.6333937911573380e-09 1.6387558846802348e-11
9.9597766864188202e+00 1.6271937366281731e-09 1.6386036635470174e-11
1.0557199458771509e+01 1.6210040665548807e-09 1.6384502215012611e-11
